date,n_long,n_short,vol_factor,dd_factor,total_exposure,turnover,cost_bps
2012-08-31,48,0,0.8049006490651011,1.0,0.8049006490651011,0.8120820013003576,8.120820013003575
2012-09-28,48,0,0.8211043102830664,1.0,0.8211043102830665,0.7698961534371539,7.698961534371539
2012-10-31,48,0,0.9303826285676386,1.0,0.9303826285676386,0.7028735648961977,7.028735648961977
2012-11-30,48,0,0.9669266420826625,1.0,0.9669266420826625,0.9335271746125443,9.335271746125443
2012-12-31,48,0,1.1009816181502083,1.0,1.1009816181502083,0.7345692863445845,7.345692863445846
2013-01-31,48,0,1.1086081788148927,1.0,1.108608178814893,0.878223211225678,8.78223211225678
2013-02-28,48,0,0.9682239817781462,1.0,0.9668082900567561,0.9829174679653288,9.829174679653288
2013-04-30,48,0,1.0279801073786914,1.0,1.0279801073786914,1.3457767973284749,13.45776797328475
2013-05-31,48,0,0.981615244221219,1.0,0.9816152442212192,0.855873320371876,8.55873320371876
2013-06-28,48,0,0.8405246818576432,1.0,0.8405246818576433,0.6111328110788157,6.111328110788157
2013-07-31,48,0,0.8934478857109429,1.0,0.8934478857109429,0.8263301248026724,8.263301248026725
2013-08-30,48,0,0.92555432310156,1.0,0.92555432310156,0.539018129233028,5.390181292330281
2013-09-30,48,0,0.9075787561062925,1.0,0.9075787561062925,0.6605264744987842,6.605264744987843
2013-10-31,48,0,0.8429378023141133,1.0,0.8428544996275801,0.8302228245181615,8.302228245181615
2013-11-29,48,0,0.862316567255201,1.0,0.862316567255201,0.5442392283747847,5.4423922837478464
2013-12-31,48,0,1.0307459241710062,1.0,1.0307459241710062,0.812690700614524,8.12690700614524
2014-01-31,48,0,0.9123496402762747,1.0,0.9123496402762747,0.6213637395747007,6.213637395747007
2014-02-28,48,0,0.92136132051447,1.0,0.92136132051447,0.7694884120346077,7.694884120346077
2014-03-31,48,0,0.8859338580636167,1.0,0.8859338580636167,0.5998053346279659,5.99805334627966
2014-04-30,48,0,0.8333317320278855,1.0,0.8332189899506289,0.6918257841922113,6.918257841922114
2014-05-30,48,0,0.844503113894582,1.0,0.8445031138945821,0.6626730094409063,6.626730094409064
2014-06-30,48,0,0.8582333782835939,1.0,0.8582333782835938,0.6609720489245571,6.609720489245571
2014-07-31,48,0,0.9323669548947143,1.0,0.9323669548947144,0.6696755767812587,6.696755767812587
2014-08-29,48,0,0.9848114135044417,1.0,0.9848114135044417,0.9524429100765329,9.52442910076533
2014-09-30,49,0,1.0193565946415877,1.0,1.0193565946415875,0.6503676763861858,6.503676763861858
