date,0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,0.0225702398364612
2010-02-02,0.017211210940397743
2010-02-03,-0.005156940231989649
2010-02-04,-0.037627368817890916
2010-02-05,-0.0020878764438463445
2010-02-08,-0.006163374810859193
2010-02-09,0.01701029107235502
2010-02-10,-0.000609956177480218
2010-02-11,0.013393294552325682
2010-02-12,-0.0031884154172528573
2010-02-16,0.023372729107885848
2010-02-17,0.005015307353318556
2010-02-18,0.010191119353479109
2010-02-19,0.0010522568817360341
2010-02-22,-0.00022105111574726745
2010-02-23,-0.012878568764957996
2010-02-24,0.009828252743151477
2010-02-25,-0.0028534361680662554
2010-02-26,0.006077066731247619
2010-03-01,0.01500344294429575
2010-03-02,0.004023557463222854
2010-03-03,0.0015593939373023888
2010-03-04,0.0015986824230792142
2010-03-05,0.013827651811027832
2010-03-08,0.0022044437813187492
2010-03-09,0.0003020493095376765
2010-03-10,0.004379877599016398
2010-03-11,0.006197556883113832
2010-03-12,0.0007343800568993917
2010-03-15,-0.0046349207415397
2010-03-16,0.010983740026418713
2010-03-17,0.0073757682058403756
2010-03-18,-0.0036363271781986845
2010-03-19,-0.010036216137275653
2010-03-22,0.013168219934942788
2010-03-23,0.00876078978515158
2010-03-24,-0.005353636887327888
2010-03-25,-0.002509928790262193
2010-03-26,0.0023416063190340643
2010-03-29,0.007341727679174648
2010-03-30,-0.000406379502479598
2010-03-31,-0.006057872553608137
2010-04-01,0.009186741190348178
2010-04-05,0.014801483827575509
2010-04-06,0.0033660064472186215
2010-04-07,-0.006877729927912218
2010-04-08,0.004595765684065264
2010-04-09,0.006420630657760514
2010-04-12,0.0034090772547623834
2010-04-13,0.0018441500576195067
2010-04-14,0.01447548792110634
2010-04-15,0.0005757435069523233
2010-04-16,-0.016925439976377882
2010-04-19,-0.0013915826307492026
2010-04-20,0.016164142824624854
2010-04-21,0.002627363150002285
2010-04-22,0.010620102733431475
2010-04-23,0.010290667146645099
2010-04-26,-0.0014053782387047048
2010-04-27,-0.02750298945844599
2010-04-28,0.006488478158774697
2010-04-29,0.014578973535380312
2010-04-30,-0.01921494797348234
2010-05-03,0.01723927468631707
2010-05-04,-0.024778378847626098
2010-05-05,-0.009500208418578614
2010-05-06,-0.029261977397813388
2010-05-07,-0.020107697384675383
2010-05-10,0.049325894771556876
2010-05-11,-0.0004371640009384718
2010-05-12,0.02282311939531628
2010-05-13,-0.009078729905990176
2010-05-14,-0.021424935550850156
2010-05-17,-0.00036924512898806343
2010-05-18,-0.015025974028242354
2010-05-19,-0.007007979298415911
2010-05-20,-0.03857586361657639
2010-05-21,0.02133042214855846
2010-05-24,-0.010234085944808579
2010-05-25,0.001867157577004929
2010-05-26,0.0003569787254525738
2010-05-27,0.036484924578202266
2010-05-28,-0.010529474890166684
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,0.0
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,0.0
2010-07-01,-0.004598157347847182
2010-07-02,-0.005597556493339295
2010-07-06,0.0024214437531780973
