date,NAV
2010-01-04,1.0
2010-01-05,1.0
2010-01-06,1.0
2010-01-07,1.0
2010-01-08,1.0
2010-01-11,1.0
2010-01-12,1.0
2010-01-13,1.0
2010-01-14,1.0
2010-01-15,1.0
2010-01-19,1.0
2010-01-20,1.0
2010-01-21,1.0
2010-01-22,1.0
2010-01-25,1.0
2010-01-26,1.0
2010-01-27,1.0
2010-01-28,1.0
2010-01-29,1.0
2010-02-01,1.0066263687611172
2010-02-02,1.0089231709754916
2010-02-03,1.0081120010278366
2010-02-04,1.0001942159986763
2010-02-05,1.001445874907261
2010-02-08,1.0033129255629318
2010-02-09,1.0067257522711395
2010-02-10,1.0082391286079415
2010-02-11,1.0143505019401542
2010-02-12,1.0143897177849661
2010-02-16,1.017925069533167
2010-02-17,1.0167818275708564
2010-02-18,1.0163888789376865
2010-02-19,1.0140721809082702
2010-02-22,1.014583705531595
2010-02-23,1.0118331613773455
2010-02-24,1.0148066178657134
2010-02-25,1.0146600414866258
2010-02-26,1.0190253856270677
2010-03-01,1.0318029127357558
2010-03-02,1.0324309566501382
2010-03-03,1.0324572236980702
2010-03-04,1.0318665799306674
2010-03-05,1.0443312513210263
2010-03-08,1.0435431064862997
2010-03-09,1.0468658128701036
2010-03-10,1.0543024329389974
2010-03-11,1.0541459154462371
2010-03-12,1.0567298066109203
2010-03-15,1.0477216687226354
2010-03-16,1.0546599484964054
2010-03-17,1.060885633602223
2010-03-18,1.055354450936925
2010-03-19,1.0426800924323651
2010-03-22,1.0565071047719012
2010-03-23,1.063504300413356
2010-03-24,1.0656599366681243
2010-03-25,1.0678630121031019
2010-03-26,1.068489113833166
2010-03-29,1.0670220711274419
2010-03-30,1.0674408596119953
2010-03-31,1.062451265920767
2010-04-01,1.0641152859628242
2010-04-05,1.0765384265059657
2010-04-06,1.0819045665212317
2010-04-07,1.077572960049086
2010-04-08,1.0825672603657404
2010-04-09,1.0845264281257716
2010-04-12,1.084011306137468
2010-04-13,1.089119872512077
2010-04-14,1.1012488380860883
2010-04-15,1.0989354141555268
2010-04-16,1.0870530779143481
2010-04-19,1.0808505895226643
2010-04-20,1.0892849370435413
2010-04-21,1.0945306437706916
2010-04-22,1.1073421783878366
2010-04-23,1.1145039888469126
2010-04-26,1.119270098607822
2010-04-27,1.102974076123631
2010-04-28,1.103081573559092
2010-04-29,1.116753487571935
2010-04-30,1.09781124662544
2010-05-03,1.1066037975110494
2010-05-04,1.0984564961676762
2010-05-05,1.0946061284094477
2010-05-06,1.0863024983045249
2010-05-07,1.078076788954203
2010-05-10,1.1022474210236184
2010-05-11,1.1013503561257065
2010-05-12,1.1113821561799015
2010-05-13,1.1052170910961143
2010-05-14,1.0943172887740824
2010-05-17,1.0895843727290933
2010-05-18,1.0813934304784008
2010-05-19,1.0793027681546923
2010-05-20,1.0700420279041898
2010-05-21,1.0828014697510653
2010-05-24,1.0817526993078268
2010-05-25,1.08432862573617
2010-05-26,1.0868881735075147
2010-05-27,1.1050501337064405
2010-05-28,1.0991257489018667
2010-06-01,1.0991257489018667
2010-06-02,1.0991257489018667
2010-06-03,1.0991257489018667
2010-06-04,1.0991257489018667
2010-06-07,1.0991257489018667
2010-06-08,1.0991257489018667
2010-06-09,1.0991257489018667
2010-06-10,1.0991257489018667
2010-06-11,1.0991257489018667
2010-06-14,1.0991257489018667
2010-06-15,1.0991257489018667
2010-06-16,1.0991257489018667
2010-06-17,1.0991257489018667
2010-06-18,1.0991257489018667
2010-06-21,1.0991257489018667
2010-06-22,1.0991257489018667
2010-06-23,1.0991257489018667
2010-06-24,1.0991257489018667
2010-06-25,1.0991257489018667
2010-06-28,1.0991257489018667
2010-06-29,1.0991257489018667
2010-06-30,1.0991257489018667
2010-07-01,1.0978195509741095
2010-07-02,1.0896302492528456
2010-07-06,1.0850856718724315
2010-07-07,1.0947720628500384
2010-07-08,1.0945150815259543
2010-07-09,1.0987258588032962
2010-07-12,1.0982881570567138
2010-07-13,1.1060919662749609
2010-07-14,1.1075847532175023
2010-07-15,1.1032233880258424
2010-07-16,1.0951130987978035
2010-07-19,1.091543869589975
2010-07-20,1.0945700915134489
2010-07-21,1.0951711344174124
2010-07-22,1.1032526105294318
2010-07-23,1.1133197862842412
2010-07-26,1.1186939769786812
2010-07-27,1.111261127482513
2010-07-28,1.1099873486713876
2010-07-29,1.1136493563355208
2010-07-30,1.1174168013870793
2010-08-02,1.1151057522062524
2010-08-03,1.114520611699231
2010-08-04,1.1153102173899696
2010-08-05,1.1110501731697044
2010-08-06,1.1114545659260648
2010-08-09,1.1127529119904767
2010-08-10,1.112453508572818
2010-08-11,1.1109205199939747
2010-08-12,1.1085699997037095
2010-08-13,1.1091657321996278
2010-08-16,1.1101495253745508
2010-08-17,1.1120158796947295
2010-08-18,1.1127198240566523
2010-08-19,1.1114893583289802
2010-08-20,1.1123730610678089
2010-08-23,1.109416472478736
2010-08-24,1.1059904330584565
2010-08-25,1.1083295868056047
2010-08-26,1.1100111714627088
2010-08-27,1.1125338978076307
2010-08-30,1.1108641269979773
2010-08-31,1.1139487450093637
2010-09-01,1.1139538033300271
2010-09-02,1.1152689482038887
2010-09-03,1.1169505481977386
2010-09-07,1.1212848914623297
2010-09-08,1.1221175779192998
2010-09-09,1.1126657354755531
2010-09-10,1.112135199671462
2010-09-13,1.1141302827374646
2010-09-14,1.1151097730579427
2010-09-15,1.116338745250851
2010-09-16,1.1168082171894622
2010-09-17,1.119335030013793
2010-09-20,1.1197226941414395
2010-09-21,1.1191073477595448
2010-09-22,1.1171206549708352
2010-09-23,1.1184486855834916
2010-09-24,1.1203309149771308
2010-09-27,1.1199394063725907
2010-09-28,1.1206355745198227
2010-09-29,1.1208564130383385
2010-09-30,1.118665187348948
2010-10-01,1.11632851032128
2010-10-04,1.1212053146218968
2010-10-05,1.120931731987184
2010-10-06,1.1137017566980385
2010-10-07,1.1148574113635432
2010-10-08,1.1146169444539342
2010-10-11,1.1138504278146275
2010-10-12,1.1184940176448204
2010-10-13,1.118654069050456
2010-10-14,1.1250845295047052
2010-10-15,1.1253852707273448
2010-10-18,1.1189897263021755
2010-10-19,1.121945288927644
2010-10-20,1.1260652189069071
2010-10-21,1.1263490847733588
2010-10-22,1.1307703247367735
2010-10-25,1.1321018918665144
2010-10-26,1.131818853206934
2010-10-27,1.1302138365564953
2010-10-28,1.1325832570511967
2010-10-29,1.1352488922886816
2010-11-01,1.135829354286712
2010-11-02,1.13229229767515
2010-11-03,1.133904383105624
2010-11-04,1.1307960628248628
2010-11-05,1.1260499197780127
2010-11-08,1.1255305436173264
2010-11-09,1.1167441966553873
2010-11-10,1.1201911627502492
2010-11-11,1.1241716565593818
2010-11-12,1.1256930181548415
2010-11-15,1.1262481362824857
2010-11-16,1.1236813886576813
2010-11-17,1.1266482295632114
