date,ticker,px_last,tri_gross,volume
2002-01-02,A US Equity,17.5447,19.7078,2159300.0
2002-01-02,AAPL US Equity,0.3497,0.4208,531311200.0
2002-01-02,ABT US Equity,14.4615,28.3533,3467700.0
2002-01-02,ACGL US Equity,2.8009,2.9456,213300.0
2002-01-02,ACN US Equity,18.32,26.21,900500.0
2002-01-02,ADBE US Equity,15.849,16.335,6355400.0
2002-01-02,ADI US Equity,27.8801,45.35,3349000.0
2002-01-02,ADM US Equity,8.1607,15.4268,1247400.0
2002-01-02,ADP US Equity,27.2848,48.9962,2740700.0
2002-01-02,ADSK US Equity,9.1205,9.794,2568000.0
2002-01-02,AEE US Equity,15.3709,55.4674,290800.0
2002-01-02,AEP US Equity,16.2404,66.4625,789300.0
2002-01-02,AES US Equity,10.9838,16.79,2357100.0
2002-01-02,AFL US Equity,7.2187,12.6211,5265600.0
2002-01-02,AIG US Equity,945.7747,1344.8133,301855.0
2002-01-02,AJG US Equity,16.6563,41.3764,355400.0
2002-01-02,AKAM US Equity,5.87,5.87,1547500.0
2002-01-02,ALB US Equity,8.3311,13.5285,181600.0
2002-01-02,ALGN US Equity,4.3,4.3,98900.0
2002-01-02,ALL US Equity,18.603,37.8441,2039500.0
2002-01-02,AMAT US Equity,15.1222,20.835,19415600.0
2002-01-02,AMD US Equity,16.39,16.3945,4475400.0
2002-01-02,AME US Equity,3.9994,4.8915,874125.0
2002-01-02,AMGN US Equity,38.687,56.401,10655100.0
2002-01-02,AMT US Equity,7.441,9.99,1829000.0
2002-01-02,AMZN US Equity,0.548,0.548,130424000.0
2002-01-02,AON US Equity,25.4693,42.2897,1507800.0
2002-01-02,AOS US Equity,2.1345,3.7701,237000.0
2002-01-02,APA US Equity,20.8849,24.8699,4573590.0
2002-01-02,APD US Equity,24.8847,49.6034,782000.0
2002-01-02,APH US Equity,1.3057,1.5,4092800.0
2002-01-02,ARE US Equity,18.0294,51.9928,56400.0
2002-01-02,ATO US Equity,9.2589,29.6628,95100.0
2002-01-02,AVB US Equity,19.029,67.777,190683.0
2002-01-02,AVY US Equity,31.7888,65.5209,319500.0
2002-01-02,AXON US Equity,1.1158,1.1158,319200.0
2002-01-02,AXP US Equity,22.5575,34.185,4437100.0
2002-01-02,AZO US Equity,70.0,70.0,1107900.0
2002-01-02,BA US Equity,25.237,41.813,3545800.0
2002-01-02,BAC US Equity,17.6413,39.3141,8753800.0
2002-01-02,BALL US Equity,3.5157,4.9743,2977600.0
2002-01-02,BAX US Equity,18.4443,33.242,4187900.0
2002-01-02,BBY US Equity,17.9006,32.0,7276950.0
2002-01-02,BDX US Equity,22.238,35.108,643900.0
2002-01-02,BEN US Equity,5.923,12.2906,1467600.0
2002-01-02,BF/B US Equity,3.9735,7.8408,1156875.0
2002-01-02,BG US Equity,14.2683,23.2112,126500.0
2002-01-02,BIIB US Equity,62.773,62.773,4295700.0
2002-01-02,BK US Equity,24.7492,50.9206,1397930.0
2002-01-02,BKNG US Equity,34.601,35.1,229900.0
2002-01-02,BKR US Equity,16.4256,39.6961,1894800.0
2002-01-02,BLK US Equity,24.848,41.32,56200.0
2002-01-02,BMY US Equity,20.5193,59.5015,5814400.0
2002-01-02,BRK/B US Equity,49.68,49.68,1127500.0
2002-01-02,BRO US Equity,5.3194,7.5217,846000.0
2002-01-02,BSX US Equity,11.375,11.375,7401000.0
2002-01-02,BXP US Equity,13.148,48.802,308200.0
2002-01-02,C US Equity,273.6458,516.3541,1127670.0
2002-01-02,CAG US Equity,8.0593,22.6011,1301500.0
2002-01-02,CAH US Equity,29.1207,46.5418,1410100.0
2002-01-02,CAT US Equity,14.2776,30.6383,4030200.0
2002-01-02,CB US Equity,24.172,43.873,1206600.0
2002-01-02,CCI US Equity,6.8852,11.0,486900.0
2002-01-02,CCL US Equity,17.5205,30.1901,965100.0
2002-01-02,CDNS US Equity,21.4,21.4,2196800.0
2002-01-02,CHD US Equity,3.3216,4.9394,761400.0
2002-01-02,CHRW US Equity,9.0447,14.925,799800.0
2002-01-02,CI US Equity,26.4754,35.299,1578900.0
2002-01-02,CINF US Equity,15.329,39.7262,800084.0
2002-01-02,CL US Equity,16.9605,32.3529,2360400.0
2002-01-02,CLX US Equity,20.524,45.944,489700.0
2002-01-02,CMCSA US Equity,8.3094,12.1845,970200.0
2002-01-02,CMI US Equity,5.702,11.646,1349200.0
2002-01-02,CMS US Equity,12.3757,32.2828,483700.0
2002-01-02,CNC US Equity,1.8333,1.8333,1448400.0
2002-01-02,CNP US Equity,8.1849,32.5849,1035600.0
2002-01-02,COF US Equity,38.7715,55.2484,1952700.0
2002-01-02,COO US Equity,5.9899,6.1416,828800.0
2002-01-02,COP US Equity,10.8921,22.9153,3599400.0
2002-01-02,COR US Equity,11.8022,15.2533,3482000.0
2002-01-02,COST US Equity,29.738,44.45,4865100.0
2002-01-02,CPB US Equity,15.0505,34.8731,560500.0
2002-01-02,CPRT US Equity,1.4742,1.4742,17193600.0
2002-01-02,CPT US Equity,12.6335,61.2063,152200.0
2002-01-02,CRL US Equity,32.49,32.49,290900.0
2002-01-02,CSCO US Equity,12.5849,19.23,55377200.0
2002-01-02,CSGP US Equity,2.305,2.305,313000.0
2002-01-02,CSX US Equity,1.3399,2.3898,24440400.0
2002-01-02,CTAS US Equity,9.026,12.564,3887200.0
2002-01-02,CTRA US Equity,1.3759,2.1001,1174800.0
2002-01-02,CTSH US Equity,1.4232,1.5983,3350400.0
2002-01-02,CVS US Equity,9.6196,16.145,4616800.0
2002-01-02,CVX US Equity,18.2441,55.9469,5018200.0
2002-01-02,D US Equity,11.4032,46.1619,2652400.0
2002-01-02,DD US Equity,23.6361,62.9644,1203232.0
2002-01-02,DE US Equity,13.8232,25.2385,3800600.0
2002-01-02,DECK US Equity,0.2383,0.2383,223200.0
2002-01-02,DGX US Equity,24.9468,34.73,1198800.0
2002-01-02,DHI US Equity,7.9731,11.2653,2056199.0
2002-01-02,DHR US Equity,9.3772,10.25,3112400.0
2002-01-02,DIS US Equity,16.6148,22.2378,8593800.0
2002-01-02,DLTR US Equity,10.2,10.2,1978200.0
2002-01-02,DOC US Equity,4.2727,29.4266,291400.0
2002-01-02,DOV US Equity,15.8901,27.1043,685500.0
2002-01-02,DRI US Equity,11.5112,21.6423,766650.0
2002-01-02,DTE US Equity,13.6277,54.7109,442400.0
2002-01-02,DUK US Equity,23.4517,91.5294,926732.0
2002-01-02,DVA US Equity,7.9167,7.9167,1431900.0
2002-01-02,DVN US Equity,11.6774,19.8098,2268600.0
2002-01-02,EA US Equity,29.2546,30.06,5844600.0
2002-01-02,EBAY US Equity,6.2181,6.9624,24883200.0
2002-01-02,ECL US Equity,15.2789,22.2284,924800.0
2002-01-02,ED US Equity,14.3954,62.3257,531600.0
2002-01-02,EFX US Equity,19.711,26.454,1152500.0
2002-01-02,EG US Equity,45.4326,73.1795,381500.0
2002-01-02,EIX US Equity,7.3159,20.4264,905900.0
2002-01-02,EL US Equity,12.0708,16.6359,1771000.0
2002-01-02,ELV US Equity,19.598,24.4,1933000.0
2002-01-02,EME US Equity,10.7021,11.5875,377600.0
2002-01-02,EMN US Equity,9.2285,24.6201,1666200.0
2002-01-02,EMR US Equity,14.824,33.404,2607600.0
2002-01-02,EOG US Equity,6.5788,9.8924,4561600.0
2002-01-02,EQR US Equity,9.495,45.3176,1026100.0
2002-01-02,EQT US Equity,6.5023,11.4283,585800.0
2002-01-02,ERIE US Equity,19.2977,41.9686,17800.0
2002-01-02,ES US Equity,8.0472,22.6973,396700.0
2002-01-02,ESS US Equity,21.03,78.11,52000.0
2002-01-02,ETN US Equity,9.9908,22.0904,825200.0
2002-01-02,ETR US Equity,7.9679,29.0827,1528200.0
2002-01-02,EVRG US Equity,6.3144,28.6322,783900.0
2002-01-02,EW US Equity,2.283,2.283,3655200.0
2002-01-02,EXC US Equity,7.1562,23.7811,2353800.0
2002-01-02,EXPD US Equity,11.1122,14.586,1620400.0
2002-01-02,F US Equity,7.1191,36.2172,5755800.0
2002-01-02,FAST US Equity,1.2688,2.0736,11318400.0
2002-01-02,FCX US Equity,3.8628,7.2166,980800.0
2002-01-02,FDS US Equity,18.921,24.282,221700.0
2002-01-02,FDX US Equity,40.9644,50.9,2178000.0
2002-01-02,FE US Equity,12.6877,43.4411,1223700.0
2002-01-02,FFIV US Equity,10.645,10.645,1646400.0
2002-01-02,FI US Equity,10.7225,10.7225,7925600.0
2002-01-02,FICO US Equity,26.62,27.94,585225.0
2002-01-02,FIS US Equity,13.2887,19.6081,199500.0
2002-01-02,FITB US Equity,30.4476,68.4134,1389300.0
2002-01-02,FRT US Equity,9.432,39.536,163700.0
2002-01-02,GD US Equity,24.27,46.311,2150000.0
2002-01-02,GE US Equity,109.4788,220.7781,2211950.0
