date,ticker,px_last,tri_gross,volume
2005-01-03,A US Equity,14.3237,16.0896,2417000.0
2005-01-03,AAPL US Equity,0.95,1.1431,693416136.0
2005-01-03,ABT US Equity,13.8458,27.1604,3445800.0
2005-01-03,ACGL US Equity,4.0255,4.2333,1134918.0
2005-01-03,ACN US Equity,18.4319,26.37,2425500.0
2005-01-03,ADBE US Equity,30.839,31.786,5527152.0
2005-01-03,ADI US Equity,22.5102,36.6133,3213400.0
2005-01-03,ADM US Equity,13.338,25.2092,2171700.0
2005-01-03,ADP US Equity,21.1857,38.0536,1327400.0
2005-01-03,ADSK US Equity,37.4107,40.1708,3192524.0
2005-01-03,AEE US Equity,21.0606,75.9969,718300.0
2005-01-03,AEP US Equity,15.0084,61.3526,1552500.0
2005-01-03,AES US Equity,8.8642,13.55,2015200.0
2005-01-03,AFL US Equity,12.3822,21.6482,2342200.0
2005-01-03,AIG US Equity,801.615,1139.7007,379920.0
2005-01-03,AIZ US Equity,21.1893,30.9431,731200.0
2005-01-03,AJG US Equity,17.3282,43.0199,515900.0
2005-01-03,AKAM US Equity,12.82,12.82,2521713.0
2005-01-03,ALB US Equity,14.0554,22.8247,366000.0
2005-01-03,ALGN US Equity,10.56,10.56,902856.0
2005-01-03,ALL US Equity,30.8616,62.7928,2483600.0
2005-01-03,AMAT US Equity,12.2081,16.82,33287355.0
2005-01-03,AMD US Equity,21.41,21.4159,9279700.0
2005-01-03,AME US Equity,9.2482,11.3089,818775.0
2005-01-03,AMGN US Equity,44.092,64.281,6728604.0
2005-01-03,AMT US Equity,13.526,18.16,2153000.0
2005-01-03,AMZN US Equity,2.226,2.226,209636020.0
2005-01-03,AON US Equity,18.3978,30.5425,1874000.0
2005-01-03,AOS US Equity,3.4745,6.1378,724800.0
2005-01-03,APA US Equity,42.8207,52.0067,3084100.0
2005-01-03,APD US Equity,32.5922,64.9456,827000.0
2005-01-03,APH US Equity,1.9809,2.2756,6256000.0
2005-01-03,ARE US Equity,36.6717,105.6919,151200.0
2005-01-03,ATO US Equity,13.3813,42.8416,560000.0
2005-01-03,AVB US Equity,35.794,127.435,649293.0
2005-01-03,AVY US Equity,35.564,73.2897,340600.0
2005-01-03,AXON US Equity,29.98,29.98,13549590.0
2005-01-03,AXP US Equity,36.0068,54.5657,4596700.0
2005-01-03,AZO US Equity,90.75,90.75,1005700.0
2005-01-03,BA US Equity,35.679,59.106,3750400.0
2005-01-03,BAC US Equity,29.1694,64.9728,10238300.0
2005-01-03,BALL US Equity,8.8893,12.5755,1826400.0
2005-01-03,BAX US Equity,12.7306,22.9545,2854100.0
2005-01-03,BBY US Equity,22.4391,40.1136,5332350.0
2005-01-03,BDX US Equity,38.788,61.222,812000.0
2005-01-03,BEN US Equity,11.9576,24.8139,3059100.0
2005-01-03,BF/B US Equity,6.4541,12.733,1259531.0
2005-01-03,BG US Equity,36.8491,59.9447,834900.0
2005-01-03,BIIB US Equity,61.06,61.06,3530182.0
2005-01-03,BK US Equity,21.5826,44.3895,2261518.0
2005-01-03,BKNG US Equity,23.393,23.73,1128420.0
2005-01-03,BKR US Equity,19.9226,48.1567,2330400.0
2005-01-03,BLK US Equity,46.632,77.535,25900.0
2005-01-03,BMY US Equity,11.5822,33.5774,5007200.0
2005-01-03,BRK/B US Equity,57.98,57.98,688500.0
2005-01-03,BRO US Equity,8.7852,12.4233,2772400.0
2005-01-03,BSX US Equity,34.29,34.29,6108900.0
2005-01-03,BXP US Equity,25.873,95.928,351500.0
2005-01-03,C US Equity,301.0861,568.0378,1474660.0
2005-01-03,CAG US Equity,11.1484,31.2686,1754400.0
2005-01-03,CAH US Equity,26.1372,41.7735,1495200.0
2005-01-03,CAT US Equity,28.3235,60.7402,6294000.0
2005-01-03,CB US Equity,27.58,50.049,892900.0
2005-01-03,CBRE US Equity,10.9833,10.9833,1863900.0
2005-01-03,CCI US Equity,10.2715,16.41,1639900.0
2005-01-03,CCL US Equity,37.8577,65.2562,1971700.0
2005-01-03,CDNS US Equity,13.75,13.75,980400.0
2005-01-03,CHD US Equity,6.3898,9.5006,1362800.0
2005-01-03,CHRW US Equity,17.7809,29.3358,1963018.0
2005-01-03,CI US Equity,24.2347,32.3107,2600400.0
2005-01-03,CINF US Equity,20.3389,52.7273,477322.0
2005-01-03,CL US Equity,15.4513,29.4662,5383800.0
2005-01-03,CLX US Equity,32.355,72.414,701000.0
2005-01-03,CMCSA US Equity,7.606,11.153,28028808.0
2005-01-03,CME US Equity,21.866,44.389,5145000.0
2005-01-03,CMI US Equity,13.165,26.899,2045600.0
2005-01-03,CMS US Equity,5.7149,14.8742,1878700.0
2005-01-03,CNC US Equity,7.1675,7.1675,2423200.0
2005-01-03,CNP US Equity,4.9005,19.5384,2123900.0
2005-01-03,COF US Equity,61.5896,87.7579,1721800.0
2005-01-03,COO US Equity,17.3825,17.8225,1618400.0
