date,ticker,px_last,tri_gross,volume
2011-01-03,A US Equity,26.6608,29.9478,3572300.0
2011-01-03,AAPL US Equity,9.8938,11.9046,445121628.0
2011-01-03,ABT US Equity,16.7428,32.8372,9140399.0
2011-01-03,ACGL US Equity,9.3495,9.8322,4016322.0
2011-01-03,ACN US Equity,37.0568,52.9443,2508623.0
2011-01-03,ADBE US Equity,31.29,32.251,6245582.0
2011-01-03,ADI US Equity,27.0865,43.9564,3606175.0
2011-01-03,ADM US Equity,20.3276,38.4167,5111863.0
2011-01-03,ADP US Equity,29.3674,52.7345,3226124.0
2011-01-03,ADSK US Equity,39.27,42.1674,2969446.0
2011-01-03,AEE US Equity,16.8381,60.7861,1159929.0
2011-01-03,AEP US Equity,20.7104,84.79,1882186.0
2011-01-03,AES US Equity,8.2035,12.54,10313415.0
2011-01-03,AFL US Equity,20.0878,35.1377,5920850.0
2011-01-03,AIG US Equity,37.0423,52.6433,5413042.0
2011-01-03,AIZ US Equity,28.8997,42.3122,1124288.0
2011-01-03,AJG US Equity,20.7843,51.635,408531.0
2011-01-03,AKAM US Equity,48.26,48.26,3596472.0
2011-01-03,ALB US Equity,45.0469,73.1342,663743.0
2011-01-03,ALGN US Equity,19.87,19.87,444685.0
2011-01-03,ALL US Equity,23.2021,47.2016,3824783.0
2011-01-03,AMAT US Equity,11.108,15.3109,10943637.0
2011-01-03,AMD US Equity,8.47,8.4723,21158712.0
2011-01-03,AME US Equity,24.014,29.3617,603192.0
2011-01-03,AMGN US Equity,38.104,55.551,5453230.0
2011-01-03,AMP US Equity,43.231,64.331,2364817.0
2011-01-03,AMT US Equity,38.454,51.63,2413801.0
2011-01-03,AMZN US Equity,9.211,9.211,106676260.0
2011-01-03,AON US Equity,39.2402,65.1235,4151084.0
2011-01-03,AOS US Equity,7.6213,13.4563,1008136.0
2011-01-03,APA US Equity,107.3444,135.7297,1893468.0
2011-01-03,APD US Equity,58.181,115.9936,1099071.0
2011-01-03,APH US Equity,5.8787,6.7538,4898824.0
2011-01-03,ARE US Equity,45.7567,131.8956,521114.0
2011-01-03,ATO US Equity,20.999,67.2701,220191.0
2011-01-03,AVB US Equity,71.218,253.892,761054.0
2011-01-03,AVGO US Equity,1.995,2.787,14436010.0
2011-01-03,AVY US Equity,30.338,62.6807,1293150.0
2011-01-03,AWK US Equity,18.5009,28.2241,722900.0
2011-01-03,AXON US Equity,5.0,5.0,807805.0
2011-01-03,AXP US Equity,35.2416,53.4089,7633239.0
2011-01-03,AZO US Equity,268.4,268.4,618063.0
2011-01-03,BA US Equity,53.035,87.879,8076267.0
2011-01-03,BAC US Equity,11.096,24.6642,354322256.0
2011-01-03,BALL US Equity,14.8931,21.0656,3202056.0
2011-01-03,BAX US Equity,20.5723,37.1054,4423137.0
