date,ticker,px_last,tri_gross,volume
2022-01-03,A US Equity,152.6263,171.382,1606323.0
2022-01-03,AAPL US Equity,178.4434,214.7372,104701220.0
2022-01-03,ABBV US Equity,117.6212,196.3615,6842342.0
2022-01-03,ABNB US Equity,172.68,172.68,4241965.0
2022-01-03,ABT US Equity,129.5697,254.0465,6692433.0
2022-01-03,ACGL US Equity,42.3626,44.55,1550415.0
2022-01-03,ACN US Equity,383.7125,547.6605,2129954.0
2022-01-03,ADBE US Equity,564.37,581.696,2863488.0
2022-01-03,ADI US Equity,165.6247,268.4021,2667456.0
2022-01-03,ADM US Equity,60.9996,115.2172,2134362.0
2022-01-03,ADP US Equity,225.5826,405.2855,1396973.0
2022-01-03,ADSK US Equity,283.72,304.6531,1082824.0
2022-01-03,AEE US Equity,79.1206,285.4238,1134820.0
2022-01-03,AEP US Equity,77.037,315.7486,2661803.0
2022-01-03,AES US Equity,21.0448,32.145,2741168.0
2022-01-03,AFL US Equity,53.4322,93.4255,3231014.0
2022-01-03,AIG US Equity,52.7543,74.823,3376292.0
2022-01-03,AIZ US Equity,146.4171,214.2939,297076.0
2022-01-03,AJG US Equity,160.6543,399.0422,701619.0
2022-01-03,AKAM US Equity,117.51,117.51,951885.0
2022-01-03,ALB US Equity,225.5564,366.6617,1130741.0
2022-01-03,ALGN US Equity,648.05,648.05,428189.0
2022-01-03,ALL US Equity,107.8663,219.0829,1924581.0
2022-01-03,ALLE US Equity,122.1799,138.9376,608864.0
2022-01-03,AMAT US Equity,154.5475,212.9041,5368311.0
2022-01-03,AMCR US Equity,9.9149,13.218,3966360.0
2022-01-03,AMD US Equity,150.24,150.2812,59477667.0
2022-01-03,AME US Equity,140.1329,171.3908,850419.0
2022-01-03,AMGN US Equity,201.084,292.977,2743211.0
2022-01-03,AMP US Equity,287.685,427.506,390476.0
2022-01-03,AMT US Equity,256.866,344.753,1598003.0
2022-01-03,AMZN US Equity,170.405,170.405,63869140.0
2022-01-03,ANET US Equity,35.56,35.56,9187524.0
2022-01-03,AON US Equity,284.7377,472.4451,808694.0
2022-01-03,AOS US Equity,78.0901,137.6136,839950.0
2022-01-03,APA US Equity,25.0162,37.3933,9322706.0
2022-01-03,APD US Equity,270.6708,539.4486,1130103.0
2022-01-03,APH US Equity,41.7455,47.9795,3852528.0
2022-01-03,APO US Equity,66.4437,168.8292,5403438.0
2022-01-03,APP US Equity,94.38,94.38,531403.0
2022-01-03,APTV US Equity,166.03,182.4503,1184364.0
2022-01-03,ARE US Equity,188.8003,543.3229,770479.0
2022-01-03,ATO US Equity,95.6302,306.1775,941611.0
2022-01-03,AVB US Equity,224.027,797.372,626254.0
2022-01-03,AVGO US Equity,61.562,85.997,22599500.0
2022-01-03,AVY US Equity,197.4915,407.8486,408270.0
2022-01-03,AWK US Equity,170.4352,259.9655,712624.0
2022-01-03,AXON US Equity,152.87,152.87,443590.0
2022-01-03,AXP US Equity,160.382,242.8745,3126302.0
2022-01-03,AZO US Equity,2045.11,2045.11,150353.0
2022-01-03,BA US Equity,207.86,344.89,9074592.0
2022-01-03,BAC US Equity,41.9311,93.1495,58630072.0
2022-01-03,BALL US Equity,88.6537,125.3695,1558803.0
2022-01-03,BAX US Equity,79.2019,142.7917,1899802.0
2022-01-03,BBY US Equity,85.734,153.6506,2829004.0
2022-01-03,BDX US Equity,232.136,366.261,997415.0
2022-01-03,BEN US Equity,27.9584,58.021,1342851.0
2022-01-03,BF/B US Equity,67.0811,132.0858,1265081.0
2022-01-03,BG US Equity,84.5057,137.418,577819.0
2022-01-03,BIIB US Equity,244.14,244.14,1642225.0
2022-01-03,BK US Equity,52.2748,107.2415,3254618.0
2022-01-03,BKNG US Equity,2426.426,2461.42,388999.0
2022-01-03,BKR US Equity,22.8376,56.4915,4790654.0
2022-01-03,BLDR US Equity,83.49,83.49,2984712.0
2022-01-03,BLK US Equity,828.651,1378.213,470804.0
2022-01-03,BMY US Equity,53.2716,154.405,12360783.0
2022-01-03,BR US Equity,169.6916,245.4731,478109.0
2022-01-03,BRK/B US Equity,300.79,300.79,3571121.0
2022-01-03,BRO US Equity,67.1352,94.8865,1543509.0
2022-01-03,BSX US Equity,43.12,43.12,5093518.0
2022-01-03,BX US Equity,111.5136,287.3567,3903241.0
2022-01-03,BXP US Equity,98.263,364.305,1101523.0
2022-01-03,C US Equity,54.7175,103.3144,30526469.0
2022-01-03,CAG US Equity,28.7155,80.5267,4800895.0
2022-01-03,CAH US Equity,48.0352,76.7478,2378823.0
2022-01-03,CARR US Equity,49.9372,53.5601,4505326.0
2022-01-03,CAT US Equity,192.71,412.8577,2056574.0
2022-01-03,CB US Equity,180.973,328.584,1971943.0
2022-01-03,CBOE UF Equity,121.9756,157.3722,105769.0
2022-01-03,CBRE US Equity,108.67,108.67,933251.0
2022-01-03,CCI US Equity,171.7675,274.3732,1641819.0
2022-01-03,CCL US Equity,21.41,36.9969,38897324.0
2022-01-03,CDNS US Equity,183.16,183.16,1104513.0
2022-01-03,CDW US Equity,195.817,222.8015,850047.0
2022-01-03,CF US Equity,65.1864,94.0529,2637555.0
2022-01-03,CFG US Equity,41.565,60.8231,4770516.0
2022-01-03,CHD US Equity,97.3335,144.6978,1516493.0
2022-01-03,CHRW US Equity,98.3358,162.0704,1383178.0
2022-01-03,CHTR US Equity,647.58,647.58,1047356.0
2022-01-03,CI US Equity,219.3404,292.3773,1434455.0
2022-01-03,CINF US Equity,102.7025,266.0274,403781.0
2022-01-03,CL US Equity,77.4284,147.6455,5327052.0
2022-01-03,CLX US Equity,154.697,346.326,1039382.0
2022-01-03,CMCSA US Equity,45.3985,66.5535,20706989.0
2022-01-03,CME US Equity,193.323,391.848,1317714.0
2022-01-03,CMG US Equity,33.813,33.813,13634700.0
2022-01-03,CMI US Equity,199.872,409.009,864035.0
2022-01-03,CMS US Equity,57.5572,149.7972,1222754.0
2022-01-03,CNC US Equity,82.65,82.65,3421203.0
2022-01-03,CNP US Equity,25.0579,100.1712,5835858.0
2022-01-03,COF US Equity,138.4782,197.1563,2381644.0
2022-01-03,COIN US Equity,251.05,251.05,3363202.0
2022-01-03,COO US Equity,105.3645,108.0389,1389836.0
2022-01-03,COP US Equity,64.2913,135.683,5769987.0
2022-01-03,COR US Equity,127.6096,164.8949,977916.0
2022-01-03,COST US Equity,541.063,808.865,2715113.0
2022-01-03,CPAY US Equity,231.11,231.11,607309.0
2022-01-03,CPB US Equity,38.5242,89.2568,2815033.0
2022-01-03,CPRT US Equity,36.7375,36.7375,3917448.0
2022-01-03,CPT US Equity,155.9476,751.2221,525874.0
2022-01-03,CRL US Equity,362.11,362.11,433693.0
2022-01-03,CRM US Equity,252.8008,255.46,4318489.0
2022-01-03,CRWD US Equity,198.33,198.33,5319663.0
2022-01-03,CSCO US Equity,56.4357,86.1753,17189201.0
2022-01-03,CSGP US Equity,78.84,78.84,1577116.0
2022-01-03,CSX US Equity,35.1884,62.6728,8723007.0
2022-01-03,CTAS US Equity,102.431,142.518,2569856.0
2022-01-03,CTRA US Equity,16.1221,24.6021,11221380.0
2022-01-03,CTSH US Equity,84.3223,94.7193,2673823.0
2022-01-03,CTVA US Equity,45.0196,48.8028,2071223.0
2022-01-03,CVS US Equity,91.5715,153.7243,4951868.0
2022-01-03,CVX US Equity,102.6159,314.9528,10721647.0
2022-01-03,D US Equity,65.8285,266.7305,2348688.0
2022-01-03,DAL US Equity,39.3159,45.3476,12546351.0
2022-01-03,DASH US Equity,145.34,145.34,2622861.0
2022-01-03,DAY US Equity,104.94,104.94,1041621.0
2022-01-03,DD US Equity,74.822,200.5531,2420427.0
2022-01-03,DDOG US Equity,163.83,163.83,4507538.0
