date,ticker,px_last,tri_gross,volume
2021-01-04,A US Equity,115.0957,129.2376,2030667.0
2021-01-04,AAPL US Equity,126.0968,151.7441,143301887.0
2021-01-04,ABBV US Equity,87.3651,145.8782,9523377.0
2021-01-04,ABNB US Equity,139.15,139.15,6409884.0
2021-01-04,ABT US Equity,100.1306,196.3072,6192221.0
2021-01-04,ACGL US Equity,33.1864,34.9,2167180.0
2021-01-04,ACN US Equity,238.7107,340.7212,2505131.0
2021-01-04,ADBE US Equity,485.34,500.24,3612949.0
2021-01-04,ADI US Equity,134.2816,217.5889,2496642.0
2021-01-04,ADM US Equity,43.7497,82.6334,3086017.0
2021-01-04,ADP US Equity,153.2885,275.413,2266738.0
2021-01-04,ADSK US Equity,296.84,318.7411,1407015.0
2021-01-04,AEE US Equity,66.2199,238.8912,2807583.0
2021-01-04,AEP US Equity,68.4336,280.4699,3232971.0
2021-01-04,AES US Equity,19.5811,29.9232,6523449.0
2021-01-04,AFL US Equity,38.6486,67.5723,3111225.0
2021-01-04,AIG US Equity,33.3026,47.2339,7080986.0
2021-01-04,AIZ US Equity,121.6143,177.9976,395694.0
2021-01-04,AJG US Equity,114.3174,283.9643,800665.0
2021-01-04,AKAM US Equity,105.24,105.24,1823435.0
2021-01-04,ALB US Equity,144.2893,234.5526,2898774.0
2021-01-04,ALGN US Equity,526.46,526.46,602433.0
2021-01-04,ALL US Equity,96.0229,195.0067,2124583.0
2021-01-04,ALLE US Equity,106.9452,121.6211,770752.0
2021-01-04,AMAT US Equity,83.3538,114.8426,8449949.0
2021-01-04,AMCR US Equity,9.1286,12.1656,7452333.0
2021-01-04,AMD US Equity,92.3,92.3253,51802552.0
2021-01-04,AME US Equity,114.7664,140.3667,1154460.0
2021-01-04,AMGN US Equity,195.024,284.146,3088179.0
2021-01-04,AMP US Equity,174.836,259.847,587787.0
2021-01-04,AMT US Equity,193.154,259.239,2786529.0
2021-01-04,AMZN US Equity,159.332,159.332,88228980.0
2021-01-04,ANET US Equity,17.6975,17.6975,13027728.0
2021-01-04,AON US Equity,197.0589,326.9809,1702178.0
2021-01-04,AOS US Equity,49.5382,87.3809,1484671.0
2021-01-04,APA US Equity,13.0999,19.5528,9609944.0
2021-01-04,APD US Equity,240.2431,478.8021,1286152.0
2021-01-04,APH US Equity,30.7409,35.3308,4112904.0
2021-01-04,APO US Equity,42.8178,108.7907,1064675.0
2021-01-04,APTV US Equity,129.51,142.3185,1934729.0
2021-01-04,ARE US Equity,143.2475,412.2379,1305868.0
2021-01-04,ATO US Equity,83.3824,266.9753,1106745.0
2021-01-04,AVB US Equity,133.901,476.662,1499136.0
2021-01-04,AVGO US Equity,38.326,53.558,24172250.0
2021-01-04,AVY US Equity,140.5028,290.119,527903.0
2021-01-04,AWK US Equity,137.0863,209.1309,1378885.0
2021-01-04,AXON US Equity,116.85,116.85,657095.0
2021-01-04,AXP US Equity,111.2499,168.4695,3472122.0
2021-01-04,AZO US Equity,1180.4,1180.4,277574.0
2021-01-04,BA US Equity,202.72,336.362,21225594.0
2021-01-04,BAC US Equity,26.752,59.4425,51483911.0
2021-01-04,BALL US Equity,84.667,119.727,3659080.0
2021-01-04,BAX US Equity,72.0384,129.9114,3467149.0
2021-01-04,BBY US Equity,82.2448,147.3542,3636646.0
2021-01-04,BDX US Equity,226.728,357.742,1120021.0
2021-01-04,BEN US Equity,19.6545,40.7742,3416101.0
2021-01-04,BF/B US Equity,71.4024,140.5528,970426.0
2021-01-04,BG US Equity,57.8296,94.043,1255411.0
2021-01-04,BIIB US Equity,242.95,242.95,1563494.0
2021-01-04,BK US Equity,36.2668,74.4077,5710205.0
2021-01-04,BKNG US Equity,2133.313,2164.08,334069.0
2021-01-04,BKR US Equity,18.5861,45.9962,4973835.0
2021-01-04,BLDR US Equity,39.83,39.83,2913840.0
2021-01-04,BLK US Equity,633.557,1053.553,623613.0
2021-01-04,BMY US Equity,51.627,149.628,12429551.0
2021-01-04,BR US Equity,139.9868,202.4928,641902.0
2021-01-04,BRK/B US Equity,228.45,228.45,7405706.0
2021-01-04,BRO US Equity,44.9108,63.4785,1369956.0
2021-01-04,BSX US Equity,35.27,35.27,14068966.0
2021-01-04,BX US Equity,53.4809,137.8281,3255770.0
2021-01-04,BXP US Equity,71.832,266.302,1240105.0
2021-01-04,C US Equity,50.6054,95.4861,21286201.0
2021-01-04,CAG US Equity,29.3244,82.222,4339753.0
2021-01-04,CAH US Equity,47.1832,75.3521,2861028.0
2021-01-04,CARR US Equity,34.8423,37.3725,4584186.0
2021-01-04,CAT US Equity,166.1055,355.8422,4078403.0
2021-01-04,CB US Equity,139.044,252.386,1799168.0
2021-01-04,CBOE UF Equity,86.5768,111.7028,290418.0
2021-01-04,CBRE US Equity,59.5,59.5,2671741.0
2021-01-04,CCI US Equity,124.4096,198.7291,2219002.0
2021-01-04,CCL US Equity,20.38,35.217,40642471.0
2021-01-04,CDNS US Equity,135.76,135.76,2501961.0
2021-01-04,CDW US Equity,120.3077,136.9006,1073833.0
2021-01-04,CF US Equity,34.7562,50.1663,2668051.0
2021-01-04,CFG US Equity,28.9733,42.4193,3483470.0
2021-01-04,CHD US Equity,81.9057,121.7744,1355515.0
2021-01-04,CHRW US Equity,82.3637,135.7633,1139071.0
2021-01-04,CHTR US Equity,647.03,647.03,1185185.0
2021-01-04,CI US Equity,189.2596,252.3196,2614181.0
2021-01-04,CINF US Equity,75.0689,194.4405,974674.0
2021-01-04,CL US Equity,75.4663,143.9124,3505996.0
2021-01-04,CLX US Equity,172.952,387.272,1119651.0
2021-01-04,CMCSA US Equity,44.3937,65.0791,22302131.0
2021-01-04,CME US Equity,149.02,302.072,1437733.0
2021-01-04,CMG US Equity,26.382,26.382,25708700.0
2021-01-04,CMI US Equity,196.902,402.887,999213.0
2021-01-04,CMS US Equity,51.5265,134.1234,1821623.0
2021-01-04,CNC US Equity,62.09,62.09,6310752.0
2021-01-04,CNP US Equity,18.8579,75.3855,3967995.0
2021-01-04,COF US Equity,89.7806,127.8604,3429883.0
2021-01-04,COO US Equity,89.2714,91.5371,1132464.0
2021-01-04,COP US Equity,33.3571,70.3624,8597631.0
2021-01-04,COR US Equity,91.4557,118.1621,1753273.0
2021-01-04,COST US Equity,360.198,538.51,3322184.0
2021-01-04,CPAY US Equity,265.93,265.93,910021.0
2021-01-04,CPB US Equity,41.3946,95.893,2134068.0
2021-01-04,CPRT US Equity,30.1625,30.1625,6741224.0
2021-01-04,CPT US Equity,83.0855,400.3402,523860.0
2021-01-04,CRL US Equity,249.67,249.67,351040.0
2021-01-04,CRM US Equity,218.0167,220.31,10319917.0
2021-01-04,CRWD US Equity,200.49,200.49,6281340.0
2021-01-04,CSCO US Equity,38.4703,58.7488,24392541.0
