date,ticker,px_last,tri_gross,volume
2017-01-03,A US Equity,43.5596,48.9189,1739726.0
2017-01-03,AAPL US Equity,26.7969,32.2433,115127460.0
2017-01-03,ABBV US Equity,43.0782,71.9644,9328198.0
2017-01-03,ABT US Equity,33.3072,65.3321,9677316.0
2017-01-03,ACGL US Equity,27.2242,28.63,944631.0
2017-01-03,ACN US Equity,101.4457,144.7545,2352157.0
2017-01-03,ADBE US Equity,103.48,106.657,2277933.0
2017-01-03,ADI US Equity,61.3854,99.4452,2687647.0
2017-01-03,ADM US Equity,35.6594,67.3601,3614876.0
2017-01-03,ADP US Equity,86.0588,154.41,2227449.0
2017-01-03,ADSK US Equity,76.18,81.8006,1896507.0
2017-01-03,AEE US Equity,40.7306,146.8896,1107195.0
2017-01-03,AEP US Equity,46.0205,188.6669,1944263.0
2017-01-03,AES US Equity,8.4584,12.9207,5020815.0
2017-01-03,AFL US Equity,28.4221,49.6835,4649616.0
2017-01-03,AIG US Equity,52.1036,74.0572,7321916.0
2017-01-03,AIZ US Equity,79.3504,116.1539,429223.0
2017-01-03,AJG US Equity,45.5699,113.1905,1058717.0
2017-01-03,AKAM US Equity,67.57,67.57,1077494.0
2017-01-03,ALB US Equity,78.2307,127.0951,975594.0
2017-01-03,ALGN US Equity,96.96,96.96,816741.0
2017-01-03,ALL US Equity,60.9696,123.8473,2020076.0
2017-01-03,ALLE US Equity,58.0405,65.9927,689793.0
2017-01-03,AMAT US Equity,28.9593,39.9001,13209441.0
2017-01-03,AMD US Equity,11.43,11.4331,55181960.0
2017-01-03,AME US Equity,46.4381,56.7782,1965621.0
2017-01-03,AMGN US Equity,115.742,168.744,3640901.0
2017-01-03,AMP US Equity,93.818,139.488,1029809.0
2017-01-03,AMT US Equity,86.351,115.923,2240889.0
2017-01-03,AMZN US Equity,37.683,37.683,70421320.0
2017-01-03,ANET US Equity,6.0663,6.0663,8770896.0
2017-01-03,AON US Equity,103.69,172.0548,839019.0
2017-01-03,AOS US Equity,40.9616,72.2921,887058.0
2017-01-03,APA US Equity,56.568,76.8458,4816806.0
2017-01-03,APD US Equity,116.6691,232.6009,1402312.0
2017-01-03,APH US Equity,15.5161,17.8266,3306444.0
2017-01-03,APO US Equity,13.8543,35.181,1020651.0
2017-01-03,APTV US Equity,54.5465,59.9642,2064240.0
2017-01-03,ARE US Equity,82.8125,238.4976,424745.0
2017-01-03,ATO US Equity,60.5658,193.9469,451527.0
2017-01-03,AVB US Equity,132.654,472.518,858164.0
2017-01-03,AVGO US Equity,14.063,19.643,32098130.0
2017-01-03,AVY US Equity,60.0415,124.0281,865618.0
2017-01-03,AWK US Equity,61.1861,93.3505,806727.0
2017-01-03,AXON US Equity,24.58,24.58,437405.0
2017-01-03,AXP US Equity,66.701,101.0317,5853881.0
2017-01-03,AZO US Equity,791.46,791.46,248931.0
2017-01-03,BA US Equity,145.534,241.359,3426113.0
2017-01-03,BAC US Equity,18.4747,41.0477,99298080.0
2017-01-03,BALL US Equity,34.4993,48.7863,1830684.0
2017-01-03,BAX US Equity,38.2908,69.0469,2937875.0
2017-01-03,BBY US Equity,31.5047,56.3754,5362741.0
2017-01-03,BDX US Equity,141.586,223.403,1696651.0
2017-01-03,BEN US Equity,26.1882,54.3495,2402110.0
2017-01-03,BF/B US Equity,30.8706,60.8447,1262753.0
2017-01-03,BG US Equity,56.3617,91.7029,650766.0
2017-01-03,BIIB US Equity,268.694,268.694,1763443.0
2017-01-03,BK US Equity,37.9781,77.9377,6196395.0
2017-01-03,BKNG US Equity,1456.563,1477.57,458853.0
2017-01-03,BKR US Equity,35.761,86.4522,2710286.0
2017-01-03,BLDR US Equity,11.64,11.64,1088325.0
2017-01-03,BLK US Equity,310.518,516.642,743947.0
2017-01-03,BMY US Equity,44.107,127.741,10061749.0
2017-01-03,BR US Equity,56.8933,82.2842,498659.0
2017-01-03,BRK/B US Equity,163.83,163.83,4090967.0
2017-01-03,BRO US Equity,20.8314,29.4514,1223688.0
2017-01-03,BSX US Equity,21.88,21.88,6822674.0
2017-01-03,BX US Equity,19.0939,49.1867,8002050.0
2017-01-03,BXP US Equity,88.61,328.785,813917.0
2017-01-03,C US Equity,45.9507,86.6522,18322400.0
2017-01-03,CAG US Equity,29.2066,81.889,2608086.0
2017-01-03,CAH US Equity,57.6489,92.1388,4459440.0
2017-01-03,CAT US Equity,76.8271,164.6859,5054885.0
2017-01-03,CB US Equity,112.109,203.522,1401146.0
2017-01-03,CBOE UF Equity,64.9178,83.7568,34667.0
2017-01-03,CBRE US Equity,31.57,31.57,2282845.0
2017-01-03,CCI US Equity,60.3905,96.405,2472076.0
2017-01-03,CCL US Equity,46.7901,80.8284,3450973.0
2017-01-03,CDNS US Equity,25.34,25.34,1367726.0
2017-01-03,CDW US Equity,46.5379,52.9591,807190.0
2017-01-03,CF US Equity,25.2504,36.4241,6719839.0
2017-01-03,CFG US Equity,25.5045,37.327,5046074.0
2017-01-03,CHD US Equity,39.631,58.921,3126646.0
2017-01-03,CHRW US Equity,59.1806,97.5092,1851797.0
2017-01-03,CHTR US Equity,285.77,285.77,1697792.0
2017-01-03,CI US Equity,124.7426,166.3037,1443077.0
2017-01-03,CINF US Equity,59.8998,155.3112,496641.0
2017-01-03,CL US Equity,53.3444,101.6972,3039523.0
2017-01-03,CLX US Equity,94.345,211.29,1046535.0
2017-01-03,CMCSA US Equity,28.1306,41.2448,23670334.0
2017-01-03,CME US Equity,83.541,169.369,2159178.0
2017-01-03,CMG US Equity,7.495,7.495,43444800.0
2017-01-03,CMI US Equity,110.869,226.781,1638792.0
2017-01-03,CMS US Equity,32.0465,83.467,1746469.0
2017-01-03,CNC US Equity,29.155,29.155,3988362.0
2017-01-03,CNP US Equity,18.6505,74.4642,2246823.0
2017-01-03,COF US Equity,76.2378,108.5929,3441067.0
2017-01-03,COO US Equity,43.726,44.8358,2448952.0
2017-01-03,COP US Equity,38.5421,81.2516,7032586.0
2017-01-03,COR US Equity,72.889,94.2206,4134229.0
2017-01-03,COST US Equity,136.14,203.624,2099205.0
2017-01-03,CPAY US Equity,144.65,144.65,721903.0
2017-01-03,CPB US Equity,45.6887,105.8505,1185432.0
2017-01-03,CPRT US Equity,6.965,6.965,5087464.0
2017-01-03,CPT US Equity,63.2838,305.1457,645117.0
2017-01-03,CRL US Equity,76.53,76.53,402106.0
2017-01-03,CRM US Equity,69.8057,70.54,8112161.0
2017-01-03,CSCO US Equity,23.3559,35.6799,22370578.0
2017-01-03,CSGP US Equity,18.615,18.615,2597370.0
2017-01-03,CSX US Equity,10.6193,18.9163,19605024.0
2017-01-03,CTAS US Equity,26.689,37.138,3436316.0
2017-01-03,CTRA US Equity,16.4383,25.0878,17547123.0
2017-01-03,CTSH US Equity,50.3273,56.52,3149600.0
2017-01-03,CVS US Equity,61.1852,102.7076,5922807.0
2017-01-03,CVX US Equity,81.1466,249.0037,7404774.0
2017-01-03,D US Equity,52.034,210.731,3017521.0
2017-01-03,DAL US Equity,44.6118,51.458,5423224.0
2017-01-03,DD US Equity,68.2694,182.92,2361554.0
2017-01-03,DE US Equity,91.2317,166.5678,3379330.0
2017-01-03,DECK US Equity,9.585,9.585,6966012.0
2017-01-03,DG US Equity,66.5213,76.0298,2003594.0
2017-01-03,DGX US Equity,77.5666,107.941,1011157.0
2017-01-03,DHI US Equity,25.0196,35.3666,3225385.0
2017-01-03,DHR US Equity,67.0563,73.3012,2841775.0
2017-01-03,DIS US Equity,99.9188,133.6534,8884273.0
2017-01-03,DLR US Equity,73.3877,169.0591,1412571.0
2017-01-03,DLTR US Equity,77.45,77.45,2588001.0
2017-01-03,DOC US Equity,18.9444,130.8069,3083541.0
2017-01-03,DOV US Equity,53.4632,91.0479,1323108.0
2017-01-03,DPZ US Equity,143.896,316.018,797593.0
2017-01-03,DRI US Equity,56.3656,105.9004,2143848.0
2017-01-03,DTE US Equity,62.6048,250.7801,1210306.0
2017-01-03,DUK US Equity,54.2288,212.5058,2905885.0
2017-01-03,DVA US Equity,65.09,65.09,1086870.0
2017-01-03,DVN US Equity,33.4434,56.677,5828555.0
2017-01-03,DXCM US Equity,14.5625,14.5625,5717204.0
2017-01-03,EA US Equity,77.0488,79.17,2187463.0
2017-01-03,EBAY US Equity,26.6503,29.84,7665031.0
2017-01-03,ECL US Equity,107.4464,156.3089,1080581.0
2017-01-03,ED US Equity,53.7157,232.88,1699630.0
2017-01-03,EFX US Equity,109.508,146.982,766836.0
2017-01-03,EG US Equity,177.2482,285.3825,231717.0
2017-01-03,EIX US Equity,50.2612,140.0789,1971714.0
2017-01-03,EL US Equity,69.2882,95.3529,2075916.0
2017-01-03,ELV US Equity,127.874,159.082,1525954.0
2017-01-03,EME US Equity,68.3795,74.0338,231279.0
2017-01-03,EMN US Equity,57.1053,152.0104,1270571.0
2017-01-03,EMR US Equity,45.7442,103.0218,3383005.0
2017-01-03,EOG US Equity,77.7207,116.8697,4151205.0
2017-01-03,EPAM US Equity,63.66,63.66,287921.0
2017-01-03,EQIX US Equity,303.667,406.041,411497.0
2017-01-03,EQR US Equity,46.9728,223.0809,3005055.0
2017-01-03,EQT US Equity,32.2284,56.6269,3012971.0
2017-01-03,ERIE US Equity,93.2053,202.4645,58524.0
2017-01-03,ES US Equity,40.8593,115.1929,1123173.0
2017-01-03,ESS US Equity,173.38,642.82,455836.0
2017-01-03,ETN US Equity,55.3087,122.1824,2231867.0
2017-01-03,ETR US Equity,25.9945,94.7032,2526138.0
2017-01-03,EVRG US Equity,40.8433,185.0474,532637.0
2017-01-03,EW US Equity,31.84,31.84,6500727.0
2017-01-03,EXC US Equity,18.483,61.5625,7296274.0
2017-01-03,EXPD US Equity,47.8111,62.7151,1729292.0
2017-01-03,EXPE US Equity,107.953,121.302,2244824.0
2017-01-03,EXR US Equity,55.7158,133.954,906245.0
2017-01-03,F US Equity,7.8718,40.028,40510821.0
2017-01-03,FANG US Equity,80.3936,103.25,1287520.0
2017-01-03,FAST US Equity,9.3157,15.2344,11339536.0
2017-01-03,FCX US Equity,12.5442,23.5269,28586188.0
2017-01-03,FDS US Equity,151.26,193.976,307437.0
2017-01-03,FDX US Equity,163.0173,202.5699,1708350.0
2017-01-03,FE US Equity,21.4827,73.6712,3757235.0
2017-01-03,FFIV US Equity,144.8,144.8,521546.0
2017-01-03,FI US Equity,53.67,53.67,2142878.0
2017-01-03,FICO US Equity,120.15,126.11,200297.0
2017-01-03,FIS US Equity,66.1642,97.6753,1646556.0
2017-01-03,FITB US Equity,19.9439,44.8526,6369018.0
2017-01-03,FRT US Equity,103.172,432.124,518619.0
2017-01-03,FSLR US Equity,33.54,33.54,2665093.0
2017-01-03,FTNT US Equity,6.024,6.024,12206320.0
2017-01-03,FTV US Equity,32.6568,33.935,1615079.0
2017-01-03,GD US Equity,144.477,275.608,1321857.0
2017-01-03,GDDY US Equity,35.72,35.72,1437458.0
2017-01-03,GE US Equity,138.5366,279.2281,4018692.0
