date,ticker,px_last,tri_gross,volume
1998-01-02,AAPL US Equity,0.122,0.1467,718110400.0
1998-01-02,ABT US Equity,8.1847,16.0537,2494000.0
1998-01-02,ACGL US Equity,2.4829,2.6111,232200.0
1998-01-02,ADBE US Equity,4.992,5.145,6380800.0
1998-01-02,ADI US Equity,8.4724,13.7813,1536800.0
1998-01-02,ADM US Equity,9.6979,18.333,454356.0
1998-01-02,ADP US Equity,13.5732,24.3738,1090400.0
1998-01-02,ADSK US Equity,8.9131,9.571,1104800.0
1998-01-02,AEE US Equity,11.8456,42.8125,444000.0
1998-01-02,AEP US Equity,14.9948,61.4393,269600.0
1998-01-02,AES US Equity,14.8214,22.6563,358600.0
1998-01-02,AFL US Equity,3.7085,6.4847,876800.0
1998-01-02,AIG US Equity,466.377,663.1603,114820.0
1998-01-02,AJG US Equity,3.7921,9.426,42800.0
1998-01-02,ALB US Equity,7.7125,12.5225,119800.0
1998-01-02,ALL US Equity,23.6923,48.194,722600.0
1998-01-02,AMAT US Equity,5.625,7.75,17008800.0
1998-01-02,AMD US Equity,9.6563,9.6589,2512400.0
1998-01-02,AME US Equity,3.2178,3.9362,210600.0
1998-01-02,AMGN US Equity,9.249,13.485,4234800.0
1998-01-02,AMZN US Equity,0.248,0.248,33216000.0
1998-01-02,AON US Equity,25.3638,42.1313,175950.0
1998-01-02,AOS US Equity,2.896,5.1146,104400.0
1998-01-02,APA US Equity,13.0783,15.1499,621159.0
1998-01-02,APD US Equity,20.4215,40.7147,447200.0
1998-01-02,APH US Equity,0.7617,0.875,2387200.0
1998-01-02,ARE US Equity,11.1963,32.3218,3400.0
1998-01-02,ATO US Equity,10.2569,32.8462,87500.0
1998-01-02,AVB US Equity,12.633,45.096,55943.0
1998-01-02,AVY US Equity,23.0021,47.4033,101100.0
1998-01-02,AXP US Equity,18.009,27.3039,2700900.0
1998-01-02,AZO US Equity,28.813,28.813,319800.0
1998-01-02,BA US Equity,30.741,50.906,2761300.0
1998-01-02,BAC US Equity,14.8425,33.101,2458600.0
1998-01-02,BALL US Equity,1.6582,2.3459,788800.0
1998-01-02,BAX US Equity,7.8137,14.0912,1230800.0
1998-01-02,BBY US Equity,2.2609,4.0417,3180600.0
1998-01-02,BDX US Equity,16.003,25.264,610400.0
1998-01-02,BEN US Equity,7.2111,14.9656,1388400.0
1998-01-02,BF/B US Equity,3.2112,6.3356,490313.0
1998-01-02,BIIB US Equity,5.2,5.2,1328400.0
1998-01-02,BK US Equity,16.1789,33.3029,766229.0
1998-01-02,BKR US Equity,18.5323,44.7971,578400.0
1998-01-02,BMY US Equity,17.0362,49.3959,2059200.0
1998-01-02,BRK/B US Equity,30.58,30.58,65000.0
1998-01-02,BRO US Equity,1.3756,1.946,57600.0
1998-01-02,BSX US Equity,11.5625,11.5625,2093600.0
1998-01-02,BXP US Equity,9.148,34.038,27900.0
1998-01-02,C US Equity,137.2073,259.0464,428840.0
1998-01-02,CAG US Equity,9.8368,27.5756,839100.0
1998-01-02,CAH US Equity,15.3485,24.5314,557550.0
1998-01-02,CAT US Equity,12.1516,26.0484,1345000.0
1998-01-02,CB US Equity,18.17,32.984,106500.0
1998-01-02,CCL US Equity,16.391,28.2357,554400.0
1998-01-02,CDNS US Equity,24.9375,24.9375,554800.0
1998-01-02,CHD US Equity,1.6949,2.5201,105600.0
1998-01-02,CHRW US Equity,3.5115,5.7974,112400.0
1998-01-02,CI US Equity,15.5648,20.7557,853200.0
1998-01-02,CINF US Equity,16.9874,44.0534,854658.0
1998-01-02,CL US Equity,10.2686,19.5915,1806000.0
1998-01-02,CLX US Equity,19.084,42.711,198800.0
1998-01-02,CMCSA US Equity,3.7063,5.4349,1348800.0
1998-01-02,CMI US Equity,7.813,15.946,523600.0
1998-01-02,CMS US Equity,18.6144,48.5977,200700.0
1998-01-02,CNP US Equity,6.5003,25.887,1032500.0
1998-01-02,COF US Equity,13.0677,18.6216,1390800.0
1998-01-02,COO US Equity,4.9223,5.0469,438400.0
1998-01-02,COP US Equity,8.6963,18.2957,536200.0
1998-01-02,COR US Equity,5.4256,7.0122,265600.0
1998-01-02,COST US Equity,14.719,22.0,3451800.0
1998-01-02,CPB US Equity,26.0466,60.3469,426100.0
1998-01-02,CPRT US Equity,0.1888,0.1888,14832000.0
1998-01-02,CPT US Equity,7.8199,37.9637,49300.0
1998-01-02,CSCO US Equity,6.3331,9.6771,42885600.0
