date,ticker,px_last,tri_gross,volume
2008-01-02,A US Equity,23.1086,25.9577,1858900.0
2008-01-02,AAPL US Equity,5.8491,7.0379,1079176560.0
2008-01-02,ABT US Equity,17.8228,34.9702,5381501.0
2008-01-02,ACGL US Equity,7.2353,7.6089,3843423.0
2008-01-02,ACN US Equity,26.065,37.2633,3455563.0
2008-01-02,ADBE US Equity,41.71,42.991,6047647.0
2008-01-02,ADI US Equity,19.7455,32.1053,3838140.0
2008-01-02,ADM US Equity,28.5908,54.0407,11936935.0
2008-01-02,ADP US Equity,24.5026,44.0026,2658070.0
2008-01-02,ADSK US Equity,48.24,51.7992,2400959.0
2008-01-02,AEE US Equity,26.4027,95.2985,885723.0
2008-01-02,AEP US Equity,22.8773,93.5256,2730700.0
2008-01-02,AES US Equity,13.8099,21.11,3065755.0
2008-01-02,AFL US Equity,20.0614,35.0777,4749700.0
2008-01-02,AIG US Equity,704.2759,1001.1529,734182.0
2008-01-02,AIZ US Equity,46.4496,67.8255,1188300.0
2008-01-02,AJG US Equity,14.2861,35.4671,443730.0
2008-01-02,AKAM US Equity,33.2,33.2,3716732.0
2008-01-02,ALB US Equity,31.3782,50.9547,444550.0
2008-01-02,ALGN US Equity,16.47,16.47,704480.0
2008-01-02,ALL US Equity,33.1833,67.5002,3762237.0
2008-01-02,AMAT US Equity,12.9872,17.8905,19233185.0
2008-01-02,AMD US Equity,7.14,7.142,46058528.0
2008-01-02,AME US Equity,18.2535,22.3184,1224383.0
2008-01-02,AMGN US Equity,31.965,46.601,7934464.0
2008-01-02,AMP US Equity,38.11,56.731,2222200.0
2008-01-02,AMT US Equity,30.716,41.24,3144884.0
2008-01-02,AMZN US Equity,4.813,4.813,277327800.0
2008-01-02,AON US Equity,38.3081,63.5817,2552940.0
2008-01-02,AOS US Equity,4.2303,7.4734,859542.0
2008-01-02,APA US Equity,97.8365,121.1994,3865905.0
2008-01-02,APD US Equity,57.5519,114.6629,1627854.0
2008-01-02,APH US Equity,4.8412,5.5617,16240800.0
2008-01-02,ARE US Equity,57.0661,164.4191,428100.0
2008-01-02,ATO US Equity,16.0507,51.4126,409500.0
2008-01-02,AVB US Equity,48.247,171.634,1176142.0
2008-01-02,AVY US Equity,34.1418,70.3588,1258400.0
2008-01-02,AXON US Equity,14.04,14.04,1373275.0
2008-01-02,AXP US Equity,38.8008,58.8051,8053636.0
2008-01-02,AZO US Equity,116.21,116.21,932900.0
2008-01-02,BA US Equity,63.482,105.162,4304034.0
2008-01-02,BAC US Equity,29.0967,64.7678,30767876.0
2008-01-02,BALL US Equity,9.369,13.2545,2572416.0
2008-01-02,BAX US Equity,22.1378,39.9142,3265500.0
2008-01-02,BBY US Equity,29.7042,53.0923,6365593.0
2008-01-02,BDX US Equity,62.543,98.714,2501109.0
2008-01-02,BEN US Equity,20.451,42.4444,4584501.0
2008-01-02,BF/B US Equity,10.3966,20.512,1600598.0
2008-01-02,BG US Equity,81.2443,132.1785,2022172.0
2008-01-02,BIIB US Equity,51.462,51.462,3427373.0
2008-01-02,BK US Equity,31.2843,64.3267,7066287.0
2008-01-02,BKNG US Equity,113.602,115.24,1619792.0
2008-01-02,BKR US Equity,40.0021,96.687,4242077.0
2008-01-02,BLDR US Equity,6.4425,6.4425,241099.0
2008-01-02,BLK US Equity,138.28,229.908,218500.0
2008-01-02,BMY US Equity,13.7195,39.7578,19336818.0
2008-01-02,BR US Equity,15.5233,22.4499,894500.0
2008-01-02,BRK/B US Equity,92.1,92.1,1780500.0
2008-01-02,BRO US Equity,9.5714,13.533,1438152.0
2008-01-02,BSX US Equity,11.41,11.41,7282032.0
2008-01-02,BX US Equity,8.3928,21.6262,2164647.0
2008-01-02,BXP US Equity,47.869,177.425,1310282.0
2008-01-02,C US Equity,204.0507,385.2002,6214640.0
2008-01-02,CAG US Equity,9.8952,27.7609,3231157.0
2008-01-02,CAH US Equity,26.2732,41.9895,3129136.0
2008-01-02,CAT US Equity,44.345,95.0984,6337713.0
2008-01-02,CB US Equity,42.031,76.267,2090900.0
2008-01-02,CBRE US Equity,21.38,21.38,4101167.0
2008-01-02,CCI US Equity,25.1122,40.12,1397324.0
2008-01-02,CCL US Equity,30.8805,53.1984,2719087.0
2008-01-02,CDNS US Equity,16.8,16.8,3617855.0
2008-01-02,CF US Equity,15.437,22.2948,6757325.0
2008-01-02,CHD US Equity,10.4972,15.6085,3367600.0
2008-01-02,CHRW US Equity,34.9293,57.6387,2146420.0
2008-01-02,CI US Equity,49.3485,65.7934,2218150.0
2008-01-02,CINF US Equity,20.1703,52.2938,1223742.0
2008-01-02,CL US Equity,25.4601,48.532,4151790.0
2008-01-02,CLX US Equity,37.63,84.211,1277800.0
2008-01-02,CMCSA US Equity,6.1436,9.0086,51415138.0
2008-01-02,CME US Equity,68.889,139.856,2453095.0
2008-01-02,CMG US Equity,2.933,2.933,35177500.0
2008-01-02,CMI US Equity,40.986,83.745,2840258.0
2008-01-02,CMS US Equity,9.5495,24.8555,2054013.0
2008-01-02,CNC US Equity,6.895,6.895,1609600.0
2008-01-02,CNP US Equity,8.3772,33.3861,2176144.0
2008-01-02,COF US Equity,34.9464,49.7994,5649008.0
2008-01-02,COO US Equity,9.4062,9.6453,3175080.0
2008-01-02,COP US Equity,36.2132,76.219,11495059.0
2008-01-02,COR US Equity,17.4884,22.6023,1709600.0
2008-01-02,COST US Equity,47.268,70.648,3735981.0
2008-01-02,CPB US Equity,20.3248,47.089,1345952.0
2008-01-02,CPRT US Equity,2.5825,2.5825,12700400.0
2008-01-02,CPT US Equity,22.2713,107.7522,936700.0
2008-01-02,CRL US Equity,65.18,65.18,773200.0
2008-01-02,CRM US Equity,14.9131,15.07,4979880.0
2008-01-02,CSCO US Equity,17.3688,26.54,64338845.0
2008-01-02,CSGP US Equity,4.531,4.531,1524000.0
