date,ticker,px_last,tri_gross,volume
2019-01-02,A US Equity,62.6798,70.3982,2113304.0
2019-01-02,AAPL US Equity,37.5753,45.2151,148158948.0
2019-01-02,ABBV US Equity,66.3274,110.8142,6908424.0
2019-01-02,ABT US Equity,61.7661,121.1124,8737216.0
2019-01-02,ACGL US Equity,24.904,26.19,818391.0
2019-01-02,ACN US Equity,127.188,181.5279,2059602.0
2019-01-02,ADBE US Equity,224.57,231.464,2784109.0
2019-01-02,ADI US Equity,75.8553,122.8703,2524098.0
2019-01-02,ADM US Equity,33.5699,63.4053,2496963.0
2019-01-02,ADP US Equity,112.943,202.6085,2190104.0
2019-01-02,ADSK US Equity,128.96,138.4748,1517461.0
2019-01-02,AEE US Equity,52.501,189.3644,1325230.0
2019-01-02,AEP US Equity,57.4289,235.4107,2679629.0
2019-01-02,AES US Equity,11.1825,17.0777,5577757.0
2019-01-02,AFL US Equity,38.8166,67.8441,4022076.0
2019-01-02,AIG US Equity,33.2259,47.23,4516186.0
2019-01-02,AIZ US Equity,79.4931,116.3422,496219.0
2019-01-02,AJG US Equity,65.8903,163.6451,1060511.0
2019-01-02,AKAM US Equity,59.01,59.01,2297833.0
2019-01-02,ALB US Equity,71.1544,115.5975,1052268.0
2019-01-02,ALGN US Equity,202.12,202.12,1126789.0
2019-01-02,ALL US Equity,69.5924,141.3376,2208003.0
2019-01-02,ALLE US Equity,74.0201,84.1597,864250.0
2019-01-02,AMAT US Equity,31.1269,42.8844,11106343.0
2019-01-02,AMD US Equity,18.83,18.8352,87148693.0
2019-01-02,AME US Equity,64.5168,78.882,1045311.0
2019-01-02,AMGN US Equity,155.932,227.179,3009062.0
2019-01-02,AMP US Equity,95.102,141.353,1603513.0
2019-01-02,AMT US Equity,132.936,178.426,2030598.0
2019-01-02,AMZN US Equity,76.957,76.957,159662060.0
2019-01-02,ANET US Equity,13.1594,13.1594,10433184.0
2019-01-02,AON US Equity,136.1835,225.9711,961644.0
2019-01-02,AOS US Equity,38.4087,67.7607,1998458.0
2019-01-02,APA US Equity,24.0445,34.099,4629500.0
2019-01-02,APD US Equity,136.9116,272.9394,956897.0
2019-01-02,APH US Equity,18.7025,21.4876,5561528.0
2019-01-02,APO US Equity,19.9139,50.577,515493.0
2019-01-02,APTV US Equity,60.3523,66.3341,2145973.0
2019-01-02,ARE US Equity,88.5497,254.9055,544707.0
2019-01-02,ATO US Equity,76.3086,244.2954,815540.0
2019-01-02,AVB US Equity,135.721,483.102,657819.0
2019-01-02,AVGO US Equity,21.044,29.387,30345530.0
2019-01-02,AVY US Equity,80.054,165.355,558788.0
2019-01-02,AWK US Equity,78.3345,119.5103,981055.0
2019-01-02,AXON US Equity,45.11,45.11,1108668.0
2019-01-02,AXP US Equity,87.3142,132.2271,4175396.0
2019-01-02,AZO US Equity,838.48,838.48,333377.0
2019-01-02,BA US Equity,314.645,522.106,3292204.0
2019-01-02,BAC US Equity,21.173,47.0484,71836306.0
2019-01-02,BALL US Equity,41.4654,58.6347,3910495.0
2019-01-02,BAX US Equity,57.4413,103.5785,4816875.0
2019-01-02,BBY US Equity,41.5371,74.358,3335728.0
2019-01-02,BDX US Equity,193.973,306.055,1176777.0
2019-01-02,BEN US Equity,22.0654,45.8195,2670320.0
2019-01-02,BF/B US Equity,41.2454,81.2167,1305080.0
2019-01-02,BG US Equity,43.414,70.621,1171531.0
2019-01-02,BIIB US Equity,304.69,304.69,1336591.0
2019-01-02,BK US Equity,39.0462,80.1259,4229534.0
2019-01-02,BKNG US Equity,1697.223,1721.7,312646.0
2019-01-02,BKR US Equity,17.2929,42.8085,7149983.0
2019-01-02,BLDR US Equity,11.51,11.51,1373925.0
2019-01-02,BLK US Equity,328.442,546.321,926981.0
2019-01-02,BMY US Equity,41.0299,118.8196,8441328.0
2019-01-02,BR US Equity,84.7894,122.6416,574524.0
2019-01-02,BRK/B US Equity,202.8,202.8,4802068.0
2019-01-02,BRO US Equity,25.7622,36.4171,1181326.0
2019-01-02,BSX US Equity,34.46,34.46,6336937.0
2019-01-02,BX US Equity,23.6006,60.7925,3733251.0
2019-01-02,BXP US Equity,80.233,297.586,815040.0
2019-01-02,C US Equity,42.0993,79.3924,21646296.0
2019-01-02,CAG US Equity,16.401,45.9845,9529842.0
2019-01-02,CAH US Equity,37.1259,59.3363,3311973.0
2019-01-02,CAT US Equity,108.7939,233.2153,4783227.0
2019-01-02,CB US Equity,112.972,205.076,1391924.0
2019-01-02,CBOE UF Equity,87.1855,112.4746,223428.0
2019-01-02,CBRE US Equity,39.93,39.93,1856521.0
2019-01-02,CCI US Equity,79.6629,127.1107,2127782.0
2019-01-02,CCL US Equity,47.3175,81.739,3926980.0
2019-01-02,CDNS US Equity,43.23,43.23,1463554.0
2019-01-02,CDW US Equity,73.1274,83.2027,854238.0
2019-01-02,CF US Equity,35.5215,51.282,2806675.0
2019-01-02,CFG US Equity,22.6283,33.113,4878769.0
2019-01-02,CHD US Equity,59.4587,88.3931,1943417.0
2019-01-02,CHRW US Equity,70.4979,116.146,937169.0
2019-01-02,CHTR US Equity,287.99,287.99,1296323.0
2019-01-02,CI US Equity,172.1165,229.4608,3478175.0
2019-01-02,CINF US Equity,63.587,164.862,671025.0
2019-01-02,CL US Equity,50.5083,96.3113,4559380.0
2019-01-02,CLX US Equity,124.276,278.204,1048653.0
2019-01-02,CMCSA US Equity,29.111,42.667,16970367.0
2019-01-02,CME US Equity,145.326,294.536,1771606.0
2019-01-02,CMG US Equity,8.867,8.867,35312650.0
2019-01-02,CMI US Equity,111.914,228.888,1172724.0
2019-01-02,CMS US Equity,39.586,103.0764,3019271.0
2019-01-02,CNC US Equity,56.5,56.5,3255414.0
2019-01-02,CNP US Equity,22.985,91.8144,4027269.0
2019-01-02,COF US Equity,68.7091,97.8619,3290773.0
2019-01-02,COO US Equity,62.6026,64.1915,1173984.0
2019-01-02,COP US Equity,50.243,105.9111,5735438.0
2019-01-02,COR US Equity,68.0102,87.9125,1149663.0
2019-01-02,COST US Equity,185.646,277.653,2143091.0
2019-01-02,CPAY US Equity,185.55,185.55,714278.0
2019-01-02,CPB US Equity,25.801,59.7808,3518905.0
2019-01-02,CPRT US Equity,11.92,11.92,5479544.0
2019-01-02,CPT US Equity,67.987,327.6469,489522.0
2019-01-02,CRL US Equity,111.09,111.09,257447.0
2019-01-02,CRM US Equity,134.139,135.55,4783943.0
2019-01-02,CSCO US Equity,35.0549,53.552,23833507.0
