date,ticker,px_last,tri_gross,volume
1996-01-02,AAPL US Equity,0.2411,0.2901,139294400.0
1996-01-02,ABT US Equity,4.8733,9.5547,3636000.0
1996-01-02,ACGL US Equity,2.4433,2.5694,1511100.0
1996-01-02,ADBE US Equity,7.909,8.153,9000847.0
1996-01-02,ADI US Equity,5.2832,8.5938,1976395.0
1996-01-02,ADM US Equity,7.2557,13.7175,2622165.0
1996-01-02,ADP US Equity,8.1207,14.5807,1042600.0
1996-01-02,ADSK US Equity,8.1416,8.7396,1168000.0
1996-01-02,AEP US Equity,10.7827,44.1876,600000.0
1996-01-02,AES US Equity,3.7616,5.75,371200.0
1996-01-02,AFL US Equity,2.1413,3.7451,1758000.0
1996-01-02,AIG US Equity,261.8644,372.3586,163709.0
1996-01-02,AJG US Equity,3.8366,9.5436,96800.0
1996-01-02,ALB US Equity,5.9655,9.6862,377400.0
1996-01-02,ALL US Equity,10.177,20.6957,3209000.0
1996-01-02,AMAT US Equity,3.7538,5.1719,32039200.0
1996-01-02,AMD US Equity,8.625,8.6274,2033400.0
1996-01-02,AMGN US Equity,9.989,14.563,8767200.0
1996-01-02,AON US Equity,14.003,23.2622,382500.0
1996-01-02,AOS US Equity,1.3699,2.4197,631800.0
1996-01-02,APA US Equity,11.1345,12.6835,412797.0
1996-01-02,APD US Equity,12.7043,25.3339,849000.0
1996-01-02,ATO US Equity,7.4902,23.9981,11300.0
1996-01-02,AVB US Equity,7.106,25.385,27299.0
1996-01-02,AVY US Equity,12.643,26.0597,264400.0
1996-01-02,AXP US Equity,8.1317,12.3282,5448300.0
1996-01-02,AZO US Equity,28.875,28.875,411500.0
1996-01-02,BA US Equity,24.533,40.632,2617800.0
1996-01-02,BAC US Equity,8.0543,17.964,1892400.0
1996-01-02,BALL US Equity,1.2826,1.8149,902400.0
1996-01-02,BAX US Equity,5.7489,10.3705,1088000.0
1996-01-02,BBY US Equity,1.0178,1.8194,5436000.0
1996-01-02,BDX US Equity,11.859,18.723,1072400.0
1996-01-02,BEN US Equity,2.7073,5.6187,1272600.0
1996-01-02,BF/B US Equity,2.093,4.1286,464063.0
1996-01-02,BIIB US Equity,2.936,2.936,1911600.0
1996-01-02,BK US Equity,6.4792,13.3395,2599633.0
1996-01-02,BKR US Equity,10.3692,25.0669,575500.0
1996-01-02,BMY US Equity,7.2589,21.0452,3852400.0
1996-01-02,BRO US Equity,0.7309,1.0342,117600.0
1996-01-02,BSX US Equity,11.9375,11.9375,2133200.0
1996-01-02,C US Equity,51.6347,97.4938,394440.0
1996-01-02,CAG US Equity,5.9927,16.7994,1479600.0
1996-01-02,CAH US Equity,7.2551,11.5958,828563.0
1996-01-02,CAT US Equity,7.0769,15.1805,4534000.0
1996-01-02,CB US Equity,7.351,13.348,249300.0
1996-01-02,CCL US Equity,7.316,12.6028,1070600.0
1996-01-02,CDNS US Equity,13.125,13.125,998100.0
1996-01-02,CHD US Equity,1.0594,1.5756,378000.0
1996-01-02,CI US Equity,9.1575,12.2115,2850300.0
1996-01-02,CINF US Equity,7.4775,19.3956,329923.0
1996-01-02,CL US Equity,4.768,9.0976,2901600.0
1996-01-02,CLX US Equity,8.276,18.522,300000.0
1996-01-02,CMCSA US Equity,2.0422,2.9946,1542600.0
1996-01-02,CMI US Equity,4.845,9.888,566000.0
1996-01-02,CMS US Equity,11.9112,31.1069,105000.0
1996-01-02,CNP US Equity,5.3967,21.4821,584900.0
1996-01-02,COF US Equity,5.5227,7.8726,477300.0
1996-01-02,COO US Equity,0.9144,0.9375,344800.0
1996-01-02,COP US Equity,6.1599,12.9594,969600.0
1996-01-02,COR US Equity,3.097,4.0026,824800.0
1996-01-02,COST US Equity,5.143,7.688,1247200.0
1996-01-02,CPB US Equity,12.6059,29.1946,515200.0
1996-01-02,CPRT US Equity,0.2878,0.2878,52656000.0
1996-01-02,CPT US Equity,5.2831,25.654,69800.0
1996-01-02,CSCO US Equity,2.7768,4.2431,88333200.0
1996-01-02,CSX US Equity,1.4354,2.5581,7095600.0
1996-01-02,CTAS US Equity,2.692,3.748,644400.0
1996-01-02,CTRA US Equity,0.8283,1.2643,195600.0
1996-01-02,CVS US Equity,4.2926,7.2038,745600.0
1996-01-02,CVX US Equity,8.9728,27.5288,3313000.0
1996-01-02,D US Equity,5.5379,22.4177,630800.0
1996-01-02,DD US Equity,13.1648,35.127,836999.0
1996-01-02,DE US Equity,9.976,18.2238,3296400.0
1996-01-02,DECK US Equity,0.3194,0.3194,115200.0
1996-01-02,DHI US Equity,2.1445,3.0293,127010.0
1996-01-02,DHR US Equity,2.3976,2.6205,728800.0
1996-01-02,DIS US Equity,15.0355,20.1504,5146200.0
1996-01-02,DLTR US Equity,1.6461,1.6461,4888856.0
1996-01-02,DOC US Equity,2.4707,17.0645,67600.0
1996-01-02,DOV US Equity,7.3557,12.5422,447200.0
1996-01-02,DRI US Equity,3.7441,7.0388,489000.0
1996-01-02,DTE US Equity,7.9195,31.7745,419600.0
1996-01-02,DUK US Equity,11.2203,43.7802,170066.0
1996-01-02,DVA US Equity,5.85,5.85,57000.0
1996-01-02,DVN US Equity,7.5183,12.7563,45600.0
1996-01-02,EA US Equity,6.5996,6.7813,4004000.0
1996-01-02,ECL US Equity,5.2128,7.5861,287200.0
1996-01-02,ED US Equity,8.0622,34.9228,451200.0
1996-01-02,EFX US Equity,8.913,11.964,389000.0
1996-01-02,EG US Equity,14.2177,22.9087,237100.0
1996-01-02,EIX US Equity,6.6909,18.6932,1780600.0
1996-01-02,EL US Equity,6.3485,8.75,169200.0
1996-01-02,EME US Equity,2.3956,2.5938,132400.0
1996-01-02,EMN US Equity,12.4086,33.1359,351600.0
1996-01-02,EMR US Equity,9.2625,20.8807,1289600.0
1996-01-02,EOG US Equity,4.077,6.1292,579600.0
1996-01-02,EQR US Equity,3.4541,16.5141,172800.0
1996-01-02,EQT US Equity,2.5106,4.4138,386000.0
1996-01-02,ERIE US Equity,9.0072,19.5804,24600.0
1996-01-02,ES US Equity,9.3335,26.2988,375900.0
1996-01-02,ESS US Equity,5.61,20.91,6700.0
1996-01-02,ETN US Equity,5.5473,12.2756,454400.0
1996-01-02,ETR US Equity,4.309,15.7337,1174400.0
1996-01-02,EVRG US Equity,8.0095,36.3903,139800.0
1996-01-02,EXC US Equity,3.4479,11.462,896600.0
1996-01-02,EXPD US Equity,1.2559,1.6487,225600.0
1996-01-02,F US Equity,3.6912,19.5805,2052100.0
1996-01-02,FAST US Equity,0.8038,1.3137,2073600.0
1996-01-02,FCX US Equity,7.5262,14.0617,491400.0
1996-01-02,FDX US Equity,14.7882,18.375,648400.0
1996-01-02,FI US Equity,2.213,2.213,1132650.0
1996-01-02,FICO US Equity,7.36,7.73,33750.0
1996-01-02,FITB US Equity,6.5146,14.6466,763425.0
1996-01-02,FRT US Equity,5.893,24.716,29400.0
1996-01-02,GD US Equity,8.146,15.54,1006800.0
1996-01-02,GE US Equity,29.873,60.2684,1924725.0
1996-01-02,GEN US Equity,1.021,2.8281,3516000.0
1996-01-02,GILD US Equity,0.713,1.0195,12182400.0
1996-01-02,GIS US Equity,5.8894,15.2194,1786800.0
1996-01-02,GL US Equity,6.2932,8.8159,458550.0
1996-01-02,GLW US Equity,5.3396,8.9126,977100.0
1996-01-02,GPC US Equity,10.5898,28.4712,298500.0
1996-01-02,GWW US Equity,20.55,33.612,138000.0
1996-01-02,HAL US Equity,7.368,12.063,1382800.0
1996-01-02,HAS US Equity,6.7461,13.9173,689625.0
1996-01-02,HBAN US Equity,5.2168,15.3641,629065.0
1996-01-02,HD US Equity,6.085,10.574,6835500.0
1996-01-02,HIG US Equity,12.9139,24.25,1641200.0
1996-01-02,HOLX US Equity,4.9375,4.9375,327200.0
1996-01-02,HON US Equity,12.4592,23.8778,1103800.0
1996-01-02,HPQ US Equity,4.0989,7.4717,5900000.0
1996-01-02,HRL US Equity,1.7228,3.2299,729600.0
1996-01-02,HSIC US Equity,5.34,5.34,242400.0
1996-01-02,HST US Equity,4.0026,10.7468,391029.0
1996-01-02,HSY US Equity,8.5481,16.946,507600.0
1996-01-02,HUBB US Equity,14.6111,34.4414,34400.0
1996-01-02,HUM US Equity,23.747,26.875,569400.0
1996-01-02,IBM US Equity,10.9431,21.9369,10033600.0
1996-01-02,IDXX US Equity,11.7656,11.7656,538000.0
1996-01-02,IEX US Equity,7.6584,12.2627,60413.0
1996-01-02,IFF US Equity,23.274,49.113,214800.0
1996-01-02,INCY US Equity,7.0313,7.0313,791600.0
1996-01-02,INTC US Equity,4.1349,7.3474,62856000.0
1996-01-02,INTU US Equity,11.053,12.5,2737800.0
1996-01-02,IP US Equity,13.6893,37.289,2898700.0
1996-01-02,IPG US Equity,8.1197,14.5706,955500.0
1996-01-02,IT US Equity,21.97,23.313,374600.0
1996-01-02,ITW US Equity,8.182,14.801,677600.0
1996-01-02,IVZ US Equity,3.2361,7.8894,38500.0
1996-01-02,J US Equity,4.9607,5.346,387600.0
1996-01-02,JBHT US Equity,3.175,4.2369,157600.0
1996-01-02,JBL US Equity,1.0671,1.375,906400.0
1996-01-02,JCI US Equity,4.0288,6.4531,238750.0
1996-01-02,JKHY US Equity,2.9953,4.2559,331800.0
1996-01-02,JNJ US Equity,10.2038,21.4643,5178400.0
1996-01-02,JPM US Equity,8.4302,20.1819,3663600.0
1996-01-02,K US Equity,15.0792,37.7428,336200.0
1996-01-02,KEY US Equity,6.3284,18.9924,1072400.0
1996-01-02,KIM US Equity,2.0394,9.6481,129300.0
1996-01-02,KLAC US Equity,6.98,13.25,2891000.0
1996-01-02,KMB US Equity,15.4603,39.4208,2056800.0
1996-01-02,KO US Equity,8.8419,19.0118,7598800.0
1996-01-02,KR US Equity,3.3179,4.6875,1972000.0
1996-01-02,L US Equity,10.293,13.054,795000.0
1996-01-02,LEN US Equity,3.3743,4.3564,280274.0
1996-01-02,LH US Equity,19.0285,19.8661,17760.0
1996-01-02,LHX US Equity,6.459,11.3723,956800.0
1996-01-02,LIN US Equity,10.0054,16.8338,773800.0
1996-01-02,LLY US Equity,12.986,28.6478,1704200.0
1996-01-02,LMT US Equity,19.173,40.533,1159200.0
1996-01-02,LNT US Equity,4.0321,16.4353,134000.0
1996-01-02,LOW US Equity,2.9308,4.258,2511200.0
1996-01-02,LRCX US Equity,1.2868,1.5083,35487000.0
1996-01-02,LUV US Equity,3.948,4.6505,2188013.0
1996-01-02,MAA US Equity,4.8774,27.055,9500.0
1996-01-02,MAS US Equity,7.1769,13.9551,1079600.0
1996-01-02,MCD US Equity,11.878,22.91,2425400.0
1996-01-02,MCHP US Equity,1.9653,3.5802,3576150.0
1996-01-02,MCK US Equity,19.382,25.328,312200.0
1996-01-02,MDT US Equity,7.9785,13.0578,5743200.0
1996-01-02,MGM US Equity,5.3602,5.6875,528400.0
1996-01-02,MHK US Equity,10.667,10.667,57900.0
1996-01-02,MKC US Equity,3.2922,6.2049,824400.0
1996-01-02,MLM US Equity,14.143,21.089,4700.0
1996-01-02,MMC US Equity,7.3296,15.2516,789600.0
1996-01-02,MMM US Equity,12.126,28.15,2021600.0
1996-01-02,MO US Equity,1.3166,7.4431,6413700.0
1996-01-02,MOS US Equity,31.0013,41.875,270300.0
1996-01-02,MRK US Equity,11.2463,29.7409,6063200.0
1996-01-02,MS US Equity,5.5223,9.9411,2774000.0
1996-01-02,MSFT US Equity,3.434,5.6094,57779200.0
1996-01-02,MSI US Equity,49.0311,72.549,1127913.0
1996-01-02,MTB US Equity,10.618,21.929,42000.0
1996-01-02,MU US Equity,20.2387,20.8323,9789000.0
1996-01-02,NDSN US Equity,9.2038,14.1642,68000.0
