date,ticker,px_last,tri_gross,volume
2004-01-02,A US Equity,17.2748,19.4046,2031300.0
2004-01-02,AAPL US Equity,0.3194,0.3843,144669168.0
2004-01-02,ABT US Equity,12.6576,24.8279,3094900.0
2004-01-02,ACGL US Equity,4.2685,4.4889,621603.0
2004-01-02,ACN US Equity,18.1173,25.92,1560900.0
2004-01-02,ADBE US Equity,19.52,20.119,3699576.0
2004-01-02,ADI US Equity,28.1737,45.8273,2031100.0
2004-01-02,ADM US Equity,9.1159,17.2319,1744000.0
2004-01-02,ADP US Equity,19.0528,34.2205,1884000.0
2004-01-02,ADSK US Equity,12.2109,13.1118,3645014.0
2004-01-02,AEE US Equity,18.561,66.9874,507300.0
2004-01-02,AEP US Equity,12.996,53.1393,1155600.0
2004-01-02,AES US Equity,6.2017,9.48,1462900.0
2004-01-02,AFL US Equity,11.1471,19.4892,1588000.0
2004-01-02,AIG US Equity,807.5981,1148.2451,224720.0
2004-01-02,AJG US Equity,16.4171,40.7735,323700.0
2004-01-02,AKAM US Equity,10.78,10.78,2169223.0
2004-01-02,ALB US Equity,10.9734,17.8174,478000.0
2004-01-02,ALGN US Equity,16.69,16.69,290701.0
2004-01-02,ALL US Equity,25.5697,52.0261,2082700.0
2004-01-02,AMAT US Equity,16.0404,22.1,26516406.0
2004-01-02,AMD US Equity,14.86,14.8641,8225700.0
2004-01-02,AME US Equity,6.2946,7.6969,621675.0
2004-01-02,AMGN US Equity,42.768,62.351,5933808.0
2004-01-02,AMT US Equity,8.17,10.97,1413200.0
2004-01-02,AMZN US Equity,2.595,2.595,132809400.0
2004-01-02,AON US Equity,18.3182,30.4007,1259100.0
2004-01-02,AOS US Equity,4.0901,7.2246,262200.0
2004-01-02,APA US Equity,35.6543,43.0618,2349000.0
2004-01-02,APD US Equity,28.9703,57.7367,676300.0
2004-01-02,APH US Equity,1.6975,1.95,9507200.0
2004-01-02,ARE US Equity,27.8984,80.435,90600.0
2004-01-02,ATO US Equity,11.8475,37.9298,168500.0
2004-01-02,AVB US Equity,21.735,77.391,358822.0
2004-01-02,AVY US Equity,32.7952,67.5902,392600.0
2004-01-02,AXON US Equity,7.0792,7.0792,3806904.0
2004-01-02,AXP US Equity,30.563,46.3175,2663700.0
2004-01-02,AZO US Equity,84.18,84.18,925100.0
2004-01-02,BA US Equity,28.914,47.909,3147600.0
2004-01-02,BAC US Equity,23.8722,53.1827,16898000.0
2004-01-02,BALL US Equity,5.9346,8.3958,2289600.0
2004-01-02,BAX US Equity,10.8937,19.6479,2631400.0
2004-01-02,BBY US Equity,19.0504,34.0571,5674950.0
2004-01-02,BDX US Equity,28.067,44.311,811300.0
2004-01-02,BEN US Equity,8.92,18.511,2440200.0
