date,ticker,px_last,tri_gross,volume
1999-01-04,AAPL US Equity,0.3096,0.3725,952884800.0
1999-01-04,ABT US Equity,12.0092,23.5528,2226300.0
1999-01-04,ACGL US Equity,2.3624,2.4844,383400.0
1999-01-04,ADBE US Equity,6.185,6.375,12611200.0
1999-01-04,ADI US Equity,9.2601,15.0625,2900000.0
1999-01-04,ADM US Equity,7.8895,14.913,1251161.0
1999-01-04,ADP US Equity,18.4779,33.1822,1331000.0
1999-01-04,ADSK US Equity,10.7123,11.5036,6164400.0
1999-01-04,AEE US Equity,12.5919,45.4846,323200.0
1999-01-04,AEP US Equity,14.6783,60.1411,495600.0
1999-01-04,AES US Equity,16.0071,24.4688,1142400.0
1999-01-04,AFL US Equity,6.5523,11.4574,3002000.0
1999-01-04,AIG US Equity,634.4581,902.1641,252272.0
1999-01-04,AJG US Equity,5.0879,12.6483,291200.0
1999-01-04,ALB US Equity,7.8546,12.7542,226800.0
1999-01-04,ALL US Equity,20.5946,41.8992,2165800.0
1999-01-04,AMAT US Equity,8.0406,11.0781,35574000.0
1999-01-04,AMD US Equity,14.0,14.0038,4987600.0
1999-01-04,AME US Equity,2.7663,3.3839,607500.0
1999-01-04,AMGN US Equity,18.413,26.844,14163600.0
1999-01-04,AMT US Equity,21.413,28.75,390800.0
1999-01-04,AMZN US Equity,2.958,2.958,785844000.0
1999-01-04,AON US Equity,24.7908,41.1716,804450.0
1999-01-04,AOS US Equity,2.5309,4.4696,206400.0
1999-01-04,APA US Equity,9.2628,10.8317,2402631.0
1999-01-04,APD US Equity,19.4065,38.6922,606500.0
1999-01-04,APH US Equity,0.4029,0.4629,710400.0
1999-01-04,ARE US Equity,11.7506,33.8977,85900.0
1999-01-04,ATO US Equity,12.0643,38.6332,35800.0
1999-01-04,AVB US Equity,11.585,41.334,171656.0
1999-01-04,AVY US Equity,23.6932,48.8319,179200.0
1999-01-04,AXP US Equity,20.7626,31.4748,3099600.0
1999-01-04,AZO US Equity,32.938,32.938,611500.0
1999-01-04,BA US Equity,20.982,34.743,6610200.0
1999-01-04,BAC US Equity,15.1431,33.7625,12488200.0
1999-01-04,BALL US Equity,2.1404,3.0279,4115200.0
1999-01-04,BAX US Equity,10.0515,18.1212,1721000.0
1999-01-04,BBY US Equity,7.8937,14.1111,8645400.0
1999-01-04,BDX US Equity,27.751,43.816,956600.0
1999-01-04,BEN US Equity,5.8923,12.2292,4376700.0
1999-01-04,BF/B US Equity,4.4294,8.7416,898125.0
1999-01-04,BIIB US Equity,7.177,7.177,2570400.0
1999-01-04,BK US Equity,22.7773,46.8986,1897932.0
1999-01-04,BKR US Equity,8.0843,19.5412,1759700.0
1999-01-04,BMY US Equity,23.7276,68.7973,3536800.0
1999-01-04,BRK/B US Equity,46.6,46.6,1706600.0
1999-01-04,BRO US Equity,1.6585,2.3462,65600.0
1999-01-04,BSX US Equity,13.2188,13.2188,2592600.0
1999-01-04,BXP US Equity,8.815,32.774,137700.0
