date,ticker,px_last,tri_gross,volume
2010-01-04,A US Equity,19.9256,22.3822,2729240.0
2010-01-04,AAPL US Equity,6.4246,7.7304,493728200.0
2010-01-04,ABT US Equity,18.4455,36.1822,5195706.0
2010-01-04,ACGL US Equity,7.6019,7.9944,4812921.0
2010-01-04,ACN US Equity,31.4923,44.9966,3650009.0
2010-01-04,ADBE US Equity,37.09,38.229,4710112.0
2010-01-04,ADI US Equity,21.9753,35.6674,2102623.0
2010-01-04,ADM US Equity,20.6146,38.9582,3472493.0
2010-01-04,ADP US Equity,25.8785,46.4807,3450425.0
2010-01-04,ADSK US Equity,25.67,27.564,2228507.0
2010-01-04,AEE US Equity,15.616,56.3707,1299231.0
2010-01-04,AEP US Equity,19.011,77.7893,4076546.0
2010-01-04,AES US Equity,8.9427,13.67,4597591.0
2010-01-04,AFL US Equity,16.222,28.3795,4723964.0
2010-01-04,AIG US Equity,19.0731,27.1061,7754706.0
2010-01-04,AIZ US Equity,22.144,32.4187,1228188.0
2010-01-04,AJG US Equity,15.0145,37.3044,379235.0
2010-01-04,AKAM US Equity,25.92,25.92,3015594.0
2010-01-04,ALB US Equity,30.3293,49.2472,712900.0
2010-01-04,ALGN US Equity,18.5,18.5,374143.0
2010-01-04,ALL US Equity,21.3081,43.3509,2630950.0
2010-01-04,AMAT US Equity,11.0488,15.2285,18615915.0
2010-01-04,AMD US Equity,9.7,9.7027,18748684.0
2010-01-04,AME US Equity,15.4919,18.9419,876670.0
2010-01-04,AMGN US Equity,39.589,57.716,5277348.0
2010-01-04,AMP US Equity,28.59,42.555,2238687.0
2010-01-04,AMT US Equity,32.369,43.46,2750583.0
2010-01-04,AMZN US Equity,6.695,6.695,152010860.0
2010-01-04,AON US Equity,32.2167,53.4705,3407074.0
2010-01-04,AOS US Equity,5.8491,10.329,1104594.0
2010-01-04,APA US Equity,93.8986,118.0246,2364857.0
2010-01-04,APD US Equity,52.1193,103.8874,1046605.0
2010-01-04,APH US Equity,5.0499,5.8016,9828392.0
2010-01-04,ARE US Equity,38.1979,110.0734,467054.0
2010-01-04,ATO US Equity,18.7572,60.0782,442625.0
2010-01-04,AVB US Equity,49.038,174.789,1483383.0
2010-01-04,AVGO US Equity,1.35,1.886,5386450.0
2010-01-04,AVY US Equity,26.1061,53.9342,1301118.0
2010-01-04,AWK US Equity,15.7977,24.0911,2176053.0
2010-01-04,AXON US Equity,4.65,4.65,762621.0
2010-01-04,AXP US Equity,32.638,49.4648,6896366.0
2010-01-04,AZO US Equity,158.03,158.03,408225.0
2010-01-04,BA US Equity,43.778,72.529,6187088.0
2010-01-04,BAC US Equity,12.2325,27.1929,180845102.0
2010-01-04,BALL US Equity,11.2654,15.935,2468160.0
2010-01-04,BAX US Equity,23.1416,41.734,6228913.0
2010-01-04,BBY US Equity,24.0864,43.0723,6434333.0
2010-01-04,BDX US Equity,58.657,92.562,1793104.0
2010-01-04,BEN US Equity,20.4036,42.3489,3746547.0
2010-01-04,BF/B US Equity,10.2062,20.1401,1169059.0
2010-01-04,BG US Equity,44.0454,71.6807,820618.0
2010-01-04,BIIB US Equity,49.408,49.408,2469662.0
2010-01-04,BK US Equity,19.7071,40.4682,6127614.0
2010-01-04,BKNG US Equity,220.776,223.96,863164.0
2010-01-04,BKR US Equity,20.8555,50.4105,5888308.0
2010-01-04,BLDR US Equity,3.77,3.77,494347.0
2010-01-04,BLK US Equity,159.105,264.846,238696.0
2010-01-04,BMY US Equity,15.0726,43.6501,14376151.0
2010-01-04,BR US Equity,16.4104,23.7348,617892.0
2010-01-04,BRK/B US Equity,66.22,66.22,1576650.0
2010-01-04,BRO US Equity,7.5932,10.7331,1437536.0
2010-01-04,BSX US Equity,9.01,9.01,14332579.0
2010-01-04,BX US Equity,6.2825,16.1839,3863521.0
2010-01-04,BXP US Equity,37.441,139.019,1511417.0
2010-01-04,C US Equity,25.3786,47.8565,40679350.0
2010-01-04,CAG US Equity,10.6108,29.7579,3120325.0
2010-01-04,CAH US Equity,21.7523,34.7723,3824304.0
2010-01-04,CAT US Equity,39.4035,84.4417,7326679.0
2010-01-04,CB US Equity,35.522,64.523,2670413.0
2010-01-04,CBRE US Equity,13.82,13.82,4552979.0
2010-01-04,CCI US Equity,24.793,39.61,1964090.0
2010-01-04,CCL US Equity,23.8928,41.2853,5372659.0
2010-01-04,CDNS US Equity,6.12,6.12,3089178.0
2010-01-04,CF US Equity,12.9425,18.692,6171670.0
2010-01-04,CHD US Equity,12.2417,18.2043,2232300.0
2010-01-04,CHRW US Equity,41.4399,68.3365,822857.0
2010-01-04,CHTR US Equity,38.155,38.155,42950.0
2010-01-04,CI US Equity,33.2686,44.3533,3227282.0
2010-01-04,CINF US Equity,15.6494,40.6048,1261387.0
2010-01-04,CL US Equity,28.598,54.5307,4874062.0
2010-01-04,CLX US Equity,38.608,86.434,1014343.0
2010-01-04,CMCSA US Equity,6.089,8.9285,27146736.0
2010-01-04,CME US Equity,36.602,74.292,2660430.0
