,SJM US Equity,CMS US Equity,TGT US Equity,KDP US Equity,COO US Equity,NI US Equity,CCI US Equity,TT US Equity,IPG US Equity,GOOGL US Equity,EXPE US Equity,NDSN US Equity,BLK US Equity,BKNG US Equity,SLB US Equity,AES US Equity,RCL US Equity,LULU US Equity,BX US Equity,BEN US Equity,CI US Equity,EL US Equity,CBRE US Equity,AXP US Equity,IP US Equity,HAL US Equity,SWKS US Equity,JBL US Equity,DD US Equity,BAC US Equity,CMI US Equity,CAT US Equity,HST US Equity,ISRG US Equity,ROK US Equity,FCX US Equity,ALGN US Equity,DXCM US Equity,WDC US Equity,FITB US Equity,BLDR US Equity,F US Equity,MU US Equity,COF US Equity,AMD US Equity,INCY US Equity,TXT US Equity,STX US Equity,TKO US Equity,DTE US Equity,OKE US Equity,TSN US Equity,LYV US Equity,EMN US Equity,PRU US Equity,ULTA US Equity,SPG US Equity,MAS US Equity,WMB US Equity,HIG US Equity,SMCI US Equity,PODD US Equity,DAL US Equity,LVS US Equity,A US Equity,CTSH US Equity,PFG US Equity,FFIV US Equity,WYNN US Equity,HBAN US Equity,UAL US Equity,MGM US Equity,LNT US Equity,BA US Equity,LUV US Equity,ARE US Equity,AFL US Equity,REGN US Equity,DECK US Equity,STZ US Equity,RJF US Equity,EXR US Equity,EOG US Equity,CRM US Equity,RF US Equity,URI US Equity,NFLX US Equity,DLTR US Equity,COR US Equity,UHS US Equity,NTAP US Equity,AMP US Equity,ALB US Equity,WSM US Equity,UDR US Equity,EQR US Equity,AKAM US Equity,WEC US Equity,TDG US Equity,RMD US Equity,IFF US Equity,NEM US Equity,AIZ US Equity,FAST US Equity,EW US Equity,MTB US Equity,PNC US Equity,AIG US Equity,KEY US Equity,D US Equity,ERIE US Equity,FDS US Equity,BF/B US Equity,ETN US Equity,AVB US Equity,BKR US Equity,CMG US Equity,DE US Equity,MOH US Equity,MO US Equity,ACGL US Equity,BRK/B US Equity,INTU US Equity,HUM US Equity,COP US Equity,DIS US Equity,PGR US Equity,SWK US Equity,AOS US Equity,IT US Equity,MOS US Equity,TRMB US Equity,TMUS US Equity,TPL US Equity,DPZ US Equity,ES US Equity,AJG US Equity,GL US Equity,ODFL US Equity,EXPD US Equity,MNST US Equity,FTNT US Equity,CF US Equity,PPG US Equity,AME US Equity,MTD US Equity,DG US Equity,SO US Equity,C US Equity,BRO US Equity,CNC US Equity,PCAR US Equity,VLO US Equity,AWK US Equity,HRL US Equity,JKHY US Equity,FIS US Equity,ADM US Equity,WY US Equity,PM US Equity,CNP US Equity,BG US Equity,HUBB US Equity,LYB US Equity,MCO US Equity,AVGO US Equity,CSGP US Equity,UNH US Equity,SPGI US Equity,MSI US Equity,BIIB US Equity,NDAQ US Equity,GNRC US Equity,CPT US Equity,ZBRA US Equity,QCOM US Equity,WAB US Equity,CDNS US Equity,NVDA US Equity,COST US Equity,TYL US Equity,ACN US Equity,IRM US Equity,MA US Equity,PLD US Equity,KKR US Equity,CTRA US Equity,FE US Equity,AAPL US Equity,WTW US Equity,TTWO US Equity,NXPI US Equity,CHD US Equity,MMC US Equity,GWW US Equity,CPRT US Equity,CHTR US Equity,ROL US Equity,CBOE UF Equity,TDY US Equity,EQT US Equity,VRSK US Equity,IBM US Equity,SHW US Equity,LIN US Equity,V US Equity,TSCO US Equity,EA US Equity,PSA US Equity,WRB US Equity,ECL US Equity,CB US Equity,RL US Equity,AXON US Equity,FICO US Equity,ED US Equity,SBUX US Equity,BMY US Equity,CTAS US Equity,ROST US Equity,T US Equity,INTC US Equity,AMGN US Equity,EQIX US Equity,CVS US Equity,CMCSA US Equity,MSFT US Equity,POOL US Equity,CPAY US Equity,MPWR US Equity,TRGP US Equity,USB US Equity,SBAC US Equity,TFC US Equity,KMI US Equity,VZ US Equity,SRE US Equity,CINF US Equity,WFC US Equity,GILD US Equity,ORLY US Equity,TJX US Equity,ABT US Equity,EG US Equity,EFX US Equity,ROP US Equity,LEN US Equity,DUK US Equity,HD US Equity,VRSN US Equity,PHM US Equity,ALL US Equity,WMT US Equity,LII US Equity,HCA US Equity,DHI US Equity,NEE US Equity,HII US Equity,DVA US Equity,IVZ US Equity,MPC US Equity,VMC US Equity,MKC US Equity,RVTY US Equity,SNA US Equity,EBAY US Equity,VRTX US Equity,NRG US Equity,WST US Equity,MHK US Equity,LLY US Equity,HSY US Equity,STT US Equity,TRV US Equity,EPAM US Equity,APO US Equity,CAG US Equity,GEN US Equity,ATO US Equity,KMB US Equity,AEP US Equity,ADBE US Equity,KR US Equity,PKG US Equity,FSLR US Equity,TMO US Equity,KMX US Equity,CPB US Equity,PSX US Equity,TSLA US Equity,J US Equity,APTV US Equity,MS US Equity,AVY US Equity,EME US Equity,NOW US Equity,BBY US Equity,BSX US Equity,HPQ US Equity,SCHW US Equity,LDOS US Equity,META US Equity,FANG US Equity,IBKR US Equity,NOC US Equity,LMT US Equity,VTRS US Equity,MCK US Equity,GPN US Equity,GRMN US Equity,FI US Equity,IDXX US Equity,CAH US Equity,BALL US Equity,LHX US Equity,BR US Equity,PANW US Equity,TAP US Equity,ETR US Equity,AON US Equity,XYL US Equity,NSC US Equity,MAR US Equity,AMT US Equity,EIX US Equity,STLD US Equity,DLR US Equity,BK US Equity,GD US Equity,EXC US Equity,ELV US Equity,NTRS US Equity,UNP US Equity,WELL US Equity,APD US Equity,PNW US Equity,LOW US Equity,PCG US Equity,WM US Equity,LRCX US Equity,CHRW US Equity,ZTS US Equity,CME US Equity,MSCI US Equity,NCLH US Equity,PAYC US Equity,ESS US Equity,PEG US Equity,SYF US Equity,DRI US Equity,HOLX US Equity,AMZN US Equity,MAA US Equity,MLM US Equity,NKE US Equity,HAS US Equity,PPL US Equity,GE US Equity,MDLZ US Equity,MCD US Equity,STE US Equity,JNJ US Equity,RSG US Equity,KLAC US Equity,HSIC US Equity,SYK US Equity,GDDY US Equity,OXY US Equity,XOM US Equity,EVRG US Equity,NVR US Equity,GOOG US Equity,BAX US Equity,O US Equity,SYY US Equity,AMAT US Equity,PAYX US Equity,TPR US Equity,TXN US Equity,ITW US Equity,KHC US Equity,CVX US Equity,ADSK US Equity,VTR US Equity,PWR US Equity,HPE US Equity,APA US Equity,PYPL US Equity,JCI US Equity,DGX US Equity,MCHP US Equity,HLT US Equity,CFG US Equity,ANET US Equity,CSX US Equity,DVN US Equity,PTC US Equity,XYZ US Equity,PEP US Equity,PH US Equity,TER US Equity,TTD US Equity,ABBV US Equity,VST US Equity,LW US Equity,ON US Equity,CRL US Equity,IEX US Equity,XEL US Equity,TROW US Equity,IR US Equity,VICI US Equity,MRK US Equity,ADP US Equity,KEYS US Equity,DOC US Equity,WDAY US Equity,PG US Equity,AEE US Equity,AZO US Equity,CLX US Equity,DAY US Equity,IQV US Equity,TECH US Equity,DHR US Equity,ALLE US Equity,YUM US Equity,CDW US Equity,SNPS US Equity,KIM US Equity,HWM US Equity,INVH US Equity,MRNA US Equity,JBHT US Equity,FDX US Equity,CRWD US Equity,DDOG US Equity,UPS US Equity,UBER US Equity,GS US Equity,NWSA US Equity,NWS US Equity,CARR US Equity,GM US Equity,WAT US Equity,NUE US Equity,PLTR US Equity,REG US Equity,CCL US Equity,LKQ US Equity,PFE US Equity,DOV US Equity,DELL US Equity,RTX US Equity,GIS US Equity,GPC US Equity,CTVA US Equity,OMC US Equity,MET US Equity,CEG US Equity,ORCL US Equity,COIN US Equity,JPM US Equity,HOOD US Equity,APP US Equity,PNR US Equity,DASH US Equity,CL US Equity,BXP US Equity,MMM US Equity,K US Equity,FOX US Equity,FOXA US Equity,GLW US Equity,GEV US Equity,SOLV US Equity,EXE US Equity,WBD US Equity
2020-09-30,,,0.013207839452308686,,,,,,,,,,0.009380506920823574,,,0.012094390169719534,,0.006333615504702484,,,,,,,,,0.005353117154040784,,,,,,,,,0.005667751275392448,,0.005813680860791584,,,0.00670309058572071,,,,0.005776564128030267,,,,,,,,,,,,,,0.009442316102404008,,,,,,,,,,,,,,,,,,,0.007557058663476187,,,,,,,,,0.0075827604257549175,,,,,,,,,,,,,,,0.009417149287975154,,0.008381471525654672,,,,,,,,0.010204549527821617,,,,,,,0.00440051273703893,,,,,,,,,,,,,,,,0.011735132224985727,,,,0.009698350436046558,,0.010039920683175864,,,,,,,,,,,,,0.012985461707408861,,,,,,,,,,,0.009798710486964053,,0.00882314527211385,,0.00861986257400308,,,,0.006468095660718936,,,,,,0.004676592599061086,,,,,,,0.009185639281340642,0.009138832930863042,,0.005570456702397806,,,,,,,,,0.010443596579748863,,,0.0057007092859631256,,,,,,0.009566604372967863,,,,,,,0.008904191585604532,,,,,,,,,,0.011010003243745533,,,,,,,,,0.008431733139974409,,,,,,,,,,,,,,,,,,,,,,,,0.008286733679909727,,,,,,,,,,,,0.00775444209787877,,,,,,,,,,,,,,0.010390637974446667,,,,,,,0.002441245280417347,,,,,,0.006969633298572425,,,,,,0.008369449155777895,,,,,,,,,,,,,,,,,,,,,,,,,0.009558624017227273,,,,,,,,0.00988878397517238,,,,,,,,,0.010023873137091131,,,,,,,,0.006720481556118069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006381407135058794,,,,,,,,,,0.004963631345248023,,,,0.0047925426427726766,,,,,0.008596096716496339,,,,,,,,,,,,,,0.011083710978048207,0.005298967095567447,,,,,,,,,,,0.004230378593504586,,0.008568805176594915,0.006077623623040757,0.004716045122616342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,0.01321957169546513,,,,0.009925086235186058,,,,,,,,,,,0.007638956113881121,,,,,,,,,,,,,,,,,,0.00487828915834287,,0.004128082512651118,,,0.00871097774115257,,,,0.005855969426383485,,,,,,,,,,,,,,0.006618391524714258,,,0.005719294564551918,,,,,,,,,,,,,,,,0.006086638100633745,,,,,,,,,0.005027427730879825,,,,,,0.006477858342884765,,,,,,,,,0.006993135460588645,,,,,,,,,,0.01361362166080008,,,,,,,,,,,,,,,0.011256054988604281,,,,,,0.009189559750788777,,,,,,0.008491620826948952,,0.00973201859524007,,,,,,,,,,,,,0.015903216590196407,,,,,,,,,,,0.013495255792271224,,0.008531987395235894,,0.015601606995006515,,,0.01132382774117049,0.006902338051118097,,,,,,0.005883389266745405,,,,,,,,0.005647564997469287,,0.005275152211831463,,,,,,,,,,,,0.004477292356181893,,,,,,,,,,,,,0.007062483274930512,,,,,,,,,,0.010829126061289988,,,,0.009355910293137048,,,,,0.009980542287470967,,,,,,,,,,,,,,,,,,,,,,,,0.011006474498397973,,,,,,,,,,,,0.007583048130384465,,,,,,0.00777050735324724,,,,,,,,0.012295153696789515,,,,,,,0.00609474748568713,,,,,,0.007246603953130605,0.008662977302126246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075925999034595106,,,,,,0.009025506289609832,,0.0075527662565323265,,,,,,0.0058128668657976045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005396151974319908,,,,,,,,,,0.00457111967436603,,,,0.004306965541184565,,,,,0.008496913152614489,,,,,,,,,,,,,,0.012653312360967624,0.00739817107798447,,,,,,,,,,,0.004027015019576041,,0.006787635470167541,0.006504061254580527,0.004153584189649061,0.005785889482824549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,0.019579536604691347,,,,,,,,,,0.018350254355303974,,,,,,,,,,,,,,,,,,,,,,,0.012222602573009852,0.011214358113784507,,,,,,,,0.010224772826937487,,,,,,,,,,,,,,0.010651888723812687,,,,,,,,,,,,,,,,,,,,0.011120184618006373,,,,,,,,0.01261473101232045,,,,,,0.008282799335675656,,,,,,,,,0.012390807090406445,,,,,,,,,0.015568446970032937,0.013513487976200321,,,,,0.012611234655160921,,,,,,,,,,0.012798043727665027,,,,,,0.01824713863937436,,,,,,0.019880848536579197,,0.018577629874013426,,,,,,0.019917638724923352,,,,,,,0.01858480645355507,,,,,,,,,,,,,0.016842210391591426,,0.016620260539064683,,,,0.0121677237033747,,,,,,0.009860782479507993,,,,,,,,0.011767381566799235,,0.017340334865937043,,,,,,,,,0.010775277771917445,,,0.009115616599169605,,,,,,,,,,,,,0.009118446810689098,,,,,,,,,,0.013052862662414398,,,,0.006973667276482987,,0.007414770930149864,,,0.01600511127433476,,,,,,,,,,,,,,,,,,,,,,,,0.019365693458422817,,,,,,,,,,,,0.014155559174933474,,,,,,,,,,,,,,,,,,,,,0.007851399122211099,,,,,,0.010214737690718345,,,,,,,,,,,,,,,,0.010431386012712113,,,,,,,,,,,,,,,0.01335331688976964,,,,,,,,,,,0.012584849340755745,,,,,,0.009874248781528148,,,,,,,,0.01307118685979323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012066525085519477,,,0.008376715506346666,,,,,,,,,,0.006363596837353249,,,,0.004498180502632165,,,,,0.013142446197875515,,,,,,,,,,,,,,0.010571869423988672,0.013829664118727549,,,0.01447507611931183,,,,,,,,0.004733329000608255,,0.013597332696731237,0.007940494761125412,0.008268404825118595,0.01797206199219425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,0.03714557718567606,,,,0.027226021884170993,,,,,,0.02584999319518392,,,,,0.011098670542313486,,,,,,,,,,,,,,,,,,0.012409024231817306,0.02304605636119968,,,,,,,,0.016485813635738387,,,,,,,,,,,,,,0.013241394376632642,,,0.012248744905558483,,,,,,,,,,,,,,,,,,,,,,,,,0.014898543338629186,,,,,,0.012473055654883741,0.014466959532602179,,,,,,,,,,,,,,,,,0.022377070453418964,0.018918171040189228,,,,,,,0.017233289684394224,,,,,,,,,,,,,,0.031036708214882323,,,,,,0.01926714666123832,,,,,,,,0.03361075659265636,,,,,,,0.022578575308759143,,,,,,,,,,,,,0.017003163335384944,,,,,,0.010616836860153214,,,0.012642863774178562,,,0.022466208383124436,0.03131392663720138,,,,,,0.029464226089814468,0.010623715228111019,,,,,,,,,,,0.013616392266714222,,,0.006643528894279429,,,,,,,,,,,,,0.01111255809855312,,,,,,,,,,0.0205157142285219,,,,0.01824190718186341,,0.014033785214663867,,,0.02474070782652918,,,,,,,,,,,,,,,,,,,,,,,,0.0326607083589701,,,,,,,,,,,,0.021359495193613142,,,,,,,,,,,,,,,,,,,,,0.007445854504313892,,,0.015480288750492887,,,0.017011333798890173,,,,,,,,,,,,,,,,0.02669343218131966,,0.021098964906177624,,,,,,,,,,,,,,,,,,,,,,,,0.017631425445201077,,,,,,0.02157007940816472,,0.013970958701495348,,,,,,0.022188725870947047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018047812042540152,,,0.01637306153578738,,,,,,,,,,0.010977906536803075,,,,0.00887470122633366,,,,,,,,,,,,,,,,,,,0.04953675314153483,,,,,,,,,,,,0.00521243409275606,,0.01769919883941519,0.00586180287604338,0.008627631356433116,,0.013030324413729739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,,0.016051018725615304,,,,,,,,,,0.016877048599002853,,,0.010191615824321607,,,,,,0.016639120702668625,,,,,,,,,,,,,,0.00814057768377568,0.01384951052307254,,,,0.01169275635228234,,,,0.01333666442293263,,,,,,,,,0.01678179751249421,,,,,0.019064520661083505,,,,,,,,,,,,,,,,,,,,0.010861469677357865,,,,,,,0.01012985091083604,,,,,,,0.010535721069052945,,,,,,,,,,,,,,,,,,0.022337250467856774,,,,,,0.019218586610435073,0.013714055590077068,0.012830752920820278,,,,,,,,,,,,,,0.015583380951150649,,,,,,,,0.01981194566471084,,,,,,0.021489607492902813,,,,,,,0.023555827854172148,,,,,0.018713655323142734,,,,,,,,0.019916529618387926,,,,,,0.011044992725634901,,,,,0.016102839136490573,0.0130628126658605,,,,,,,0.01975015362098789,0.016928887574685348,,,,0.01706762192395722,,,,,,,,,,0.00835194968650113,,,,,,,,,,,,,0.0098265481035538,,,,,,,,,,0.021396420737955984,,,,0.01588489756120988,,0.01116182978411809,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013927974243830148,,,,,,,,,,,,0.025482371427163884,,,,,,,,,,,,,,,,0.007999303146819339,,,,,0.008997137876840448,,,0.016386839638306058,,,,,,,,,,,0.014320280322873408,,,,,,,,0.0180942251319438,,,,,,,,,,,,,,,0.02155977848136609,,,,,,,,,,,,,,,,,0.016273430413590178,,,,,,,,0.020606404589948273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118877610466235,,,0.01422535607983991,,,,,,,,,,0.010214507421562614,,,,0.011356122475296306,,,,,0.015815925938431827,,,,,,,,,,,,,,,,,,,,,,,,,,0.007633323610848443,,0.023799147258252343,0.010443558138818592,0.009685759630625667,0.023006237814411388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,,,0.024801532470204803,,,,,,,,,,0.021793283893402602,,,0.011839884542730942,,,,,,,,,,,,,0.01035855739566844,,,,,,,0.007760325784928516,0.00838686760349569,,,,0.011495754152934525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010545767612538915,,,,,,0.013605360994356797,0.006975793318741938,0.018745299491939423,,,,,,,,,,,,,,,,,0.02123995705275112,,,,,0.012036977179863507,0.016577798080341096,0.010907763991698795,0.017014241415623705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020272778548361122,,,,,0.011686892733002892,,,,,,,,0.015728806178878185,,,,,,0.006626588038339801,,,0.01099611569188639,,,,,,,0.012297366410118917,,,,0.009939743609593574,,0.019223113146317694,,0.013943203471120384,,,,,,,,,,0.008797587027121283,,,,,,0.011973200773624418,,,,,,,0.007693810120660842,,,,,,,,,,,,,,,,0.009389198210067371,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02121710406633838,,,0.013733553918878557,,,,0.011128919009324898,,,,,0.01869824731097019,,,,,,,,0.02219828990772255,,,,,,0.020852257548943938,,0.011034106075105524,,,,,0.007732929712541334,,,0.015715934960404136,,,,,,,,,,,,,,,,,,,0.013996267043787787,,,,,,,,,,,,,,,0.021699847314982364,,,,,,,,,,,,,,,,,,,,,,,,,0.01813928774896521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012740862916887152,,,,0.014694518497268664,,,0.009386491273064106,,,,,,,,,,0.008517420666840352,,,0.00785660138879062,0.008240079424363687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0062725055994337425,,0.017342634940506352,0.012400063303096379,0.009797051110390241,0.024266061223642242,,0.01793549376316507,0.014904951557257542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,,,0.016713978613094684,,,,,,,,,,,,,0.012844509581868235,,,,,,0.016794552538828573,0.014404200777702096,,,,,,,,,,,,,0.006758513013305285,0.008357017843409958,,,0.011514679782350011,0.009087354554228553,,,0.014898271828104633,,,,,,,,,,,,,0.013380382772089642,,,,,,,,,,,,,,,0.010298995818168871,,,,,,,,,,,,,,0.011289058315642756,,,,,,,0.010711145444484454,0.005480288089616269,,,,,,,,,,,,,,,,,,,,,,,,0.01695568157260512,,,,,,,,,,,,,0.00926209489622042,0.011593942281564008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014848634197442794,,0.016437003247495217,0.016442946043447305,,,,,,,,,,,0.008311824165978046,,0.01590384578711998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007552105112193178,,,,,,,,,,,,,,,,,0.012443460388789929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012367094476154215,,,,,,,,0.005986463376772201,,,,,,,,,,,,,,,,,,,,,,0.004873454410317047,,0.010798285102828676,0.018912311832767936,,,,,,,,,,,,,,,,,,,0.01304670522757479,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007209422647592797,,,,,,,,,0.011734767327743461,,0.013933949803154811,,,,,,,,,,,,,,,,,,,,,,,,0.014589812938967042,0.006671042083725006,,0.00958460884767087,,,,,,0.016110598749768976,0.013683460980964337,,0.006789894085228855,0.008625649306502992,0.01718357439302253,,,,0.011476129879340678,,,0.008475325155392547,,0.005751656060383848,,0.02061522497887782,,0.006015795902413684,,,,0.006700808386238781,0.014830381433268007,,,,,,,,,,,,,,,,,0.008979753561369182,,,,,,,,,0.00536502157206203,,,0.0060101599953032445,0.006582625935776554,,,,0.013417636158589041,0.014502062529401267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,,,0.026351117164961815,,,,,,,,0.015305439328596909,,,,,0.01898459855236589,,,,,,0.028532087653607957,0.014659821181515717,,,0.008894281717418406,,,,,,,,,,0.0062155597334386465,0.013136479810170671,,,0.012538120646719676,0.01106066661418993,,,,,,,,,,,,,,,,0.014611789638451344,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01197391897887041,0.01285308150231725,,,,,,0.014158114390388941,0.007516968065465237,0.00953358561396569,,,,,,,,,,,,,,,,,,,,,,,,0.018550340068110033,,,,,,,,,,,,,0.011672802110602724,0.01283456423377395,,0.007180961537143066,,,,,,,,,,,,,,,,,,,,,,,,0.018413285574731885,,,0.022536903115704086,0.011817200502954895,,,,,,,,,,,0.007962981374229804,,0.015441284418311779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011316467569524086,,,,,,,,,,,,,,,,,,,,,,,,0.017760302240154506,,0.01936494826082977,,,0.011416955294467596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00622899044388484,,,0.012661630747034986,,,,,,0.02075646680392916,,,,,,,,,,,,,0.018323706282971388,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009422064003241401,,,,,,,,,0.00997244635319751,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011416033199287287,,0.010708856633458858,,,,,,0.02112731533042115,0.015876050910574004,,,,,,,,0.010768456125268562,,,,,0.007841907985764488,,,,0.010333641751275139,,,,0.00860735554279091,0.016493236102679082,,,,,,,,,,,,,,,,,0.013575671736815207,,,,,,0.019674454335401954,0.013027733190513986,,0.005486857592446662,,0.013485537690675592,0.007797772985490831,,,,,0.016983056224314088,0.017505290923118137,0.016055277797260535,0.009908030143186749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,,,0.015269918454803376,,,,,,,,0.011828157763548262,,,,,0.016683659613185815,,,,,,0.01181766006783233,0.022398250671333223,,,,,,,,,,,,,0.00884150818498268,0.011057331024240578,,,0.022575529864954404,0.010313845293904075,,,0.02396795239840315,,,,,,0.022363647509195707,,,,,,,0.016378557081888213,,,,,,,,,,,,,,,0.010075877779863985,,,,,,,,,,,,,0.017462801355767946,0.015396175218355157,,,,,,,0.00861759549784464,,,,,,,,,,,,,,,,,,,,,,,,,0.016907517029248403,,,,,,,,,,,,,0.012136954294580834,0.012286475520282454,,0.00846342547223392,,,,,,,,,,,,0.022950637563399143,,,,,,,,,,,,0.03223640377420287,0.015942875437527742,,0.02264818929337943,0.018135781287056816,,,,,,,,,,,0.010878303064120265,,,,,,,,,,,,,0.0159200685448559,,,,,,0.013370280289063795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022938977299654374,,,,,0.013442688175357636,,,,,,,,,,0.010674119081047453,,,,,,,,,,,,,,,,,,,,0.010094112304187575,,,,,,,,,0.010288399547916546,,,,0.01014932010160078,,,,,,,,,0.015816616475777458,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009487095963194818,,,,,,,,,0.018612801906829027,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009002468532691753,,0.011307496992097255,,,,,,,0.016856775886895208,,,,,,,,0.01834839777167204,,,0.009663113995986041,,0.007696843551857742,,,,0.004102605025603423,,,,0.012191008262624007,0.014864979632288505,,,,,,,,,,,,,,,,,,,,,,,0.01826317907612453,0.016578961616091476,,0.007696839511130414,,0.01683037350246614,0.01083690249173835,,,,,0.011897230791585887,0.011592813266577651,0.018195112115495043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30,,,0.03291363397321306,,,,,0.01735395480115751,,,,,,,,0.015736592830674627,,,,,,,0.0190997754411479,,,,,,,,,,,,,0.01136426786767893,0.014830073225542589,,,0.012199846182384844,0.010607230062068951,0.01098332168508568,,0.013210104511737857,,,,0.01439182892599112,,0.03494030724287537,,,0.013921651259761704,,,,0.015629295701371983,,,,,,,,,,,,,,,0.014415309041453305,,,,,,,,,,,,,0.011596982642898351,0.010252248830342184,,,,0.016705639638510673,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018677494734656786,,,,,,,,,,,,0.022939488022806025,0.010221648653607668,,,0.011968615896222301,,,,,,,,,,,,,,,,,,,,,,,,0.021957874274755654,,,0.02383054092633109,0.01576196469945494,,,,,,,,,,,0.012040163450705566,,0.018423578189263306,,,,,,,,0.017528941026646667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01759045532739026,,,,,0.012295760217287989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010177529581543566,,,,,,,,,,0.013904305975152083,,,0.00980133552449813,,,,,,,,,,,,,,,0.017850490473520678,,,,,,,,,,,,,,,,,,,,,,0.014960841376464284,,,,,,,,,0.012325772436930123,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132251382220141,,0.013514617533725288,,,,,,,0.015179819018118938,,,,,,,,0.012745975399743833,,,0.008505748197863943,,0.010252717226647171,,,,,,,,0.013557125094825555,0.025463404941603218,,,,,,,,,,,,,,,,,,,,,,,0.01620784037677727,0.015142209302932438,,0.007047886051508417,,0.014304290732539995,0.008024218563174708,,,,,0.019854805936195728,0.017174194383072917,,0.012275704481670216,0.024638941220571375,0.011998053924921127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,,,0.02768266168245041,,,,,,,,,,,,,0.014701769122820152,,,,,,0.01830969300969236,0.010796308687955569,,,,,,,,,,,,,0.007657386127311729,0.00829526517710365,,,0.009658159161000239,,,,0.010571902140299972,,,0.011180923759048441,0.012096338960515624,,,,,0.008749774349158426,,,,0.008406411002013923,,,,,,,,,,,,,,,0.009045189008795787,,,,,,,,,,0.017886120868430905,,,0.009398823229587723,0.01040899132777459,,,,,0.019245558338424232,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014839282088789672,,,,,,,,,,,,0.028341587041836258,0.010749251068274387,,,0.008039756666496055,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018057264592491323,0.012548804402296151,,,,,,,,,,,0.013156348596997665,,0.014775258769713986,,,,0.009883137273164297,,,,,,,,,0.016801710978365338,,,,,,,,,,,,,,,,,,,,,,,,,,0.014956028738556866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00992721552586289,,,,,,,,,,0.010282673531807814,,,,,,,,,,,,,,,,,,,,0.010419467007983718,,,,,,,,,,0.010894493491136317,,,0.006729913314002933,,,,,,,,,0.016744765244700976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009826833777829523,,,,,,,,,0.0094268892062697,,,,,,,,,,,,,,,,,0.014765666829935567,0.011570511057603395,,0.008988023569317006,,,,,,,0.013784896159648206,,,,,,,,0.009586054242623411,,,0.007907851741123708,,,,,,,,,,,0.02192664675462884,,,,,,,,,,,,,,,,,0.016097384104122082,,,,,,0.008159127186873992,0.010762749592183629,,0.0050812117484814855,,,0.01074819257067064,,,,0.013018645672113204,0.01527406164014051,0.015192586185172977,,0.01030095931329018,0.01866227296403813,0.009467602217490002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
