date,NAV
1996-02-15,1.0135311732057608
1996-02-16,1.0133514422314327
1996-02-20,1.0133091549141042
1996-02-21,1.0145791577399974
1996-02-22,1.0228776510145503
1996-02-23,1.0171595830326599
1996-02-26,1.0149435332343841
1996-02-27,1.014171257358191
1996-02-28,1.0109545051053443
1996-02-29,1.0095806608102167
1996-03-01,0.9919249786517429
1996-03-04,0.9903527637788376
1996-03-05,0.9886516800732696
1996-03-06,0.9815985094296313
1996-03-07,0.9907508793907001
1996-03-08,0.9720732306100682
1996-03-11,0.9690996101806739
1996-03-12,0.9737521863270011
1996-03-13,0.9956143379029843
1996-03-14,0.9950378981930977
1996-03-15,0.9955888039608943
1996-03-18,0.9795882696363938
1996-03-19,0.9826888520414103
1996-03-20,0.9880611400547175
1996-03-21,0.9866906023242985
1996-03-22,0.9875608045454711
1996-03-25,0.975418194294773
1996-03-26,0.9759498375672316
1996-03-27,0.9653989884296903
1996-03-28,0.9714519037697786
1996-03-29,0.9692922282990118
1996-04-01,0.9738168454457857
1996-04-02,0.9828489441833769
1996-04-03,0.9876822129542175
1996-04-04,0.9958766424581403
1996-04-08,0.9824461583916686
1996-04-09,0.9789525937356869
1996-04-10,0.9772018437868826
1996-04-11,0.9810890610670199
1996-04-12,0.9886773898187737
1996-04-15,0.9870388077086103
1996-04-16,0.995414156486646
1996-04-17,0.9856960409185489
1996-04-18,0.9868250721845762
1996-04-19,0.989917730324363
1996-04-22,1.0059076221683771
1996-04-23,1.0014452173559596
1996-04-24,1.002935720067492
1996-04-25,0.9981481009563846
1996-04-26,0.9974472754714286
1996-04-29,1.0018425553878165
1996-04-30,0.9973496048749123
1996-05-01,0.9989448282990028
1996-05-02,0.9946382032900933
1996-05-03,0.9964833067265221
1996-05-06,0.9881914807475841
1996-05-07,0.9885540206349314
1996-05-08,0.9923823312773733
1996-05-09,0.9999226477671627
1996-05-10,1.0108706324349495
1996-05-13,1.0131070988009492
1996-05-14,1.0223526157808869
1996-05-15,1.0147996927188978
1996-05-16,1.0200983328727804
1996-05-17,1.0201306070672451
1996-05-20,1.0262596607532795
1996-05-21,1.0325333630702445
1996-05-22,1.0369109241447019
1996-05-23,1.0433620312109946
1996-05-24,1.0460389047347627
1996-05-28,1.042127474736765
1996-05-29,1.0424072927533776
1996-05-30,1.0323710531981625
1996-05-31,1.0392085253168337
1996-06-03,1.0368706019323959
1996-06-04,1.036803069199419
1996-06-05,1.0466777536604897
1996-06-06,1.0389210520273526
1996-06-07,1.0333769910659167
1996-06-10,1.0412514650478193
1996-06-11,1.036905963214952
1996-06-12,1.0495498130551952
1996-06-13,1.045087436670927
1996-06-14,1.048910407096417
1996-06-17,1.0436583327843496
1996-06-18,1.0435559589721426
1996-06-19,1.0329270647480397
1996-06-20,1.0261939881425575
1996-06-21,1.036245366222448
1996-06-24,1.0468366586172928
1996-06-25,1.0597207597496288
1996-06-26,1.0598558711636274
1996-06-27,1.0575571660265437
1996-06-28,1.0672705280636605
1996-07-01,1.0820408234737775
1996-07-02,1.092744961601405
1996-07-03,1.0898517330721103
1996-07-05,1.0758759341038833
1996-07-08,1.0703480517747963
1996-07-09,1.0811251061889486
1996-07-10,1.078329914764316
1996-07-11,1.0679460430555283
1996-07-12,1.0688368688579142
1996-07-15,1.0529046190393287
1996-07-16,1.045679620323781
1996-07-17,1.0799679672248719
1996-07-18,1.0973380503088408
1996-07-19,1.084387638283698
1996-07-22,1.078218454772214
1996-07-23,1.0738317851396249
1996-07-24,1.0890128568438981
1996-07-25,1.0870302047838376
1996-07-26,1.0906577330776261
1996-07-29,1.080070479745093
1996-07-30,1.0838795878205765
1996-07-31,1.09463875144858
1996-08-01,1.105161365858927
1996-08-02,1.107263474153296
1996-08-05,1.1120118590446904
1996-08-06,1.1109369090811714
1996-08-07,1.1016795561704547
1996-08-08,1.1074300042073528
1996-08-09,1.1083825083302234
1996-08-12,1.110529098762689
1996-08-13,1.1156859201322442
1996-08-14,1.1151712231009294
1996-08-15,1.1154795461646163
1996-08-16,1.1107458307905982
1996-08-19,1.1185059955420709
1996-08-20,1.11203120717004
1996-08-21,1.1078740642356328
1996-08-22,1.1045181351878164
1996-08-23,1.1054917613113586
1996-08-26,1.1059867198428763
1996-08-27,1.1000764598978001
1996-08-28,1.096546866277576
1996-08-29,1.0919002428282054
1996-08-30,1.0930988496231886
1996-09-03,1.0944769185618308
1996-09-04,1.0918621421726578
1996-09-05,1.0913284281511897
1996-09-06,1.102956575525652
1996-09-09,1.1069144450659858
1996-09-10,1.1088882404069107
1996-09-11,1.1057967675196463
1996-09-12,1.1109897666962167
1996-09-13,1.1262798557174953
1996-09-16,1.1261183846138376
1996-09-17,1.1282579767781096
1996-09-18,1.1209868392895241
1996-09-19,1.1254282442187584
1996-09-20,1.1264420787759815
1996-09-23,1.124971199812338
1996-09-24,1.115296141295535
1996-09-25,1.1188431110239598
1996-09-26,1.1219867413613813
1996-09-27,1.1221138847857748
1996-09-30,1.1245096021461325
1996-10-01,1.133925700957092
1996-10-02,1.1434828334965135
1996-10-03,1.1503226104005302
1996-10-04,1.160061844528568
1996-10-07,1.1575787784033795
1996-10-08,1.1533766999059045
1996-10-09,1.1483242399440534
1996-10-10,1.1583936985157284
1996-10-11,1.1643892191450025
1996-10-14,1.1563815870038752
1996-10-15,1.1659462161459104
1996-10-16,1.1749191012028832
1996-10-17,1.1715849753287506
1996-10-18,1.176464586987734
1996-10-21,1.1753756373856232
1996-10-22,1.180872002588507
1996-10-23,1.1796957191070048
1996-10-24,1.1752422687380488
1996-10-25,1.1779842490182175
1996-10-28,1.1722928955503933
1996-10-29,1.1731505637787616
1996-10-30,1.1754696361237345
1996-10-31,1.180225595658162
1996-11-01,1.1706336872631045
1996-11-04,1.1638795023259283
1996-11-05,1.1611947380035834
1996-11-06,1.1415998055895038
1996-11-07,1.135838808841301
1996-11-08,1.1378706812070443
1996-11-11,1.137383909964528
1996-11-12,1.1330808640584458
1996-11-13,1.1287346126273534
1996-11-14,1.1229907570045738
1996-11-15,1.1273512001804067
1996-11-18,1.1242877701772216
1996-11-19,1.1159281412872009
1996-11-20,1.1250045289835806
1996-11-21,1.109835847175093
1996-11-22,1.108429373839303
1996-11-25,1.1056268655422237
1996-11-26,1.1053794542688515
1996-11-27,1.1002812800175508
1996-11-29,1.104083510826652
1996-12-02,1.1020240459267983
1996-12-03,1.1001465295678
1996-12-04,1.1054464865266445
1996-12-05,1.1003621067301232
1996-12-06,1.0969614092931501
1996-12-09,1.0979122188112813
1996-12-10,1.096580185298831
1996-12-11,1.0963565825868369
1996-12-12,1.0888552256352262
1996-12-13,1.078515044389081
1996-12-16,1.0812114640787662
1996-12-17,1.0825752210791089
1996-12-18,1.0996887284284316
1996-12-19,1.1066416517808544
1996-12-20,1.0943790918975336
1996-12-23,1.0985336435276813
1996-12-24,1.0982060012159531
1996-12-26,1.1007069640075213
1996-12-27,1.094917538498509
1996-12-30,1.1015795950305816
1996-12-31,1.110832631193024
1997-01-02,1.0985878445580475
1997-01-03,1.1021464009332675
1997-01-06,1.1163319458978809
1997-01-07,1.1142519277473693
1997-01-08,1.1186228580668691
1997-01-09,1.130827020209028
1997-01-10,1.1438247308923288
1997-01-13,1.1439923146892634
1997-01-14,1.1592550778166189
1997-01-15,1.1681223539728498
1997-01-16,1.1672710115210172
1997-01-17,1.175458916520412
1997-01-20,1.181127433511549
1997-01-21,1.1716360212903172
1997-01-22,1.1693589763289292
1997-01-23,1.1602188523902262
1997-01-24,1.163801904639325
1997-01-27,1.1711820544092435
1997-01-28,1.1768317420180903
1997-01-29,1.178624644972305
1997-01-30,1.1953032050635608
1997-01-31,1.1945046851630279
1997-02-03,1.2091807785624598
1997-02-04,1.2138127051498804
1997-02-05,1.2079504401362322
1997-02-06,1.210728445423827
1997-02-07,1.2164642171522124
1997-02-10,1.2087681890976243
1997-02-11,1.1928801486770138
1997-02-12,1.2065948010981786
1997-02-13,1.2135022562303266
1997-02-14,1.207463794512234
1997-02-18,1.2134980301177054
1997-02-19,1.2049598119155849
1997-02-20,1.1989227617275318
1997-02-21,1.1943300822784901
1997-02-24,1.2005727483643194
1997-02-25,1.1955019496088257
1997-02-26,1.1996875661312207
1997-02-27,1.1905012360290639
1997-02-28,1.1969793210509692
1997-03-03,1.1839537471016222
1997-03-04,1.1927454347652275
1997-03-05,1.1978097086560766
1997-03-06,1.1969325944648208
1997-03-07,1.1843285144199351
1997-03-10,1.1708696736275583
1997-03-11,1.174919502810027
1997-03-12,1.1719202709787546
1997-03-13,1.1663259423384518
1997-03-14,1.1673124572879188
1997-03-17,1.1567766372905541
1997-03-18,1.1542064788532456
1997-03-19,1.1510461357305402
1997-03-20,1.1509222976250235
1997-03-21,1.153088056638689
1997-03-24,1.1670056295827098
1997-03-25,1.176963201200515
1997-03-26,1.1635673398205397
1997-03-27,1.1636670623453438
1997-03-28,1.1632915398958212
1997-03-31,1.1516692945334948
1997-04-01,1.155699018868867
1997-04-02,1.1486914957679513
1997-04-03,1.1567987288330586
1997-04-04,1.1716487077072817
1997-04-07,1.177094151377211
1997-04-08,1.176245240767578
1997-04-09,1.1782752801491703
1997-04-10,1.1690915870634246
1997-04-11,1.1631369484735412
1997-04-14,1.1721956293525035
1997-04-15,1.1834142435499633
1997-04-16,1.1937001523960769
1997-04-17,1.177802359601903
1997-04-18,1.18090874368517
1997-04-21,1.1805707825059801
1997-04-22,1.1895157567932073
1997-04-23,1.1904147808113492
1997-04-24,1.1941935072456258
1997-04-25,1.1904473056724445
1997-04-28,1.1857867751652569
1997-04-29,1.1990539301362002
1997-04-30,1.200960167452902
1997-05-01,1.1994587799378271
1997-05-02,1.1990770902923964
1997-05-05,1.2020676088098579
1997-05-06,1.210236750385434
1997-05-07,1.2018138481372398
1997-05-08,1.2071640556512762
1997-05-09,1.2131757049738927
1997-05-12,1.2192313238500774
1997-05-13,1.1996122740872297
1997-05-14,1.2011179120363138
1997-05-15,1.2009554469559776
1997-05-16,1.1798252559285278
1997-05-19,1.1827663191523585
1997-05-20,1.1822982407407001
1997-05-21,1.1722492423550261
1997-05-22,1.1723050392207928
1997-05-23,1.1731899684208695
1997-05-27,1.1830492723459636
1997-05-28,1.1829507883669557
1997-05-29,1.1748250060993324
1997-05-30,1.1769765166253932
1997-06-02,1.1691160757286752
1997-06-03,1.1755238886418446
1997-06-04,1.169429528533468
1997-06-05,1.1737547064501819
1997-06-06,1.1881790216024146
1997-06-09,1.1879436216324255
1997-06-10,1.1912696525181705
1997-06-11,1.192693567677458
1997-06-12,1.1980094568410264
1997-06-13,1.208429590078086
1997-06-16,1.2144857186250702
1997-06-17,1.2074364626025986
1997-06-18,1.2076459373662125
1997-06-19,1.202205407578066
1997-06-20,1.203279802113223
1997-06-23,1.1898774174898512
1997-06-24,1.2051138862411697
1997-06-25,1.19658982555605
1997-06-26,1.182302438259727
1997-06-27,1.1904866307303752
1997-06-30,1.1727502719232512
1997-07-01,1.1666618251631145
1997-07-02,1.1849680963670264
1997-07-03,1.1992045652405634
1997-07-07,1.208271069562971
1997-07-08,1.2138341053854065
1997-07-09,1.2069088933722243
1997-07-10,1.2072770682858456
1997-07-11,1.2015186097497905
1997-07-14,1.2040097654010635
1997-07-15,1.2101884916441858
1997-07-16,1.2157729378775457
1997-07-17,1.213952511323917
1997-07-18,1.1996726620677056
1997-07-21,1.1950834374579082
1997-07-22,1.2043249966781389
1997-07-23,1.2149440686140005
1997-07-24,1.2190078735243548
1997-07-25,1.2154894448090616
1997-07-28,1.2249555751952257
1997-07-29,1.2261525351817228
1997-07-30,1.2274885725569338
1997-07-31,1.234593151827129
1997-08-01,1.2121709800069238
1997-08-04,1.208734295254262
1997-08-05,1.2040736588334988
1997-08-06,1.1936531826289987
1997-08-07,1.1752782643427846
1997-08-08,1.1678257175393674
1997-08-11,1.1621725683877746
1997-08-12,1.1615118196820147
1997-08-13,1.1568969075593296
1997-08-14,1.1622904045868883
1997-08-15,1.145787083901385
1997-08-18,1.1596213243371647
1997-08-19,1.1656939499420411
1997-08-20,1.1764366465694496
1997-08-21,1.1699481709771211
1997-08-22,1.16908660013395
1997-08-25,1.1708155887424403
1997-08-26,1.1608095949475858
1997-08-27,1.1687987547812848
1997-08-28,1.1608571206096687
1997-08-29,1.156298024986035
1997-09-02,1.1695770229128546
1997-09-03,1.1628254841919283
1997-09-04,1.163521242349334
1997-09-05,1.1653120195604165
1997-09-08,1.1575086417205604
1997-09-09,1.152669107565574
1997-09-10,1.150297469316817
1997-09-11,1.1514172598279961
1997-09-12,1.1732981185015932
1997-09-15,1.183295819081513
1997-09-16,1.196545170053245
1997-09-17,1.1888063163536282
1997-09-18,1.1941852919473623
1997-09-19,1.1992438759688118
1997-09-22,1.1992531326231435
1997-09-23,1.1948371357900465
1997-09-24,1.1824396590306294
1997-09-25,1.1784222894452536
1997-09-26,1.187054587521194
1997-09-29,1.1783508448190807
1997-09-30,1.1730813240202032
1997-10-01,1.1676801871457345
1997-10-02,1.1691759447802204
1997-10-03,1.1708290159883852
1997-10-06,1.1638482578976566
1997-10-07,1.170311480865046
1997-10-08,1.169112402153563
1997-10-09,1.157292463819726
1997-10-10,1.1551608246924325
1997-10-13,1.1582499903899752
1997-10-14,1.1539451818265092
1997-10-15,1.1431390383431468
1997-10-16,1.1309186210536983
1997-10-17,1.1213894814792336
1997-10-20,1.124597076265161
1997-10-21,1.1340718659664493
1997-10-22,1.1160320466908882
1997-10-23,1.1112400980927224
1997-10-24,1.1080067829459064
1997-10-27,1.09033920435875
1997-10-28,1.0998221815829132
1997-10-29,1.0973636662501762
1997-10-30,1.0831577947527766
1997-10-31,1.0860485936519173
1997-11-03,1.1046536901150954
1997-11-04,1.1081668344980327
1997-11-05,1.1142034939411034
1997-11-06,1.124425762684082
1997-11-07,1.1206333663003758
1997-11-10,1.1066821907485
1997-11-11,1.1065697510508787
1997-11-12,1.0863585463115886
1997-11-13,1.074157965688287
1997-11-14,1.0789554831206392
1997-11-17,1.0901169626848823
1997-11-18,1.0814432687975146
1997-11-19,1.0881298532613854
1997-11-20,1.0985749142746186
1997-11-21,1.0981851057195777
1997-11-24,1.0938134366687677
1997-11-25,1.0984699578103214
1997-11-26,1.1003943509952874
1997-11-28,1.1028497746549264
1997-12-01,1.1067121262314956
1997-12-02,1.1029976950804203
1997-12-03,1.105823035328915
1997-12-04,1.1189377505126725
1997-12-05,1.1163133676612553
1997-12-08,1.1235893730805717
1997-12-09,1.1283851616195812
1997-12-10,1.1287331544834263
1997-12-11,1.1247453621407975
1997-12-12,1.1248613525575994
1997-12-15,1.1266972203346335
1997-12-16,1.1234422361103409
1997-12-17,1.111932732254438
1997-12-18,1.1029665576254666
1997-12-19,1.102403768945973
1997-12-22,1.096590617397763
1997-12-23,1.1044597815133228
1997-12-24,1.0998123069272059
1997-12-26,1.1007726300137928
1997-12-29,1.1047370517518726
1997-12-30,1.118352711615831
1997-12-31,1.1299054046410208
1998-01-02,1.1060858716403736
1998-01-05,1.1112779549684764
1998-01-06,1.1027315766558996
1998-01-07,1.1057159996668748
1998-01-08,1.102405631276017
1998-01-09,1.0902771789028496
1998-01-12,1.1011254071130228
1998-01-13,1.0988401042311937
1998-01-14,1.1066607566189104
1998-01-15,1.1026118847034296
1998-01-16,1.1034229991493083
1998-01-20,1.0956867829165446
1998-01-21,1.0962448124858644
1998-01-22,1.0935357121213747
1998-01-23,1.0834466297259997
1998-01-26,1.08405500169031
1998-01-27,1.085840393437636
1998-01-28,1.089540948118753
1998-01-29,1.0967127383070856
1998-01-30,1.0934353211386403
1998-02-02,1.0930173543312973
1998-02-03,1.088499723799104
1998-02-04,1.0831027669494506
1998-02-05,1.086669401315579
1998-02-06,1.080749911845894
1998-02-09,1.082329996828971
1998-02-10,1.0827218376487264
1998-02-11,1.0910765527978068
1998-02-12,1.0955783573064513
1998-02-13,1.0817667125080408
1998-02-17,1.0869775723714783
1998-02-18,1.0818751264166353
1998-02-19,1.0853719761337912
1998-02-20,1.0945827598638147
1998-02-23,1.0928698224400184
1998-02-24,1.100986691864932
1998-02-25,1.0957263709973695
1998-02-26,1.0880528140724166
1998-02-27,1.0883481507628738
1998-03-02,1.0915549153569184
1998-03-03,1.086009582853809
1998-03-04,1.0875569454130651
1998-03-05,1.0871306610449112
1998-03-06,1.090418666220532
1998-03-09,1.0896658241996147
1998-03-10,1.0771837559987834
1998-03-11,1.0723161321156625
1998-03-12,1.0644600620250395
1998-03-13,1.0616320892149533
1998-03-16,1.062975760801377
1998-03-17,1.0699705414042984
1998-03-18,1.0636161708960745
1998-03-19,1.0656272589324085
1998-03-20,1.0674787546915352
1998-03-23,1.0541063681293044
1998-03-24,1.0480073508029315
1998-03-25,1.056278362309347
1998-03-26,1.0468333555434848
1998-03-27,1.0396279092134106
1998-03-30,1.0421953116806821
1998-03-31,1.0582911132730675
1998-04-01,1.061231298115158
1998-04-02,1.0627324963884779
1998-04-03,1.0536398223691197
1998-04-06,1.047329112191493
1998-04-07,1.0390254362302995
1998-04-08,1.0418290879660839
1998-04-09,1.0524560351524521
1998-04-13,1.063546515877753
1998-04-14,1.0615358241497386
1998-04-15,1.0620364658819827
1998-04-16,1.0719292845211663
1998-04-17,1.068403243084312
1998-04-20,1.064569582474464
1998-04-21,1.0670501429934245
1998-04-22,1.0606746245628684
1998-04-23,1.052399730555144
1998-04-24,1.0390378821015718
1998-04-27,1.0326582789413523
1998-04-28,1.040732956063283
1998-04-29,1.0473240363291823
1998-04-30,1.060561124571602
1998-05-01,1.0620615263830455
1998-05-04,1.0612513452460126
1998-05-05,1.0453014317671376
1998-05-06,1.046085376295551
1998-05-07,1.0396824672814915
1998-05-08,1.0430872197417078
1998-05-11,1.0392815260962305
1998-05-12,1.038712144306684
1998-05-13,1.052122385469818
1998-05-14,1.0640606561006387
1998-05-15,1.063773718773615
1998-05-18,1.0618307602212922
1998-05-19,1.0693671663394446
1998-05-20,1.0687149142864432
1998-05-21,1.067356532946911
1998-05-22,1.0639167062797688
1998-05-26,1.0663201401544893
1998-05-27,1.0654366266193314
1998-05-28,1.0633114130061494
1998-05-29,1.0767144988266049
1998-06-01,1.0725927665148662
1998-06-02,1.081061331777909
1998-06-03,1.0863656717214656
1998-06-04,1.0925633701499244
1998-06-05,1.0945169603470006
1998-06-08,1.1006159413812342
1998-06-09,1.1025844796029525
1998-06-10,1.1228495093226194
1998-06-11,1.127147519286062
1998-06-12,1.1318196048273506
1998-06-15,1.1364677180755338
1998-06-16,1.1331749379024878
1998-06-17,1.1377561638232436
1998-06-18,1.1421206937571509
1998-06-19,1.150857685239834
1998-06-22,1.1650931921893048
1998-06-23,1.1723452939468457
1998-06-24,1.1833793470908345
1998-06-25,1.1901982232174402
1998-06-26,1.1797040999061734
1998-06-29,1.1839598308734585
1998-06-30,1.1892745658541082
1998-07-01,1.2018574707781229
1998-07-02,1.2004914123087167
1998-07-06,1.2115968076396544
1998-07-07,1.214327253800355
1998-07-08,1.2170965064429575
1998-07-09,1.2308188086958038
1998-07-10,1.2378279436023425
1998-07-13,1.2552235638024198
1998-07-14,1.2646863884080164
1998-07-15,1.2597590889596662
1998-07-16,1.2841958044471966
1998-07-17,1.2778225205625842
1998-07-20,1.284208716269366
1998-07-21,1.284287855608704
1998-07-22,1.273376646040028
1998-07-23,1.2800790593306568
1998-07-24,1.2799511915464428
1998-07-27,1.2772762983937866
1998-07-28,1.2587906756344307
1998-07-29,1.2521882212495663
1998-07-30,1.2745332586215132
1998-07-31,1.2627833041723593
1998-08-03,1.2724097943189003
1998-08-04,1.254385031856951
1998-08-05,1.255257582993785
1998-08-06,1.2588625966585356
1998-08-07,1.2540761178871869
1998-08-10,1.2664834039852033
1998-08-11,1.272460983235314
1998-08-12,1.291493321841192
1998-08-13,1.2892516537015348
1998-08-14,1.2846004449821036
1998-08-17,1.2968669524960854
1998-08-18,1.2956034149982467
1998-08-19,1.2938470318440272
1998-08-20,1.3000165612700356
1998-08-21,1.2900832325268448
1998-08-24,1.299499866840031
1998-08-25,1.3122582415785364
1998-08-26,1.3234853505454673
1998-08-27,1.3109638832620965
1998-08-28,1.2793585679897612
1998-08-31,1.2422886271535718
1998-09-01,1.2357377901216478
1998-09-02,1.2557421311964962
1998-09-03,1.239410729095716
1998-09-04,1.2215046077714806
1998-09-08,1.2524931803698203
1998-09-09,1.2510241212880957
1998-09-10,1.2415952928856446
1998-09-11,1.2393902741182965
1998-09-14,1.25299659392462
1998-09-15,1.2614245877475654
1998-09-16,1.2632590899816594
1998-09-17,1.2458032015063978
1998-09-18,1.24993073276472
1998-09-21,1.2561388669573663
1998-09-22,1.2499293004730294
1998-09-23,1.253990631066719
1998-09-24,1.2382576300561745
1998-09-25,1.2432545330938845
1998-09-28,1.239885621422681
1998-09-29,1.2370121658153441
1998-09-30,1.2459438559219285
1998-10-01,1.2228743974063512
1998-10-02,1.2193944206013074
1998-10-05,1.2152843975569223
1998-10-06,1.2189931218198466
1998-10-07,1.2173955590321575
1998-10-08,1.2023730548735685
1998-10-09,1.2035260244965402
1998-10-12,1.2036977275616958
1998-10-13,1.2209199302781384
1998-10-14,1.2190299945519076
1998-10-15,1.2320515978767066
1998-10-16,1.2181385281597046
1998-10-19,1.2104325116075456
1998-10-20,1.1854090782376459
1998-10-21,1.180371191585421
1998-10-22,1.1756755081182724
1998-10-23,1.1715180313323694
1998-10-26,1.1713204439572582
1998-10-27,1.1747806359209931
1998-10-28,1.178827745188933
