,SJM US Equity,CMS US Equity,TGT US Equity,KDP US Equity,COO US Equity,NI US Equity,CCI US Equity,TT US Equity,IPG US Equity,GOOGL US Equity,EXPE US Equity,NDSN US Equity,BLK US Equity,BKNG US Equity,SLB US Equity,AES US Equity,RCL US Equity,LULU US Equity,BX US Equity,BEN US Equity,CI US Equity,EL US Equity,CBRE US Equity,AXP US Equity,IP US Equity,HAL US Equity,SWKS US Equity,JBL US Equity,DD US Equity,BAC US Equity,CMI US Equity,CAT US Equity,HST US Equity,ISRG US Equity,ROK US Equity,FCX US Equity,ALGN US Equity,DXCM US Equity,WDC US Equity,FITB US Equity,BLDR US Equity,F US Equity,MU US Equity,COF US Equity,AMD US Equity,INCY US Equity,TXT US Equity,STX US Equity,TKO US Equity,DTE US Equity,OKE US Equity,TSN US Equity,LYV US Equity,EMN US Equity,PRU US Equity,ULTA US Equity,SPG US Equity,MAS US Equity,WMB US Equity,HIG US Equity,SMCI US Equity,PODD US Equity,DAL US Equity,LVS US Equity,A US Equity,CTSH US Equity,PFG US Equity,FFIV US Equity,WYNN US Equity,HBAN US Equity,UAL US Equity,MGM US Equity,LNT US Equity,BA US Equity,LUV US Equity,ARE US Equity,AFL US Equity,REGN US Equity,DECK US Equity,STZ US Equity,RJF US Equity,EXR US Equity,EOG US Equity,CRM US Equity,RF US Equity,URI US Equity,NFLX US Equity,DLTR US Equity,COR US Equity,UHS US Equity,NTAP US Equity,AMP US Equity,ALB US Equity,WSM US Equity,UDR US Equity,EQR US Equity,AKAM US Equity,WEC US Equity,TDG US Equity,RMD US Equity,IFF US Equity,NEM US Equity,AIZ US Equity,FAST US Equity,EW US Equity,MTB US Equity,PNC US Equity,AIG US Equity,KEY US Equity,D US Equity,ERIE US Equity,FDS US Equity,BF/B US Equity,ETN US Equity,AVB US Equity,BKR US Equity,CMG US Equity,DE US Equity,MOH US Equity,MO US Equity,ACGL US Equity,BRK/B US Equity,INTU US Equity,HUM US Equity,COP US Equity,DIS US Equity,PGR US Equity,SWK US Equity,AOS US Equity,IT US Equity,MOS US Equity,TRMB US Equity,TMUS US Equity,TPL US Equity,DPZ US Equity,ES US Equity,AJG US Equity,GL US Equity,ODFL US Equity,EXPD US Equity,MNST US Equity,FTNT US Equity,CF US Equity,PPG US Equity,AME US Equity,MTD US Equity,DG US Equity,SO US Equity,C US Equity,BRO US Equity,CNC US Equity,PCAR US Equity,VLO US Equity,AWK US Equity,HRL US Equity,JKHY US Equity,FIS US Equity,ADM US Equity,WY US Equity,PM US Equity,CNP US Equity,BG US Equity,HUBB US Equity,LYB US Equity,MCO US Equity,AVGO US Equity,CSGP US Equity,UNH US Equity,SPGI US Equity,MSI US Equity,BIIB US Equity,NDAQ US Equity,GNRC US Equity,CPT US Equity,ZBRA US Equity,QCOM US Equity,WAB US Equity,CDNS US Equity,NVDA US Equity,COST US Equity,TYL US Equity,ACN US Equity,IRM US Equity,MA US Equity,PLD US Equity,KKR US Equity,CTRA US Equity,FE US Equity,AAPL US Equity,WTW US Equity,TTWO US Equity,NXPI US Equity,CHD US Equity,MMC US Equity,GWW US Equity,CPRT US Equity,CHTR US Equity,ROL US Equity,CBOE UF Equity,TDY US Equity,EQT US Equity,VRSK US Equity,IBM US Equity,SHW US Equity,LIN US Equity,V US Equity,TSCO US Equity,EA US Equity,PSA US Equity,WRB US Equity,ECL US Equity,CB US Equity,RL US Equity,AXON US Equity,FICO US Equity,ED US Equity,SBUX US Equity,BMY US Equity,CTAS US Equity,ROST US Equity,T US Equity,INTC US Equity,AMGN US Equity,EQIX US Equity,CVS US Equity,CMCSA US Equity,MSFT US Equity,POOL US Equity,CPAY US Equity,MPWR US Equity,TRGP US Equity,USB US Equity,SBAC US Equity,TFC US Equity,KMI US Equity,VZ US Equity,SRE US Equity,CINF US Equity,WFC US Equity,GILD US Equity,ORLY US Equity,TJX US Equity,ABT US Equity,EG US Equity,EFX US Equity,ROP US Equity,LEN US Equity,DUK US Equity,HD US Equity,VRSN US Equity,PHM US Equity,ALL US Equity,WMT US Equity,LII US Equity,HCA US Equity,DHI US Equity,NEE US Equity,HII US Equity,DVA US Equity,IVZ US Equity,MPC US Equity,VMC US Equity,MKC US Equity,RVTY US Equity,SNA US Equity,EBAY US Equity,VRTX US Equity,NRG US Equity,WST US Equity,MHK US Equity,LLY US Equity,HSY US Equity,STT US Equity,TRV US Equity,EPAM US Equity,APO US Equity,CAG US Equity,GEN US Equity,ATO US Equity,KMB US Equity,AEP US Equity,ADBE US Equity,KR US Equity,PKG US Equity,FSLR US Equity,TMO US Equity,KMX US Equity,CPB US Equity,PSX US Equity,TSLA US Equity,J US Equity,APTV US Equity,MS US Equity,AVY US Equity,EME US Equity,NOW US Equity,BBY US Equity,BSX US Equity,HPQ US Equity,SCHW US Equity,LDOS US Equity,META US Equity,FANG US Equity,IBKR US Equity,NOC US Equity,LMT US Equity,VTRS US Equity,MCK US Equity,GPN US Equity,GRMN US Equity,FI US Equity,IDXX US Equity,CAH US Equity,BALL US Equity,LHX US Equity,BR US Equity,PANW US Equity,TAP US Equity,ETR US Equity,AON US Equity,XYL US Equity,NSC US Equity,MAR US Equity,AMT US Equity,EIX US Equity,STLD US Equity,DLR US Equity,BK US Equity,GD US Equity,EXC US Equity,ELV US Equity,NTRS US Equity,UNP US Equity,WELL US Equity,APD US Equity,PNW US Equity,LOW US Equity,PCG US Equity,WM US Equity,LRCX US Equity,CHRW US Equity,ZTS US Equity,CME US Equity,MSCI US Equity,NCLH US Equity,PAYC US Equity,ESS US Equity,PEG US Equity,SYF US Equity,DRI US Equity,HOLX US Equity,AMZN US Equity,MAA US Equity,MLM US Equity,NKE US Equity,HAS US Equity,PPL US Equity,GE US Equity,MDLZ US Equity,MCD US Equity,STE US Equity,JNJ US Equity,RSG US Equity,KLAC US Equity,HSIC US Equity,SYK US Equity,GDDY US Equity,OXY US Equity,XOM US Equity,EVRG US Equity,NVR US Equity,GOOG US Equity,BAX US Equity,O US Equity,SYY US Equity,AMAT US Equity,PAYX US Equity,TPR US Equity,TXN US Equity,ITW US Equity,KHC US Equity,CVX US Equity,ADSK US Equity,VTR US Equity,PWR US Equity,HPE US Equity,APA US Equity,PYPL US Equity,JCI US Equity,DGX US Equity,MCHP US Equity,HLT US Equity,CFG US Equity,ANET US Equity,CSX US Equity,DVN US Equity,PTC US Equity,XYZ US Equity,PEP US Equity,PH US Equity,TER US Equity,TTD US Equity,ABBV US Equity,VST US Equity,LW US Equity,ON US Equity,CRL US Equity,IEX US Equity,XEL US Equity,TROW US Equity,IR US Equity,VICI US Equity,MRK US Equity,ADP US Equity,KEYS US Equity,DOC US Equity,WDAY US Equity,PG US Equity,AEE US Equity,AZO US Equity,CLX US Equity,DAY US Equity,IQV US Equity,TECH US Equity,DHR US Equity,ALLE US Equity,YUM US Equity,CDW US Equity,SNPS US Equity,KIM US Equity,HWM US Equity,INVH US Equity,MRNA US Equity,JBHT US Equity,FDX US Equity,CRWD US Equity,DDOG US Equity,UPS US Equity,UBER US Equity,GS US Equity,NWSA US Equity,NWS US Equity,CARR US Equity,GM US Equity,WAT US Equity,NUE US Equity,PLTR US Equity,REG US Equity,CCL US Equity,LKQ US Equity,PFE US Equity,DOV US Equity,DELL US Equity,RTX US Equity,GIS US Equity,GPC US Equity,CTVA US Equity,OMC US Equity,MET US Equity,CEG US Equity,ORCL US Equity,COIN US Equity,JPM US Equity,HOOD US Equity,APP US Equity,PNR US Equity,DASH US Equity,CL US Equity,BXP US Equity,MMM US Equity,K US Equity,FOX US Equity,FOXA US Equity,GLW US Equity,GEV US Equity,SOLV US Equity,EXE US Equity,WBD US Equity
2020-03-31,,,0.009896069307638495,,,,,,,,,,,,,,,0.007044147407991836,0.006193581960359877,,,,,,,,,,,,,,,,,,,0.00846603037335855,,,0.00484525766231006,,,,0.007323504946648991,,,,,,0.0034932585182012904,,,,,,,,,,,0.00941051312698606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006293443203714748,,0.008858417461287888,0.006983239245267115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008841070734606405,,0.010115527905941115,0.006970998081674132,,,,,,,,,,,0.011136584768621175,,,0.009087641974059169,,,,,,,,,,,,,,,0.00621743481533382,,0.010532549217268547,,0.00681343377673358,,0.009542669636674762,,0.008023842025143222,,,,,,0.006475290142207152,,0.01103665650399385,,,,,,,,0.008552021969906995,,,,,,,0.00785162589954731,0.009497409110804138,,,,,,,0.007664728271646671,,,,,,,,,,0.00674064708883753,,,,,,,,,,0.008519840194787005,,,,,,,0.0027929609334084535,,0.008636909384239135,,0.005581302378327786,,,,,,,,,,,,,,,,0.005540239983810671,,,,,,0.00781838286657493,,0.010402659195521663,,,,,,,,,,,,,0.007952354819986905,,,,0.004999033984431688,,0.01717436727768087,,,,,,,,,,0.011223690092006144,,0.00590625140809131,,,,,,,,,,,0.00825968301678747,,,,,,,,0.006104787283295615,,,,,0.008545832594415874,,,,,0.007175428530047649,,,,,,,,,,,,,,,,,,,,,0.005666183397590226,,,,0.006716466367418528,,0.006136778845914358,,,,,,,0.007245161735508758,,,,,,,,,,,,,,,,,,0.005466021661154708,,,,,0.005819834810727344,,,,,,,,,,,,,,,,,,,,,,,,,,0.005967308872377427,,,,,,,,,,,,,,,,,,,,0.007568889662332984,,,,,,,,,0.005511215220849162,,0.006143034491925341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,,,0.007348516436331198,,,,0.006277937259704471,,,,,,,,,,,0.005874173824119475,0.004808274463717077,,,,,,,,,,,,,,,,,,,0.004751837045479397,,,,,,,0.004925248577759285,,,,,,,,,,,,,,,,,0.0070230905448392155,,,,,,,,,,,,,,,,0.007931113759585665,,,,,,,,,,,,,,,,,,,,0.005630106489875373,,0.008115103877944518,,0.005460263271474234,0.006633331511137832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009428747170963,,0.00975348058757689,,,,0.004737690454596435,,,,,,,,0.010868462124338896,,,0.006294808836326427,,,,0.005962241259180761,0.012250752807887838,0.006962472255542172,,,,,,,,,0.0055659048142232,,,,0.006448318868819454,,0.006274372236548024,,0.00518629813264422,,,,,,0.005183643616887006,,0.00705243187493875,,,,,,0.006711030532969083,,0.007533745085559501,,0.011221918811692886,,,,,0.005153527656563518,0.010685681224511683,,,0.006645148266693462,,,,0.005957402907073131,,,,,,,,,,0.004967557117969913,,,,,,,,,,0.006681484115144194,,,0.007569056334068574,0.004916369101386415,,,,,0.005553296769359684,,0.006542535649425559,,,,,,,,,,,,,,,,,,,,,,0.006822840147076971,,,,,,,,,,0.006404013866163458,,,,,,,,,,,0.00938228558974426,,,,,,,,,,0.010041063171783155,,0.0038010690018217413,0.0072892045402295595,,,,,,,,,,0.006314643736982025,,,,0.00855302693932807,0.007643049170662802,,,,,0.005455516698989327,,,0.007713654577147552,,,,,,,,,,,,,0.007993458543338511,,,,,,,,,,,,,,,,,0.005029625577333802,,,,,,,,0.008231693509197361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00491488824063192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,,,0.008476824723576984,,,,,,,,,0.007543744698921173,0.005474989339158177,,,,,0.005962556042722262,0.00718139973849916,,,,,,,,,,,,,,,,0.00679196776277484,,,0.00446611993043796,,,0.0026029496298916885,,,,0.00547807125895085,,,,,,,,,,,,,,,,,0.00436976123846079,,,,,,,,,,,,,,,,0.005091129009234931,,,,,,,,,,,,,,,,0.004033470818261603,,,,0.008573734058170931,,,,0.005826776068915183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006999995534032806,,,,0.008587079931393498,,,,,,,,0.009750688609479556,,,,,,0.003600951814096683,,,0.006186819481516706,,,,,,,,,0.00919208414016583,,0.006136538263573276,,0.010708986420683388,,,0.009854361863641243,0.00484905130827094,,,,,,0.006020331727415922,,,,,,,,,,0.013453083081956233,,,,,,,,0.0105354383524828,,,,,,,0.01026014403489901,,,,0.009166076684620219,,,,,,,,,,,,,,,,0.009114625200854045,,,,,,0.005276952771952527,,,0.009195257054557203,,,,,,,,,,,,,,,,,,,,,,,,0.008240151118623988,,0.007330334645658619,,,,,,,,,,0.006837991388748487,,,,,,,0.005771373877131854,,0.005221447236092985,,,,,0.007358951616666291,0.005522398834940633,,,,0.007869010114037707,0.0035991524350825117,0.004632719801608631,,,,,,,,,,,0.009498451937922918,,,,,,,,,,,,,,,,,,,,,,,,,,0.006281791755399384,,,,,,,,,,,,,0.0039850084612755845,,,,0.006576341644716879,,0.004042153825370022,,,,,,0.007845217297222918,,,,,,,,,,,,0.004557463282794337,,,,,,,,,,,,,,,,,,0.006009872881876176,,,,,,,,,,,,,,,,,,,,0.005427669890341588,,,,,,,0.00898244142826891,,,,,,,,,,,,,,,,,,,,,,,,0.0018227022292699102,0.007226863136842345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,,,0.010469086357558648,,,,0.005955077425181677,,,,,0.0060759351064298035,,,,,,0.005748070163535837,0.005820242116879,,,,,,,,,,,,,,,,0.008103246016303316,,,0.004339283961853589,,,,,,,0.005158768679385294,,,,,,,,,,,,,,,,,0.00514274124195573,,,,,,,,,,,,,,,,0.0063660052130867124,,,,,,,,,,,,,,,0.004475163599507017,,,,,,,,,0.006839301770859661,,,,,,,,0.009647807641676545,,,,,,,0.007630094646541912,,,,,,,,,,,,,,,,0.006851376576647026,,0.01031551962721728,0.01128317130015863,,,0.0080631475741811,,,0.006530069564359833,,,,,0.011783452864193121,,,,,,0.0033082397573255566,,,0.00947379631445146,,,,,,,,,0.005988122701244776,,,,0.006289533214725796,,,0.007893200117548727,0.005722614966203583,,,,,,0.006120857673752463,,0.008927405230229439,,,,,,0.004483577067675091,,0.00732846077706998,,,,,,,,0.010963766659118924,,,,,,,0.006945840801428092,,,,,,,,,,0.003256859731706267,,,,,,,,,,0.007712380384248104,,,,0.008057443200369933,,0.005439284808558903,,,0.005769940102191122,,,,,,,,,,,,,,,,,,,,,,,,0.009863342835097731,,,,,,,,,,0.006900644596144613,,0.007525168540205126,,,,,,,0.0042681031111326045,,0.005901801128970763,,,,,0.009271549056134287,,,,,,0.0037053372289490203,0.0038019269821875866,,,,,,,,,,,0.008317724789482183,,,,,,,,,,,,,,,,,,,,,,,0.006545516149791416,,,,,,,,,,,,,,,,,,,,0.004361400805325817,,0.004008595414153089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007069580522530511,,,,,,,,,,,,,,0.004129027978527789,,,,,,,,,,,,,,,,,,,0.011144843518171597,0.003508875862942666,,,,,,,,,,,0.0050553818495695435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,,,0.0134017261855312,,,,0.00837867501631536,,,,,0.008835113675278056,,,,,,0.006715612204942214,,,,,,,,,,,,,,,,,0.008862515572483784,,,0.005028467624101583,,,,,,,0.0023029862082794054,,,,,,,,,,,,,,,,,0.005380491870186305,,,,,,,,,,,,,,,,0.005765035213856699,,,,,,,,,0.004085697313241066,,,,,,,,,,,,,,,0.0054008651492505584,,0.010085834895182982,,,,,,0.004327346668355103,,,,,,,,,,,,,,,,,,,,,,,,0.004308343069689507,0.007004429305674502,0.010466520104429498,,,0.007909197560654313,,,0.003606968445748673,,,,,0.011316079708552263,,,,,,,,,0.010089788988194464,,,,,,,,,0.007169840004776623,,,,0.007208667720473227,,,0.009396049155911582,0.005445027250341725,,,,,,0.005643237581193066,,,,,,,,0.004727116680671792,,0.004314035222737968,,,,,,,,,,,,0.002949255877175162,,,0.010735080112551094,0.009955981368802148,,,0.007497420658676835,,,,,,0.0067672801044492805,,,,,,,,,,0.010087938394350964,,,,0.007767304765598795,,0.005462411770492028,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008240893952978593,,,,,,,,,,0.006005354022025195,,0.008238561235422548,,,,,,,0.005061335026100738,,0.007113343863650736,,,,,0.008121209116957538,,,,,,,0.002195398553315202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008873331285488601,,,0.007466732017057075,,,,,,,,,,,,,,,,,0.005622073998804034,,0.0053742910029838005,,,,,,0.004119687866464001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005661427463517075,,,,,0.005184489383918457,,,,,,,,,,0.0033439814179719476,,,,0.004280871746883662,,,,,,,,,,,,,,,,,,,0.01098754212203197,0.005495858365841979,,,,,,,,,,,0.0017396201867119106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,,,0.01098321543764663,,,,,,,,,,0.007800528526846344,,,0.01005730674578771,,0.00526683140255819,,,,,,,,,0.004451480439180735,,,,,,,,,0.004713120077618038,,0.004834470437830435,,,0.005574075023160785,,,,0.004803605353973904,,,,,,,,,,,,,,0.007851927058738998,,,,,,,,,,,,,,,,,,,0.006284207472054378,,,,,,,,,0.00630558023277378,,,,,,,,,,,,,,,0.007830999143484616,,0.006969762752126354,,,,,,,,0.008485775914592071,,,,,,,0.0036593251758945604,,,,,,,,,,,,,,,,0.009758559367842572,,,,0.008064836994234834,,0.008348875850465452,,,,,,,,,,,,,0.010798293241280447,,,,,,,,,,,0.008148293191937734,,0.007337044465992562,,0.007168001097759737,,,,0.005378660784717953,,,,,,0.0038889043295126835,,,,,,,0.007638482851321982,0.007599560192320731,,0.0046322130329819675,,,,,,,,,0.008684559771749898,,,0.004740526901557794,,,,,,0.007955281196022724,,,,,,,0.007404439979445721,,,,,,,,,,0.009155565377054009,,,,,,,,,0.007011558697656347,,,,,,,,,,,,,,,,,,,,,,,,0.006890981799823562,,,,,,,,,,,,0.006448345201899907,,,,,,,,,,,,,,0.008640521095067646,,,,,,,0.0020300612335407368,,,,,,0.005795723389584065,,,,,,0.006959765335144984,,,,,,,,,,,,,,,,,,,,,,,,,0.007948644988285309,,,,,,,,0.008223195414196308,,,,,,,,,0.008335531226120902,,,,,,,,0.0055885367960520765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0053065733886881,,,,,,,,,,0.0041275965395222505,,,,0.003985324664926917,,,,,0.007148238173323877,,,,,,,,,,,,,,0.009216858363555716,0.004406450988276117,,,,,,,,,,,0.003517847081881949,,0.0071255434045507686,0.005053956768767285,0.003921711782035925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,,,0.010958618780227258,,,,0.00822759155272754,,,,,,,,,,,0.0063324599207420906,,,,,,,,,,,,,,,,,,0.00404395183274614,,0.003422053572657338,,,0.00722113291318531,,,,0.004854418736910884,,,,,,,,,,,,,,0.005486443231932461,,,0.004741119475621944,,,,,,,,,,,,,,,,0.005045635980848989,,,,,,,,,0.0041675831272774445,,,,,,0.005369945541907445,,,,,,,,,0.005797094441219227,,,,,,,,,,0.011285274094782484,,,,,,,,,,,,,,,0.009330923756909925,,,,,,0.007617862695321697,,,,,,0.007039292770785759,,0.008067544410981483,,,,,,,,,,,,,0.013183277946223666,,,,,,,,,,,0.011187152426419867,,0.007072755415681761,,0.012933252858400397,,,0.009387105286551655,0.005721826178408468,,,,,,0.004877148942129563,,,,,,,,0.004681657868314429,,0.00437293911095201,,,,,,,,,,,,0.0037115378038952798,,,,,,,,,,,,,0.005854581648681113,,,,,,,,,,0.008977012793040072,,,,0.007755762184009678,,,,,0.008273562916251757,,,,,,,,,,,,,,,,,,,,,,,,0.009124029198586873,,,,,,,,,,,,0.006286113920128374,,,,,,0.006441511856424261,,,,,,,,0.010192304660947447,,,,,,,0.005052358411907221,,,,,,0.006007212034024376,0.007181342023987782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006294032046540938,,,,,,0.007481867416348054,,0.006261011177078813,,,,,,0.004818688038459106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004473244196483924,,,,,,,,,,0.0037893177679393314,,,,0.003570342107347387,,,,,0.007043679946162197,,,,,,,,,,,,,,0.010489207189560363,0.0061328565238120735,,,,,,,,,,,0.0033382717260742934,,0.005626741262898195,0.005391666950650537,0.0034431936793805247,0.004796324616821829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,,,0.010023129335460599,,,,,,,,,,0.00939383686423616,,,,,,,,,,,,,,,,,,,,,,,0.00625697782734335,0.005740838716361745,,,,,,,,0.005234251583132046,,,,,,,,,,,,,,0.005452900163128858,,,,,,,,,,,,,,,,,,,,0.005692629550475229,,,,,,,,0.006457715676388291,,,,,,0.004240119195734813,,,,,,,,,0.0063430848515653015,,,,,,,,,0.007969777869794466,0.006917806099976528,,,,,0.006455925826060345,,,,,,,,,,0.006551556868436366,,,,,,0.009341050009360672,,,,,,0.010177376523461247,,0.009510234625723335,,,,,,0.01019621010586386,,,,,,,0.009513908450410016,,,,,,,,,,,,,0.008621841081239446,,0.008508220819290604,,,,0.006228884312198296,,,,,,0.005047918147218608,,,,,,,,0.0060239417185942645,,0.008876840274138022,,,,,,,,,0.005516065314209963,,,0.004666453858977259,,,,,,,,,,,,,0.004667902696949236,,,,,,,,,,0.00668200342555791,,,,0.00356995012016323,,0.0037957592932969793,,,0.008193314457332877,,,,,,,,,,,,,,,,,,,,,,,,0.009913659047382497,,,,,,,,,,,,0.007246494301204672,,,,,,,,,,,,,,,,,,,,,0.004019277394307066,,,,,,0.00522911441005925,,,,,,,,,,,,,,,,0.005340020719820113,,,,,,,,,,,,,,,0.006835811538638887,,,,,,,,,,,0.006442418692353386,,,,,,0.005054811797949139,,,,,,,,0.006691383923370741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006177078855521159,,,0.004288196632107908,,,,,,,,,,0.0032576437035918867,,,,0.0023027023500304176,,,,,0.006727862905298583,,,,,,,,,,,,,,0.005411936793685429,0.007079662554157272,,,0.007410060974054738,,,,,,,,0.0024230792443277484,,0.00696072777350457,0.0040648871107213805,0.004232750377772109,0.009200233152071491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,,,0.01294691138847943,,,,0.009489498333359877,,,,,,0.009009890184716245,,,,,0.003868387973162797,,,,,,,,,,,,,,,,,,0.004325105418170356,0.008032591553791048,,,,,,,,0.0057460506601361115,,,,,,,,,,,,,,0.004615224008964406,,,0.004269240833697608,,,,,,,,,,,,,,,,,,,,,,,,,0.005192815269997585,,,,,,0.004347423261190414,0.005042388820425843,,,,,,,,,,,,,,,,,0.007799419749113361,0.006593837076891011,,,,,,,0.006006579824041247,,,,,,,,,,,,,,0.010817694635342079,,,,,,0.006715470842867447,,,,,,,,0.011714866755999037,,,,,,,0.007869653292487771,,,,,,,,,,,,,0.005926370397387719,,,,,,0.0037004471721427666,,,0.004406609060419351,,,0.007830488343672561,0.010914317776532706,,,,,,0.010269613591091352,0.003702844594048527,,,,,,,,,,,0.004745927711035972,,,0.0023155698852407812,,,,,,,,,,,,,0.0038732284137659493,,,,,,,,,,0.007150653033612443,,,,0.006358128577728106,,0.004891408005615002,,,0.008623254131096172,,,,,,,,,,,,,,,,,,,,,,,,0.011383732036114792,,,,,,,,,,,,0.007444748810660554,,,,,,,,,,,,,,,,,,,,,0.0025952165986543375,,,0.005395579821491974,,,0.005929218172951314,,,,,,,,,,,,,,,,0.00930386676665234,,0.007353942238223083,,,,,,,,,,,,,,,,,,,,,,,,0.006145348119119425,,,,,,0.0075181469208038835,,0.004869510128116046,,,,,,0.007733773155238266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006290477655057241,,,0.005706751460674659,,,,,,,,,,0.003826296262743392,,,,0.003093234217420612,,,,,,,,,,,,,,,,,,,0.017265795876332368,,,,,,,,,,,,0.0018167687092294036,,0.006168970208096548,0.002043103059982409,0.003007119208455319,,0.004541656593581039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,,,0.006856304408616599,,,,,,,,,,0.007209148820511641,,,0.004353419661501531,,,,,,0.007107516262949055,,,,,,,,,,,,,,0.0034773044388070446,0.005915914851247807,,,,0.00499464229015532,,,,0.005696849068730236,,,,,,,,,0.007168461655695585,,,,,0.008143542742751258,,,,,,,,,,,,,,,,,,,,0.004639552398881741,,,,,,,0.0043270363486496745,,,,,,,0.004500406612723167,,,,,,,,,,,,,,,,,,0.00954151206706468,,,,,,0.008209353085746567,0.005858054333473716,0.0054807454480443295,,,,,,,,,,,,,,0.006656549677187564,,,,,,,,0.008462810537218549,,,,,,0.009179435468347926,,,,,,,0.010062035882335122,,,,,0.007993668170646064,,,,,,,,0.008507484301228456,,,,,,0.004717945546786835,,,,,0.006878439857936921,0.00557987138392294,,,,,,,0.00843641563549689,0.007231292199918636,,,,0.007290553543189097,,,,,,,,,,0.003567593461511369,,,,,,,,,,,,,0.004197478442683473,,,,,,,,,,0.009139630097132017,,,,0.006785344596573031,,0.00476785330983054,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005949431175896305,,,,,,,,,,,,0.01088497238366855,,,,,,,,,,,,,,,,0.0034169580366803535,,,,,0.003843190089328602,,,0.006999752649724984,,,,,,,,,,,0.006117007449106857,,,,,,,,0.007729074251509341,,,,,,,,,,,,,,,0.009209409494656297,,,,,,,,,,,,,,,,,0.006951309109742292,,,,,,,,0.008802169198789195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005077939903121064,,,0.006076459897756952,,,,,,,,,,0.004363197966652551,,,,0.004850846785687701,,,,,0.006755882887668042,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032606273296495124,,0.010165971459971366,0.004461038575361874,0.0041373396661907955,0.009827274670167948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
