,PNW US Equity,NTRS US Equity,LIN US Equity,EFX US Equity,NOC US Equity,BA US Equity,PSA US Equity,AES US Equity,HST US Equity,NKE US Equity,ALL US Equity,ATO US Equity,DVN US Equity,WMB US Equity,KR US Equity,MO US Equity,KMB US Equity,NVR US Equity,ROST US Equity,MOS US Equity,PAYX US Equity,TROW US Equity,HOLX US Equity,GILD US Equity,BSX US Equity,FAST US Equity,JKHY US Equity,CDNS US Equity,IT US Equity,EA US Equity,BIIB US Equity,INTU US Equity,ADBE US Equity,WSM US Equity,MSI US Equity,DECK US Equity,BBY US Equity,AAPL US Equity,AMD US Equity,TYL US Equity,CMI US Equity,STZ US Equity,BALL US Equity,AOS US Equity,NDSN US Equity,ROL US Equity,WELL US Equity,VTR US Equity,LNT US Equity,ES US Equity,IFF US Equity,DIS US Equity,JBHT US Equity,HUM US Equity,CVS US Equity,COO US Equity,WST US Equity,TRV US Equity,AJG US Equity,GL US Equity,MMC US Equity,EQT US Equity,COP US Equity,ADM US Equity,SJM US Equity,EIX US Equity,OMC US Equity,WM US Equity,AEP US Equity,ETR US Equity,ESS US Equity,NEM US Equity,CSCO US Equity,CPRT US Equity,DE US Equity,C US Equity,JPM US Equity,CB US Equity,PEP US Equity,REGN US Equity,IDXX US Equity,TPL US Equity,MNST US Equity,ADSK US Equity,GEN US Equity,FI US Equity,WMT US Equity,SPG US Equity,NUE US Equity,MAA US Equity,EVRG US Equity,GWW US Equity,VTRS US Equity,RJF US Equity,PCG US Equity,AVB US Equity,ALB US Equity,RTX US Equity,LUV US Equity,PTC US Equity,TJX US Equity,HAL US Equity,DLTR US Equity,ODFL US Equity,PEG US Equity,AFL US Equity,PGR US Equity,APA US Equity,UHS US Equity,PPL US Equity,CLX US Equity,FITB US Equity,FDX US Equity,RCL US Equity,HRL US Equity,CTRA US Equity,ABT US Equity,LH US Equity,BRO US Equity,WEC US Equity,SWK US Equity,USB US Equity,HSY US Equity,INCY US Equity,EME US Equity,JBL US Equity,LRCX US Equity,MAS US Equity,ETN US Equity,DOC US Equity,CMCSA US Equity,MCK US Equity,PHM US Equity,EXC US Equity,AVY US Equity,BAC US Equity,COF US Equity,BKR US Equity,VRTX US Equity,TECH US Equity,WAB US Equity,IP US Equity,WY US Equity,REG US Equity,FICO US Equity,GE US Equity,EOG US Equity,MU US Equity,TER US Equity,LOW US Equity,IEX US Equity,OKE US Equity,COR US Equity,CMS US Equity,FCX US Equity,JCI US Equity,KO US Equity,CPB US Equity,EMN US Equity,J US Equity,WRB US Equity,MKC US Equity,DRI US Equity,WDC US Equity,HON US Equity,EG US Equity,STE US Equity,ACGL US Equity,UNH US Equity,MS US Equity,SCHW US Equity,DHI US Equity,SLB US Equity,DVA US Equity,ERIE US Equity,SWKS US Equity,IVZ US Equity,CINF US Equity,K US Equity,DTE US Equity,MSFT US Equity,EXPD US Equity,WAT US Equity,INTC US Equity,HSIC US Equity,CAH US Equity,TGT US Equity,SBUX US Equity,AZO US Equity,RMD US Equity,ZBRA US Equity,TRMB US Equity,SPGI US Equity,TAP US Equity,MCD US Equity,APD US Equity,IRM US Equity,STT US Equity,TSN US Equity,POOL US Equity,MCHP US Equity,UDR US Equity,CNP US Equity,MMM US Equity,MHK US Equity,BMY US Equity,DUK US Equity,ECL US Equity,PCAR US Equity,LLY US Equity,HIG US Equity,BK US Equity,XOM US Equity,COST US Equity,CAG US Equity,OXY US Equity,EQR US Equity,SHW US Equity,SO US Equity,PG US Equity,PH US Equity,BEN US Equity,CL US Equity,AMAT US Equity,SNPS US Equity,TSCO US Equity,L US Equity,LEN US Equity,KLAC US Equity,SYY US Equity,EL US Equity,IPG US Equity,MLM US Equity,ADP US Equity,FRT US Equity,AMGN US Equity,ED US Equity,TXN US Equity,FDS US Equity,PFE US Equity,VMC US Equity,UNP US Equity,ROK US Equity,TFC US Equity,STLD US Equity,MGM US Equity,D US Equity,KMX US Equity,QCOM US Equity,T US Equity,CHD US Equity,NTAP US Equity,CTAS US Equity,TTWO US Equity,DGX US Equity,ARE US Equity,APH US Equity,AMZN US Equity,XEL US Equity,CSX US Equity,TMO US Equity,BXP US Equity,BRK/B US Equity,BDX US Equity,HBAN US Equity,KIM US Equity,SNA US Equity,CVX US Equity,PLD US Equity,GD US Equity,F US Equity,HD US Equity,ORCL US Equity,PWR US Equity,VRSN US Equity,LMT US Equity,VLO US Equity,RL US Equity,YUM US Equity,AMT US Equity,AME US Equity,LHX US Equity,NEE US Equity,DHR US Equity,TT US Equity,SYK US Equity,DD US Equity,SRE US Equity,URI US Equity,CHRW US Equity,CSGP US Equity,AXP US Equity,CCI US Equity,AON US Equity,EBAY US Equity,RSG US Equity,NI US Equity,DOV US Equity,ADI US Equity,RF US Equity,ORLY US Equity,NSC US Equity,BKNG US Equity,KEY US Equity,CCL US Equity,HAS US Equity,GS US Equity,NVDA US Equity,SBAC US Equity,CTSH US Equity,HUBB US Equity,GLW US Equity,VZ US Equity,FFIV US Equity,CAT US Equity,BLK US Equity,AKAM US Equity,TKO US Equity,MRK US Equity,JNJ US Equity,TDY US Equity,A US Equity,TXT US Equity,PNR US Equity,LII US Equity,ROP US Equity,PKG US Equity,MET US Equity,ON US Equity,MTB US Equity,MDT US Equity,ISRG US Equity,MCO US Equity,RVTY US Equity,FE US Equity,EMR US Equity,EW US Equity,GIS US Equity,GPN US Equity,ALGN US Equity,PNC US Equity,MAR US Equity,GRMN US Equity,AIG US Equity,FIS US Equity,WTW US Equity,AXON US Equity,O US Equity,ZBH US Equity,AEE US Equity,BG US Equity,BAX US Equity,ELV US Equity,WFC US Equity,TPR US Equity,PFG US Equity,CI US Equity,CNC US Equity,PRU US Equity,NFLX US Equity,BF/B US Equity,MDLZ US Equity,NDAQ US Equity,GPC US Equity,CRL US Equity,CME US Equity,EQIX US Equity,IBM US Equity,WYNN US Equity,STX US Equity,PPG US Equity,MOH US Equity,NRG US Equity,AIZ US Equity,LKQ US Equity,CBRE US Equity,DPZ US Equity,ITW US Equity,GOOGL US Equity,UPS US Equity,ACN US Equity,HPQ US Equity,DLR US Equity,CRM US Equity,MPWR US Equity,DXCM US Equity,LVS US Equity,EXPE US Equity,CPT US Equity,BLDR US Equity,CF US Equity,ICE US Equity,MTD US Equity,LYV US Equity,AMP US Equity,UAL US Equity,TDG US Equity,MA US Equity,CMG US Equity,LDOS US Equity,FSLR US Equity,DAL US Equity,TMUS US Equity,IBKR US Equity,PODD US Equity,LULU US Equity,SMCI US Equity,ULTA US Equity,BR US Equity,V US Equity,TEL US Equity,KDP US Equity,AWK US Equity,MSCI US Equity,BX US Equity,EXR US Equity,FTNT US Equity,DG US Equity,PM US Equity,LYB US Equity,AVGO US Equity,GNRC US Equity,CBOE UF Equity,KKR US Equity,NXPI US Equity,CHTR US Equity,VRSK US Equity,GM US Equity,CPAY US Equity,HII US Equity,HCA US Equity,KMI US Equity,TRGP US Equity,APO US Equity,MPC US Equity,TSLA US Equity,EPAM US Equity,XYL US Equity,PSX US Equity,META US Equity,APTV US Equity,NOW US Equity,PANW US Equity,FANG US Equity,ZTS US Equity,NWS US Equity,NWSA US Equity,WDAY US Equity,NCLH US Equity,PAYC US Equity,SYF US Equity,ABBV US Equity,HLT US Equity,KEYS US Equity,GDDY US Equity,GOOG US Equity,KHC US Equity,HPE US Equity,PYPL US Equity,ALLE US Equity,XYZ US Equity,CFG US Equity,ANET US Equity,TTD US Equity,VST US Equity,LW US Equity,HWM US Equity,IR US Equity,VICI US Equity,INVH US Equity,DAY US Equity,IQV US Equity,CDW US Equity,FTV US Equity,DELL US Equity,MRNA US Equity,FOX US Equity,FOXA US Equity,DOW US Equity,UBER US Equity,CRWD US Equity,DDOG US Equity,CARR US Equity,PLTR US Equity,DASH US Equity,ABNB US Equity,MTCH US Equity,COIN US Equity,APP US Equity,CTVA US Equity,HOOD US Equity,CEG US Equity,WBD US Equity,EXE US Equity,KVUE US Equity,GEV US Equity,SOLV US Equity
1996-01-31,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03440832219154105,0.03411387888785606,0.03129342193090976,0.027057616102083484,0.026433419083143228,0.025559813142772246,0.02384223423732323,0.023462474128707323,0.02327612881376571,0.02187628828023271,0.021443723652400225,0.021073753546222446,0.01795545524590188,0.014445349117860686,-0.012427440817282878,-0.015250225166993092,-0.015411979019125775,-0.016663279672586948,-0.018357473681380493,-0.019475061064345985,-0.020334233375101065,-0.030070052282401567,-0.03275404155286679,-0.03408154255165631,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,-0.0341380291659243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-29,0.04792723720951535,,,,,0.04792723720951535,0.04792723720951535,,,0.04792723720951535,,,,0.04792723720951535,,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.046779343138222365,0.04792723720951535,0.04792723720951535,,0.04792723720951535,,,,0.04792723720951535,0.04792723720951535,0.04792723720951535,-0.0269617580328489,0.037428450607912625,0.03059864407553787,,-0.050373123877066925,,-0.017773243985936903,-0.0347277574827376,-0.04947588527321778,-0.04919074916113961,,-0.050373123877066925,,-0.050373123877066925,,-0.050373123877066925,-0.050373123877066925,,,-0.050373123877066925,,,,-0.050373123877066925,,-0.050373123877066925,-0.04089174596559589,-0.050373123877066925,,-0.050373123877066925,-0.050373123877066925,,-0.050373123877066925,-0.050373123877066925,,-0.050373123877066925,,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.04792723720951535,0.03932999109959405,0.03144974186954181,0.020378424552276626,-0.027558009605405907,-0.030108391449249535,-0.031229261322248868,-0.03880013004843345,-0.04507434237771314,-0.050373123877066925,-0.050373123877066925,-0.050373123877066925,-0.050373123877066925,-0.050373123877066925,-0.050373123877066925,-0.050373123877066925,-0.050373123877066925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-03-29,0.038808397473628166,,,,,0.038808397473628166,,,,0.038808397473628166,,,,0.038808397473628166,,0.038808397473628166,,,0.038808397473628166,0.038808397473628166,0.038808397473628166,,0.03475050734094433,0.018930339421798316,,,0.03475014325715607,0.038808397473628166,0.03386273529729321,-0.0404226755641899,0.017501121866244678,,-0.03504021832255338,-0.026355051402614845,,-0.020782638166503338,-0.030162370638755067,,-0.0404226755641899,-0.02843033109676647,-0.0404226755641899,-0.0404226755641899,-0.0404226755641899,,-0.0404226755641899,-0.0404226755641899,,-0.0404226755641899,,,,,-0.03500991479152148,-0.0404226755641899,-0.0404226755641899,,-0.0404226755641899,,-0.0404226755641899,-0.0404226755641899,,,-0.0404226755641899,,,,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,,0.038808397473628166,,,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,,0.03076286105140207,,-0.02172757250566139,,-0.033689662205581145,,-0.0404226755641899,-0.0404226755641899,-0.0404226755641899,,-0.0404226755641899,,-0.0404226755641899,,-0.0404226755641899,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.038808397473628166,0.03550819953505912,-0.01374226941371529,-0.0404226755641899,-0.0404226755641899,-0.0404226755641899,-0.0404226755641899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-04-30,0.032298001292782014,,0.032298001292782014,,,0.032298001292782014,,0.032298001292782014,,0.032298001292782014,,,,0.032298001292782014,0.032298001292782014,,,,0.0194636684788859,,0.032298001292782014,,0.019563610724616626,,,,0.030513556534329248,0.032298001292782014,0.032298001292782014,-0.028944341370186605,0.02038635149210515,,-0.024635034594813022,,,-0.015229983233983451,-0.0300491180763068,-0.03440100507662629,-0.03440100507662629,,-0.03440100507662629,-0.01911571198858193,-0.03440100507662629,-0.03440100507662629,,-0.03440100507662629,,,,-0.022761091934919514,-0.03440100507662629,,,,-0.03440100507662629,,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,,,,,,,,0.032298001292782014,0.032298001292782014,,,0.032298001292782014,,0.031725053992184005,,0.032298001292782014,,0.032298001292782014,0.032298001292782014,,0.03003532397904242,,,-0.008882957809978161,,-0.020188269331921995,-0.03440100507662629,,-0.03440100507662629,,-0.03440100507662629,,,,,-0.03440100507662629,0.032298001292782014,0.02837356086694358,0.032298001292782014,,0.023416330018555215,0.032298001292782014,0.032298001292782014,0.032298001292782014,-0.015496858226490188,,,,-0.03440100507662629,0.032298001292782014,0.032298001292782014,0.032298001292782014,0.032298001292782014,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,-0.03440100507662629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-02-28,0.034202307135326696,0.034202307135326696,,0.034202307135326696,,,,0.033486778046483465,,0.034202307135326696,,,0.034202307135326696,,,,,,,,,0.030238189305731664,,,,,0.03310472166404912,,,0.03413347159829734,,-0.020582005057460932,,,,,-0.028394979599870283,-0.024595143100930424,,,,-0.03584911697340193,,,,-0.03584911697340193,,-0.03584911697340193,,-0.025261145787944757,,,-0.03584911697340193,-0.029702447286640694,,0.03382941195050641,,,-0.03584911697340193,,,,,,-0.03584911697340193,0.034202307135326696,,0.034202307135326696,,,,-0.03584911697340193,,-0.014393373604622336,,,,,,,-0.02332808094681593,-0.03584911697340193,0.015606121294464115,,,,,,,,,,,,,,,,-0.03375309805918355,,,,0.034202307135326696,,,,,,,,,,,,,,,-0.017275099757186045,-0.03584911697340193,,,0.034202307135326696,,0.024221758527863534,0.034202307135326696,0.017590382903739297,,,,,-0.03584911697340193,,,-0.03584911697340193,0.034202307135326696,,,,,,,,,0.034202307135326696,,,-0.03584911697340193,,,,,,0.034202307135326696,,,0.034202307135326696,,,-0.03584911697340193,-0.03584911697340193,-0.03584911697340193,,-0.03584911697340193,0.025107691709663916,,,,-0.03584911697340193,-0.028717987368427435,,,,0.034202307135326696,,,,,-0.03584911697340193,-0.03584911697340193,-0.03584911697340193,,0.027640878678494945,,0.034202307135326696,,,,0.034202307135326696,-0.029998573163289105,0.034202307135326696,-0.0311322697799207,-0.03584911697340193,,,,0.034202307135326696,0.034202307135326696,0.034202307135326696,0.034202307135326696,0.034202307135326696,0.034202307135326696,-0.03584911697340193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-04-30,0.03425225835734061,,,,,,,0.03425225835734061,,0.03006762899129025,0.03425225835734061,,,0.03425225835734061,,,,0.03425225835734061,,,,,,,,,-0.03606456600642728,,,-0.020271351704081744,,-0.03606456600642728,,,,,-0.02428603705211912,,0.02204011429327691,-0.020402677581208957,,-0.03606456600642728,,0.03425225835734061,-0.03606456600642728,-0.03606456600642728,,,,-0.03300394049419483,,0.03425225835734061,-0.03606456600642728,,,0.03425225835734061,,,-0.03606456600642728,,,,,,-0.03606456600642728,0.03425225835734061,,,,,,-0.03606456600642728,,-0.03606456600642728,,0.03123695559895087,,,,-0.015161351969856861,-0.019388824998702717,,,,,,,,,,,,-0.02829727504985286,,,,-0.03606456600642728,0.03425225835734061,-0.03482245845024264,,,,,,,,,,,,,,,,-0.03606456600642728,,,-0.022661709709677864,,,,0.03425225835734061,,0.02952130441901773,,0.018764453535950434,,,,,,,,-0.03606456600642728,0.03425225835734061,,,,,,,,-0.03606456600642728,0.03425225835734061,,,-0.03606456600642728,,,,,,,,,0.03425225835734061,,0.03425225835734061,,,,,-0.03606456600642728,0.027575667450130105,,,,-0.03606456600642728,,,,,,,-0.027037711819031668,-0.03606456600642728,,,,-0.03606456600642728,,0.02521089863363911,,0.03425225835734061,,,,,-0.03606456600642728,,,-0.034409641593655005,-0.03606456600642728,,,,0.03425225835734061,,,0.03425225835734061,,-0.03606456600642728,,,,0.03425225835734061,,0.03425225835734061,0.03425225835734061,0.03425225835734061,0.03425225835734061,0.03425225835734061,0.03425225835734061,0.03425225835734061,0.03425225835734061,-0.03606456600642728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,0.03397719129079044,,,,,-0.037418061178957636,,,,-0.037418061178957636,,,-0.037418061178957636,0.03397719129079044,,-0.03511995588932806,,,,,0.03289408074914181,,-0.037418061178957636,,,,,0.03249161656441009,,,,0.026747601484424895,,,,,0.02520730561721064,0.03397719129079044,-0.03432576875285161,0.03397719129079044,-0.037418061178957636,,,0.03397719129079044,-0.037418061178957636,,,-0.037418061178957636,,0.03397719129079044,,,0.03136316009950622,,,,,-0.037418061178957636,,,,,,-0.023957508889099192,,,,,,-0.037418061178957636,,-0.027573994342567396,,,,,,,,-0.026214441784954703,0.030183610975631485,,0.02821945696228809,,,,,,,,,,0.03397719129079044,0.03397719129079044,,,,,0.03397719129079044,,,,,,,,,,,,,,,,,,,-0.020298332481449615,0.03397719129079044,,,,,,,,-0.023283444639578543,,,,0.03291922230003581,0.03397719129079044,,,,-0.037418061178957636,0.03397719129079044,-0.037418061178957636,-0.019158924771533154,,,,,-0.037418061178957636,,,,-0.01898493291842344,,,,0.03397719129079044,,,-0.03577582025650759,0.03397719129079044,,,,,,,,-0.014634991063729742,,-0.037418061178957636,0.03397719129079044,,,0.03397719129079044,,,,,-0.037418061178957636,,0.03397719129079044,,,,,,,,,,0.03397719129079044,,,,,,,,,,0.030633332258618855,,,,,,,,,,,,,,,,,0.03397719129079044,-0.037418061178957636,,,,,,,,,,,,-0.037418061178957636,0.027803486267148552,,,,,0.03397719129079044,,,,0.03397719129079044,,,0.03397719129079044,0.03397719129079044,-0.037418061178957636,,,,-0.01909960825093581,-0.037418061178957636,-0.019229749148252945,,,,,,-0.024913241215098365,,0.03397719129079044,,0.014434534905033505,-0.037418061178957636,-0.037418061178957636,-0.037418061178957636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-31,-0.03047591543945707,,,0.028648762542826785,,0.028648762542826785,,0.023402029088538036,,,,,,,,,,0.028648762542826785,,,-0.03047591543945707,,0.028648762542826785,,-0.02708026656122384,,-0.03047591543945707,,,,-0.03047591543945707,,,,,-0.016547615341115884,,0.02162260635749662,,,,0.024417326691311105,,,-0.019941624750120575,,,,,-0.03047591543945707,,,,0.028648762542826785,,,,,,,-0.02621919148655162,,,,,0.028648762542826785,,,,,,,,-0.028962325507394103,,,,,,-0.009941221442921897,,0.014547273526670536,0.01603735710039247,0.028648762542826785,,,-0.03047591543945707,,0.019464289038702436,,,,-0.03047591543945707,,,,,,,,,,,,,,,,,,,-0.03047591543945707,,,,-0.017545316658158637,,,,,,,0.028648762542826785,,,,,,,,,,,0.028648762542826785,-0.03047591543945707,,,,,,,-0.03047591543945707,,,,,,-0.029190896522555562,-0.024017278397384125,,,,,,,,-0.03047591543945707,,,,,,,,,,,,0.028648762542826785,,,0.02392349593083917,,,,-0.02380936486654107,-0.028821830475758016,,,,,,,,,,,,,,,,,,,,-0.03047591543945707,,-0.03047591543945707,,,,,-0.03047591543945707,,,,,,,,,,,,,,,,,,0.028648762542826785,,,-0.03047591543945707,,,,,,-0.03047591543945707,,0.028648762542826785,,0.028648762542826785,,,,,,,,0.028648762542826785,,,0.0246104159795379,,,,,,,-0.03047591543945707,0.028599610419382623,,,,-0.03047591543945707,-0.03047591543945707,,,0.028648762542826785,,,,,,-0.03047591543945707,,,-0.0167000528811988,,,0.018622251191937268,0.028648762542826785,,0.018833471709644292,,,,0.028648762542826785,,,,,,,,,,-0.03047591543945707,,-0.025256622027149164,-0.013362176905747522,-0.023009065571631064,,,,,,,,,,,,,,0.016045664264462533,0.028648762542826785,,,,,,,,,-0.03047591543945707,,0.026455804093129247,,0.028648762542826785,,,,,,-0.011312468091580038,,,0.02182058588282974,,,,,,,0.028648762542826785,-0.02070045698173692,,,,-0.03047591543945707,,,-0.008831287186157518,,,,0.028648762542826785,,0.028648762542826785,,,,,0.028648762542826785,0.028648762542826785,-0.011336952364620173,,,0.02161127246953036,,,0.028648762542826785,,,0.01865078926915834,,,,,0.028648762542826785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-29,-0.03377426005473056,,,0.03203384592030873,,,,0.03203384592030873,,,,,,,,0.03203384592030873,,0.03203384592030873,,,,,0.012766897516622057,,-0.027473103788089464,,,,,,-0.03377426005473056,,,,,-0.03281041726419797,,0.0296114985659172,,-0.023178443469695133,,0.03203384592030873,,,-0.03377426005473056,,,,-0.03377426005473056,-0.03377426005473056,,,,0.03009124334117329,,,,,-0.03377426005473056,,-0.03377426005473056,,,,,,,,,,,,,,,,,,,,,0.03203384592030873,0.017019193338712605,,,,,0.03203384592030873,,,,,,,,,,,,,,,-0.03377426005473056,-0.0222495278932516,0.03203384592030873,,,,,,,-0.03377426005473056,,,,-0.024850137720369165,,,,,,,,,,,,,,,,,,,,,,,0.02497092909850582,,,-0.03377426005473056,-0.03377426005473056,,,,,-0.03167152817950255,-0.012073035405049583,,,,,0.03203384592030873,,,,,,0.03203384592030873,,,,0.031858233278219884,,,,,,,,0.030229722397045022,-0.02943828206151141,,,,,,,,,,-0.021341696507881383,,,,,,,,-0.013608499123900896,,,-0.03377426005473056,,,-0.018792515681766767,,,,,,,-0.03377426005473056,,,,,,,,,,,-0.03377426005473056,,,,,,,0.03203384592030873,,,-0.03377426005473056,,,,,,-0.03377426005473056,,0.03203384592030873,,,,,,,-0.03377426005473056,0.03203384592030873,,,,-0.02230410156025808,0.03203384592030873,,,,,,,-0.023348514551739974,0.021187044696243027,,,,-0.015466338853166551,,0.03203384592030873,,,-0.03377426005473056,,,,,,,,-0.03377426005473056,,,0.03203384592030873,,,0.028074940583431914,,,,,,,,,,,,,0.03203384592030873,-0.03281288468149594,,,,-0.011741976452084038,,,,,,,,,,,,,0.03203384592030873,0.02521226962501552,0.03061258485280776,,,,0.013846886035318803,,,,,-0.03377426005473056,,,,,0.02802160990809403,,,,,,,,0.00934412668513748,,,,,,,0.03203384592030873,-0.013662183145175826,,,,-0.03377426005473056,,-0.03377426005473056,-0.028842313493447624,,,,0.03203384592030873,,,,,,0.03203384592030873,0.013109506188783504,0.03203384592030873,-0.017112592329496537,,,0.022233407406490404,,,0.03203384592030873,,,,,,,,0.03203384592030873,,0.030549831895647004,0.03203384592030873,-0.03377426005473056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
